ft_sigma_c,zi_alpha,zi_delta,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.13999999999999999,0.34,0.11562499999999999,70.8046900606003,28.58714854663329,10.555354902263158,7.537925799517032,6.218412792906838,17.90584801927997,0.00039043793076365017,1.7249063995304939,-0.09063279258261127,-0.004037375971522254,-0.00014288113213556212,0.0001547159566331341,0.2572294298605646,0.17978622088147977,0.165378281229245,0.1407464825178005,4.163369290219392,0.22886446602853383
0.5,0.13999999999999999,0.34,0.15,69.77729408662069,28.092619173832084,10.369768370642454,7.404977278355435,6.268221181159745,17.64170808263097,0.00038880078850163027,1.894369642250929,-0.08869105196213162,-0.0028131825386367108,-0.001941450400053003,0.0005637966329403312,0.2592829618939751,0.1827325633048611,0.1634812894742418,0.13551106299196902,4.145583181784802,0.22490533730826479
0.5,0.26,0.02,0.0125,53.246782701437354,25.953476605383663,4.898644171355297,4.680211828906779,4.553600003009117,13.160850092782493,0.000340537541329584,6.593930542456446,-0.05443394833540608,0.0026496590548088,-0.0023646392134171568,0.0047417511190701095,0.2729196753820397,0.21017430999329764,0.17132701797536107,0.1598631380839363,3.843860439292626,0.20777967957124954
0.5,0.26,0.02,0.046875,51.45699103718865,26.239289746421704,4.534356206220349,4.329569783284723,4.986821065801605,11.366954235460268,0.00033732399335247894,3.1463581378448238,-0.052405628647527465,0.001340384278710195,-0.00046553666569301206,0.003852337763815315,0.2685436969056019,0.2029017577289646,0.17012399493458327,0.15419591205374272,3.723066792396685,0.21006785713470622
0.5,0.26,0.02,0.08124999999999999,50.50811537432193,25.30666246365001,3.787050781649192,3.8982731527078047,5.731272674710485,11.784856301604433,0.0003307316761055431,3.529395714208178,-0.04396900557129665,0.00030243061603106927,-0.00207088305015271,0.0020110428648577104,0.25657314555573446,0.19138281146831113,0.16303391505093134,0.15288048411612754,3.7512066169070413,0.20260138160543123
0.5,0.26,0.02,0.11562499999999999,49.25463301874979,24.494636116811716,3.198602873304846,3.371159989027901,7.289627361689543,10.90060667791579,0.00032554071245459963,3.837261132441288,-0.03961539234329503,-0.00047713479573737474,-0.002289504586171514,0.003493131790647723,0.24304153669754594,0.17025422240426422,0.15008458345037015,0.13383393244227526,3.6916648456410357,0.19610041925981336
0.5,0.26,0.02,0.15,48.64326545746633,24.890661787336683,4.130538233294915,4.000433161868408,6.637573167644909,8.984059107321412,0.0003337617333982351,4.977619107605541,-0.047890947212475506,0.0009031993777183986,-0.002039474696108795,0.004917739544275028,0.26021444863995025,0.17871451849919695,0.14520165540641658,0.14105649709647813,3.5626123314960814,0.19927094196761114
0.5,0.26,0.1,0.0125,57.331347496977855,26.311563125751935,5.946241214097027,5.154287694945666,5.948917045107271,13.970338417075961,0.0003497788659950223,2.1973419899000133,-0.05907713019864803,0.0013599241285357025,0.00040577190621213406,0.0008483668890394541,0.25016279036438005,0.190144976788193,0.16457516722049056,0.14963340328946342,3.8983680888933403,0.21064646707691534
0.5,0.26,0.1,0.046875,54.660901590642126,26.638493981426848,6.5525899816072375,5.1218884095462185,5.037217072550917,11.310712145510903,0.00035512774117548774,2.857638512705117,-0.06205849281785292,0.0029700134976671498,-4.709323537968139e-06,0.004674885248383908,0.2679642977061083,0.20318497722339288,0.1692755262126683,0.1531758587130956,3.7192796789328217,0.2132638269577105
0.5,0.26,0.1,0.08124999999999999,55.50991462687344,26.187414596711964,6.097267221305234,4.701452570520936,5.930784351753827,12.592995886581479,0.00035111113432778043,2.3609245217726658,-0.05757333733651757,-0.0005524311316163535,0.00036683194820456264,0.0026831463411324252,0.2537652480783204,0.17840942149644143,0.16679581102917931,0.1564390850523074,3.8056234478907895,0.20965255238967007
0.5,0.26,0.1,0.11562499999999999,56.186541929980876,26.358668940722755,5.846284994133439,4.777335986266974,6.851757478053889,12.352494530803813,0.00034889710722392465,2.824554805822064,-0.058189549256493105,0.0003768387038687636,-0.00010409035194490635,0.0027606630270044425,0.24441224160207642,0.17689753930724406,0.15431975055347466,0.1402865118147539,3.7894290652964915,0.21102358923628528
0.5,0.26,0.1,0.15,55.547483281253875,26.22487648446432,6.486771164933884,5.068949935168817,7.1539996497707605,10.612886046916095,0.00035454712379193583,6.0584494464754055,-0.06039115294291444,0.0014897169021425925,-0.0004896069192174964,0.002818060341383847,0.25788880431066014,0.16734731642602893,0.1459307109012968,0.13199996678755274,3.6722909092088876,0.2099524666998671
0.5,0.26,0.18,0.0125,60.4734489005569,26.32655875122073,5.353016906412347,4.870758762466665,7.731927065608806,16.19118741484835,0.00034454576757733657,2.039709062572398,-0.05916030903621954,6.598067012555103e-06,0.001047348763648503,0.0033317316867242826,0.2220703510155159,0.16770836860857571,0.14982053724833258,0.1385095846469482,4.047911022810678,0.2107665198275449
0.5,0.26,0.18,0.046875,60.97095066670897,26.913549687392027,5.8952802060635525,5.3814686083184124,6.269934167330344,16.51071799760463,0.00034932931602370623,1.6279961381202623,-0.062030377368806004,0.00325615222069346,6.406880377666142e-05,0.0022256717993610208,0.23201151247975513,0.1921119444666971,0.17124746450093223,0.1452516791125482,4.069426911945698,0.21546588209346962
0.5,0.26,0.18,0.08124999999999999,60.94292289448741,27.298925999988512,6.035686222930175,5.218499425577719,5.795623781732929,16.59418746425808,0.0003505679006453749,1.4397582295667535,-0.06460084972000836,0.0015655921013707792,0.00025017541309350997,0.004812354558168769,0.24053667384175856,0.19742871765594952,0.1705751837855046,0.15240470488730298,4.075047406156872,0.2185511476231381
0.5,0.26,0.18,0.11562499999999999,59.20393768912622,27.113258394020335,7.310171132553706,5.5497165979640934,5.174176561441083,14.056615003146998,0.0003618107052262356,7.235022524558499,-0.06652477675131739,0.0014266867824190741,0.0006092945600120083,0.0030930009826068035,0.2597211129450907,0.20469163582406416,0.1768306438722956,0.14643871391985233,3.904177603102715,0.21706472034168378
0.5,0.26,0.18,0.15,59.38272473393001,26.417537621476463,5.916343926183719,5.730117291561665,6.441708300137574,14.877017594570583,0.00034951512857218665,1.9405636911866448,-0.06156829716099604,0.003787640718277126,-0.0018536400026510828,8.584764727014229e-05,0.23584559992500642,0.18672393222009945,0.16073524648180923,0.15000934366538823,3.95942017503711,0.21149488315230924
0.5,0.26,0.26,0.0125,61.76429001312894,27.03833461851561,5.762032948970148,5.4085921088566,7.232282091987369,16.32304824479921,0.00034815388204161273,1.4334722068915307,-0.0626538551409075,0.001644182301683717,0.0012584386588410776,0.0021702201240904784,0.22687479711812028,0.180545934966334,0.15686991268236003,0.13516867324562895,4.056789994500966,0.21646489172128958
