exp,regime,seed,direct,margin,netting,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
H2,stressed,71,False,flat05,gross,False,-18.66696588868941,3,0,0,0,False,False,1652931935.9515035,0.0,952796.3180820942,4838538563.068182,5324801625.0
H2,stressed,72,False,flat05,gross,False,-18.74691662555501,0,1,1,0,False,False,1594266725.7546637,0.0,0.0,4713474044.886364,5154137100.0
H2,stressed,73,False,flat05,gross,False,-18.76149051612035,0,1,1,0,False,False,1388887604.463349,0.0,0.0,4488227542.045455,4874804550.0
H2,stressed,74,False,flat05,gross,False,-18.830383150347295,0,0,0,0,False,False,2147622357.0708027,0.0,0.0,4662452644.886364,5216562750.0
H2,stressed,75,False,flat05,gross,False,-18.712138209557992,6,0,0,0,False,False,1876503147.3394132,0.0,3333070.6040333435,5052800885.227273,5471363625.0
H2,stressed,76,False,flat05,gross,False,-18.73121270581901,1,0,0,0,False,False,1600608910.6408086,0.0,563489.3193328679,4577342708.806818,4975339125.0
H2,stressed,77,False,flat05,gross,False,-18.736823218050514,3,1,1,0,False,False,1292496418.784723,0.0,1487111.4686329812,4727986431.25,5224088643.75
H2,stressed,78,False,flat05,gross,False,-18.840125391849526,1,1,1,0,False,False,2386757190.516575,0.0,156988.862902686,4843121554.261364,5383866150.0
H2,stressed,79,False,flat05,gross,False,-18.806023664395845,3,0,0,0,False,False,1286945820.667243,0.0,2874461.097054731,4552538268.465909,5082754800.0
H2,stressed,80,False,flat05,gross,False,-18.705391210665713,4,0,0,0,False,False,1786910591.6713138,0.0,778618.2671351023,4881145627.556818,5234474062.5
H2,stressed,81,False,flat05,gross,False,-18.757006412268506,2,0,0,0,False,False,2525387197.0392942,0.0,3509306.7291921265,4984529771.022727,5545391625.0
H2,stressed,42,False,flat12,gross,False,-18.768775501053668,3,0,0,0,False,False,495867804.92462337,0.0,1793973.5094320625,11061960788.863636,12511521000.0
H2,stressed,43,False,flat12,gross,False,-18.81920473394002,0,0,0,0,False,False,632630142.844774,0.0,0.0,11396532016.363636,12780242370.0
H2,stressed,44,False,flat12,gross,False,-18.8309650813573,2,0,0,0,False,False,558753280.7285638,0.0,928312.1428852156,11473909714.09091,12799329570.0
H2,stressed,45,False,flat12,gross,False,-18.751681463545864,3,0,0,0,False,False,490498614.6542285,0.0,890987.6006342955,11209695679.772728,11970331650.0
H2,stressed,46,False,flat12,gross,False,-18.78643824558256,2,0,0,0,False,False,637899542.3167212,0.0,1124058.9645916224,11172665031.818182,12274044750.0
H2,stressed,47,False,flat12,gross,False,-18.80100439422473,1,0,0,0,False,False,734406569.0190033,0.0,438360.9528532922,12188148889.09091,13000540140.0
H2,stressed,48,False,flat12,gross,False,-18.823634816108946,2,0,0,0,False,False,472085937.12352574,0.0,1131940.0126621276,11303561734.772728,12223747620.0
H2,stressed,49,False,flat12,gross,False,-18.84408602150538,1,0,0,0,False,False,392079693.4130864,0.0,281389.9795729369,11465163860.454546,12338120520.0
H2,stressed,50,False,flat12,gross,False,-18.767657742499665,3,0,0,0,False,False,529982777.1272571,0.0,509398.2587277442,11291782686.818182,12307442400.0
H2,stressed,51,False,flat12,gross,False,-18.75280394795873,1,0,0,0,False,False,476201771.1586503,0.0,584074.4942899793,11403723533.181818,12385871550.0
H2,stressed,52,False,flat12,gross,False,-18.765974619972205,4,0,0,0,False,False,571766324.7108058,0.0,1924294.9669711664,11291584872.272728,12366850770.0
H2,stressed,53,False,flat12,gross,False,-18.77605917955615,4,0,0,0,False,False,468524680.8360422,0.0,2510863.793838579,11492086613.863636,12319271865.0
H2,stressed,54,False,flat12,gross,False,-18.74130893105459,1,0,0,0,False,False,509577751.67833716,0.0,106895.29699020088,11109853002.272728,12535952850.0
H2,stressed,55,False,flat12,gross,False,-18.805756040704715,2,0,0,0,False,False,638069976.0941918,0.0,1916424.7826015875,11530288479.545454,12418872795.0
H2,stressed,56,False,flat12,gross,False,-18.7939923783905,1,0,0,0,False,False,540450501.2725815,0.0,232387.78547038138,12395029495.90909,13469795100.0
H2,stressed,57,False,flat12,gross,False,-18.767657742499665,3,0,0,0,False,False,400518081.5971179,0.0,3426212.6187832505,10371006225.681818,12023888580.0
H2,stressed,58,False,flat12,gross,False,-18.760093307015968,5,0,0,0,False,False,587989218.3297704,0.0,4092362.714824915,11644215464.318182,12421169460.0
H2,stressed,59,False,flat12,gross,False,-18.72897699242051,2,0,0,0,False,False,587803670.8681537,0.0,270460.30733570457,10739704333.636364,11880840510.0
H2,stressed,60,False,flat12,gross,False,-18.797059878092504,0,0,0,0,False,False,509585308.5204103,0.0,0.0,10984241945.454546,12263808420.0
H2,stressed,61,False,flat12,gross,False,-18.666367310282894,2,0,0,0,False,False,427263796.8367365,0.0,873998.4777100272,11063096837.727272,12099394170.0
H2,stressed,62,False,flat12,gross,False,-18.71016964365856,0,0,0,0,False,False,514493140.08788025,0.0,0.0,11911383949.09091,13153856220.0
H2,stressed,63,False,flat12,gross,False,-18.75420422440468,1,0,0,0,False,False,478726701.0163313,0.0,164536.24275601655,10487022550.90909,11785371030.0
H2,stressed,64,False,flat12,gross,False,-18.735426008968613,1,0,0,0,False,False,675165677.1807632,0.0,298739.9295241758,12879228096.136364,14224985550.0
H2,stressed,65,False,flat12,gross,False,-18.74607588124495,0,0,0,0,False,False,409674950.03561217,0.0,0.0,10755997776.818182,11772478980.0
H2,stressed,66,False,flat12,gross,False,-18.67031783084935,0,0,0,0,False,False,597587015.0088704,0.0,0.0,11875655023.636364,13286355840.0
H2,stressed,67,False,flat12,gross,False,-18.73794680898776,1,0,0,0,False,False,674913750.9581506,0.0,83078.15983340144,11493714629.318182,12539807640.0
H2,stressed,68,False,flat12,gross,False,-18.833699108702472,3,0,0,0,False,False,574291794.3429207,0.0,575926.656156756,10843773664.772728,12473570340.0
H2,stressed,69,False,flat12,gross,False,-18.753083651042836,4,0,0,0,False,False,593106023.569284,0.0,216991.2629377395,11731273344.545454,12793401720.0
H2,stressed,70,False,flat12,gross,False,-18.694441950255904,0,0,0,0,False,False,680541331.2500029,0.0,0.0,10683865697.727272,12104133300.0
H2,stressed,71,False,flat12,gross,False,-18.66696588868941,7,0,0,0,False,False,439231513.6504925,0.0,1558093.3972685263,11749817093.181818,12831056820.0
H2,stressed,72,False,flat12,gross,False,-18.75588644212226,1,0,0,0,False,False,479308523.87851816,0.0,201158.83082668483,11407292226.818182,12454369650.0
H2,stressed,73,False,flat12,gross,False,-18.752522308416665,0,0,0,0,False,False,415603454.5743046,0.0,0.0,10523182538.181818,11688080040.0
H2,stressed,74,False,flat12,gross,False,-18.830383150347295,1,0,0,0,False,False,688411107.5511146,0.0,369105.388471365,11226649725.0,12911784660.0
H2,stressed,75,False,flat12,gross,False,-18.69867623962307,1,0,0,0,False,False,522463827.21938986,0.0,903669.9359150156,12257576776.363636,13527451080.0
H2,stressed,76,False,flat12,gross,False,-18.722239669792273,3,0,0,0,False,False,459537234.0979552,0.0,4206398.293906622,10984451181.818182,11883875040.0
H2,stressed,77,False,flat12,gross,False,-18.736823218050514,0,0,0,0,False,False,548279457.1321377,0.0,0.0,11355857867.727272,12331937250.0
H2,stressed,78,False,flat12,gross,False,-18.844603672189876,1,0,0,0,False,False,603968849.1057849,0.0,181075.39854107052,11432368251.818182,13109233050.0
H2,stressed,79,False,flat12,gross,False,-18.806023664395845,0,0,0,0,False,False,404284479.1581649,0.0,0.0,10834767748.636364,11995101450.0
H2,stressed,80,False,flat12,gross,False,-18.696413341114148,2,0,0,0,False,False,567856724.9924731,0.0,1043740.5579407923,11750080843.636364,12792600000.0
H2,stressed,81,False,flat12,gross,False,-18.743554100712977,4,0,0,0,False,False,827577438.8670549,0.0,2003333.9154131524,11971513527.954546,13150326600.0
H2,stressed,42,False,static,gross,False,-18.759808097565344,2,0,0,0,False,False,450806015.78137684,0.0,1109756.317998521,11040208333.357944,12466639003.36517
H2,stressed,43,False,static,gross,False,-18.80127314295961,0,0,0,0,False,False,656608762.1163533,0.0,0.0,11090258294.93115,12228169045.329834
H2,stressed,44,False,static,gross,False,-18.781657626966698,0,0,0,0,False,False,632770606.1702169,0.0,0.0,11364185485.216982,12937532414.72025
H2,stressed,45,False,static,gross,False,-18.774100977490804,2,0,0,0,False,False,510748133.4541947,0.0,1815539.0972396396,11198568659.184717,12058892399.74269
H2,stressed,46,False,static,gross,False,-18.80886178132568,1,0,0,0,False,False,654804557.5518807,0.0,74184.61436956748,11080953541.007696,12270671740.243355
H2,stressed,47,False,static,gross,False,-18.823423908169666,0,0,0,0,False,False,812533639.8609165,0.0,0.0,12077701297.143864,12900918688.072004
H2,stressed,48,False,static,gross,False,-18.85051292389016,5,0,0,0,False,False,473849566.5293085,0.0,2628831.24566558,11100706684.987452,12452674027.54581
H2,stressed,49,False,static,gross,False,-18.830645161290327,2,1,1,0,False,False,402213286.1173679,0.0,980366.5684210658,11130495137.92923,12046023607.656519
H2,stressed,50,False,static,gross,False,-18.808018296784613,1,0,0,0,False,False,540210953.4933337,0.0,10123.529803022742,11199003324.780176,12113720945.44744
H2,stressed,51,False,static,gross,False,-18.76177658142665,0,0,0,0,False,False,427497596.6340436,0.0,0.0,11100652073.185553,12188239149.761583
H2,stressed,52,False,static,gross,False,-18.757006412268506,3,0,0,0,False,False,570791400.7102627,0.0,1188332.0744508505,11099088747.538177,12060081071.758293
H2,stressed,53,False,static,gross,False,-18.78502577897332,3,0,0,0,False,False,467857568.2494789,0.0,705572.6346746758,11318050783.566423,12220846486.4864
H2,stressed,54,False,static,gross,False,-18.745794644058677,1,0,0,0,False,False,546127121.4293754,0.0,303419.33198875934,10874028627.748066,11712026529.929962
H2,stressed,55,False,static,gross,False,-18.80127314295961,1,0,0,0,False,False,666144024.4948076,0.0,626738.8138916865,11323430180.939823,12160207873.94597
H2,stressed,56,False,static,gross,False,-18.77605917955615,2,0,0,0,False,False,657508748.5649955,0.0,1555268.6701157764,12244648203.813639,13101375917.6337
H2,stressed,57,False,static,gross,False,-18.785595766626308,1,0,0,0,False,False,392228179.1182894,0.0,873534.9763820469,10407076716.917442,11898572154.25101
H2,stressed,58,False,static,gross,False,-18.733177821640044,0,0,0,0,False,False,613566323.9330652,0.0,0.0,11421893851.699297,12302711759.260826
H2,stressed,59,False,static,gross,False,-18.76934116697313,4,0,0,0,False,False,560666478.8611876,0.0,3571348.6189212725,10716802781.930809,11790687925.126785
H2,stressed,60,False,static,gross,False,-18.788096091789175,3,0,0,0,False,False,511542866.0269969,0.0,958436.1834938824,10842259202.112463,11962846315.555616
H2,stressed,61,False,static,gross,False,-18.684328693309382,2,0,0,0,False,False,469246489.167484,0.0,265102.7651778236,10940161421.541914,11510012051.66888
H2,stressed,62,False,static,gross,False,-18.70119378870837,1,0,0,0,False,False,611185607.7869937,0.0,91588.4494702816,11665936190.066969,12853995293.027084
H2,stressed,63,False,static,gross,False,-18.767657742499665,0,0,0,0,False,False,513524942.1406909,0.0,0.0,10510225310.250578,11808584651.982037
H2,stressed,64,False,static,gross,False,-18.73991031390134,1,0,0,0,False,False,735696753.6969438,0.0,458489.9295241758,12774964544.793335,14413165777.26322
H2,stressed,65,False,static,gross,False,-18.790922952731183,1,0,0,0,False,False,435318297.8592897,0.0,645512.4170404077,10630630955.81104,11585940624.58725
H2,stressed,66,False,static,gross,False,-18.706230921170764,0,0,0,0,False,False,658162802.9710839,0.0,0.0,11655546668.97263,13188693026.104815
H2,stressed,67,False,static,gross,False,-18.78728080010764,1,0,0,0,False,False,756688582.7317451,0.0,60578.15983340144,11357449623.308575,12477060563.49093
H2,stressed,68,False,static,gross,False,-18.869530165270753,1,0,0,0,False,False,571942541.5599619,0.0,120168.69633100927,10685735067.19065,12396588919.962847
H2,stressed,69,False,static,gross,False,-18.788966135904918,3,0,0,0,False,False,585951511.1672498,0.0,1448957.405248709,11629846582.522728,12534576109.146986
H2,stressed,70,False,static,gross,False,-18.685462871509383,1,0,0,0,False,False,641638963.4609557,0.0,501682.7679332644,10598253749.265005,11922598416.589071
H2,stressed,71,False,static,gross,False,-18.66696588868941,3,0,0,0,False,False,486563249.7005812,0.0,716915.9236629382,11500960105.64364,12399276275.12599
H2,stressed,72,False,static,gross,False,-18.74691662555501,1,0,0,0,False,False,636743632.1612396,0.0,544658.8308266848,11182019994.220793,12265436628.169548
H2,stressed,73,False,static,gross,False,-18.74803820456482,1,0,0,0,False,False,462004535.65566164,0.0,162148.6723094359,10544490046.576208,11454402927.949326
H2,stressed,74,False,static,gross,False,-18.799014116065425,2,0,0,0,False,False,658974094.2415776,0.0,1513984.3843516335,11161854071.884119,12598129279.222672
H2,stressed,75,False,static,gross,False,-18.703163562934712,2,0,0,0,False,False,609783241.7725723,0.0,1546926.9111308753,12114308998.64585,13047899041.776882
H2,stressed,76,False,static,gross,False,-18.726726187805642,3,0,0,0,False,False,519560728.9766386,0.0,1703143.3381938562,10948689413.959578,11771160953.539362
H2,stressed,77,False,static,gross,False,-18.732337505046427,0,0,0,0,False,False,602174548.4887121,0.0,0.0,11268532620.53498,12606623548.716429
H2,stressed,78,False,static,gross,False,-18.849081952530234,4,0,0,0,False,False,651819972.5911865,0.0,8906252.905723862,11251820389.265232,12705529177.00529
H2,stressed,79,False,static,gross,False,-18.797059878092504,3,0,0,0,False,False,429028158.1046114,0.0,921475.6698569059,10801184047.066353,12016837094.139587
H2,stressed,80,False,static,gross,False,-18.70090227588993,6,0,0,0,False,False,519043545.6520685,0.0,3055739.7081952244,11721543220.862228,12821922683.323444
H2,stressed,81,False,static,gross,False,-18.752522308416665,2,0,0,0,False,False,828508353.3279357,0.0,171431.72919212654,11862113571.755169,13263769712.231827
H2_decoupleDF,calm,42,False,reactive,gross,True,-0.5886233318110334,0,0,0,0,False,False,5753682915.75,0.0,0.0,14301937612.55639,17719167015.0
H2_decoupleDF,calm,43,False,reactive,gross,True,-0.5835489927436988,0,0,0,0,False,False,7226920713.375001,0.0,0.0,12907308347.25564,15400052595.0
H2_decoupleDF,calm,44,False,reactive,gross,True,-0.5835489927436988,0,0,0,0,False,False,6831197319.375001,0.0,0.0,14880216783.38346,18460153125.0
H2_decoupleDF,calm,45,False,reactive,gross,True,-0.5835489927436988,0,0,0,0,False,False,5288029312.5,0.0,0.0,14055093925.37594,16957448437.5
H2_decoupleDF,calm,46,False,reactive,gross,True,-0.6241437052823873,0,1,1,0,False,False,7121724742.687501,0.0,0.0,11845944198.101503,14367537225.0
H2_decoupleDF,calm,47,False,reactive,gross,True,-0.5784746536763641,0,1,1,0,False,False,6866138942.437501,0.0,0.0,13574931421.466166,16298917740.0
H2_decoupleDF,calm,48,False,reactive,gross,True,-0.6038463490130375,0,0,0,0,False,False,6994540061.437501,0.0,0.0,14676049215.845865,18097334482.5
H2_decoupleDF,calm,49,False,reactive,gross,True,-0.6444410615517371,0,1,1,0,False,False,7363115669.250001,0.0,0.0,13768786411.2406,16772906925.0
H2_decoupleDF,calm,50,False,reactive,gross,True,-0.5886233318110334,0,0,0,0,False,False,5218469350.875,0.0,0.0,12701512716.597744,15448494150.0
H2_decoupleDF,calm,51,False,reactive,gross,True,-0.5785920925747368,0,0,0,0,False,False,6420405092.062501,0.0,0.0,15271989982.105263,18257485522.5
H2_decoupleDF,calm,52,False,reactive,gross,True,-0.5784746536763641,0,0,0,0,False,False,5182127725.5,0.0,0.0,14087162945.131578,16795222470.0
H2_decoupleDF,calm,53,False,reactive,gross,True,-0.5581772974070143,0,1,1,0,False,False,6139978119.000001,0.0,0.0,13433982838.984962,16059814200.0
H2_decoupleDF,calm,54,False,reactive,gross,True,-0.6089515883487273,0,0,0,0,False,False,6052477519.687501,0.0,0.0,12266139202.951128,14605907377.5
H2_decoupleDF,calm,55,False,reactive,gross,True,-0.6038463490130375,0,0,0,0,False,False,6060811618.125001,0.0,0.0,13312508119.342106,16223101897.5
H2_decoupleDF,calm,56,False,reactive,gross,True,-0.6241437052823873,0,0,0,0,False,False,6531675919.312501,0.0,0.0,14918514276.31579,18233056800.0
H2_decoupleDF,calm,57,False,reactive,gross,True,-0.5988023952095856,0,0,0,0,False,False,6008731777.125001,0.0,0.0,12345091264.285715,14802858900.0
H2_decoupleDF,calm,58,False,reactive,gross,True,-0.5633659848753969,0,0,0,0,False,False,6271224460.875001,0.0,0.0,13994833698.43985,17959421092.5
H2_decoupleDF,calm,59,False,reactive,gross,True,-0.5632802192225728,0,0,0,0,False,False,6885991257.750001,0.0,0.0,13240746663.834587,16464272625.0
H2_decoupleDF,calm,60,False,reactive,gross,True,-0.5734003146090183,0,1,1,0,False,False,6334209380.812501,0.0,0.0,13480154742.18045,16328887200.0
H2_decoupleDF,calm,61,False,reactive,gross,True,-0.5836674618078463,0,0,0,0,False,False,6137324331.187501,0.0,0.0,14806029671.221804,17774667540.0
H2_decoupleDF,calm,62,False,reactive,gross,True,-0.5836674618078463,0,0,0,0,False,False,6850991849.625001,0.0,0.0,15078270613.87218,18130148325.0
H2_decoupleDF,calm,63,False,reactive,gross,True,-0.5734003146090183,0,0,0,0,False,False,6098346570.937501,0.0,0.0,13808460855.6203,16966955655.0
H2_decoupleDF,calm,64,False,reactive,gross,True,-0.5784746536763641,0,0,0,0,False,False,6451012297.125001,0.0,0.0,14609032214.718044,18781303590.0
H2_decoupleDF,calm,65,False,reactive,gross,True,-0.5936976708783681,0,1,1,0,False,False,6639111307.125001,0.0,0.0,13095261453.552631,16009074922.5
H2_decoupleDF,calm,66,False,reactive,gross,True,-0.5684413541085065,0,0,0,0,False,False,6656353716.375001,0.0,0.0,16665611217.969925,20060221905.0
H2_decoupleDF,calm,67,False,reactive,gross,True,-0.578504008931291,0,0,0,0,False,False,6309938039.625001,0.0,0.0,12287099291.278196,14609391390.0
H2_decoupleDF,calm,68,False,reactive,gross,True,-0.5987720099457028,0,0,0,0,False,False,6420013293.375001,0.0,0.0,14625799261.917294,18580205925.0
H2_decoupleDF,calm,69,False,reactive,gross,True,-0.5886532020704327,0,0,0,0,False,False,5915433645.000001,0.0,0.0,14867159807.537594,17953566412.5
H2_decoupleDF,calm,70,False,reactive,gross,True,-0.5835786055008674,0,0,0,0,False,False,6666833992.500001,0.0,0.0,15067507646.334587,18716868000.0
H2_decoupleDF,calm,71,False,reactive,gross,True,-0.5633659848753969,0,0,0,0,False,False,7320411635.625001,0.0,0.0,15511554726.428572,19806655725.0
H2_decoupleDF,calm,72,False,reactive,gross,True,-0.6241437052823873,0,0,0,0,False,False,5547998350.125,0.0,0.0,13200620550.225563,16723478767.5
H2_decoupleDF,calm,73,False,reactive,gross,True,-0.5784746536763641,0,0,0,0,False,False,6878937544.875001,0.0,0.0,14346924893.1203,17524722892.5
H2_decoupleDF,calm,74,False,reactive,gross,True,-0.5835489927436988,0,0,0,0,False,False,6992641321.875001,0.0,0.0,15918596285.582706,19256035950.0
H2_decoupleDF,calm,75,False,reactive,gross,True,-0.5481955230698943,0,0,0,0,False,False,6060314978.437501,0.0,0.0,13885055669.097744,17214200955.0
H2_decoupleDF,calm,76,False,reactive,gross,True,-0.5835786055008674,0,0,0,0,False,False,6579234956.250001,0.0,0.0,14615022227.481203,17793700942.5
H2_decoupleDF,calm,77,False,reactive,gross,True,-0.558318952390624,0,0,0,0,False,False,6826700331.000001,0.0,0.0,14776703703.101503,19162804500.0
H2_decoupleDF,calm,78,False,reactive,gross,True,-0.563251636474349,0,1,1,0,False,False,5964068842.875001,0.0,0.0,12445487796.992481,16647567930.0
H2_decoupleDF,calm,79,False,reactive,gross,True,-0.5936976708783681,0,0,0,0,False,False,6083850019.500001,0.0,0.0,14506460387.424812,17331282180.0
H2_decoupleDF,calm,80,False,reactive,gross,True,-0.5735167233416272,0,0,0,0,False,False,6803697940.875001,0.0,0.0,14806439061.93609,18010989000.0
H2_decoupleDF,calm,81,False,reactive,gross,True,-0.5886233318110334,0,0,0,0,False,False,6740504619.750001,0.0,0.0,14351793272.424812,17813113087.5
H2_decoupleDF,stressed,42,False,reactive,gross,True,-18.764291799309508,2,0,0,0,False,False,1993325164.9551628,0.0,94425.835012272,12635326564.681604,15138395950.978928
H2_decoupleDF,stressed,43,False,reactive,gross,True,-18.769892858743898,0,0,0,0,False,False,2422017212.889734,0.0,0.0,12798061300.929571,15936181437.765959
H2_decoupleDF,stressed,44,False,reactive,gross,True,-18.795105114527765,1,0,0,0,False,False,1909524882.3978992,0.0,607083.0943526924,12564516108.930944,14452613730.453234
H2_decoupleDF,stressed,45,False,reactive,gross,True,-18.769617074701817,1,0,0,0,False,False,1988474873.2515435,0.0,418698.5033946559,12148704439.39178,14466533934.07074
H2_decoupleDF,stressed,46,False,reactive,gross,True,-18.755045295542207,0,1,1,0,False,False,2531559303.0428205,0.0,0.0,11757553722.358133,14387017588.079144
H2_decoupleDF,stressed,47,False,reactive,gross,True,-18.796520491435743,0,2,2,0,False,False,1953560947.295309,0.0,0.0,13187833342.3691,16385581725.159449
H2_decoupleDF,stressed,48,False,reactive,gross,True,-18.81467544684854,1,0,0,0,False,False,1327103040.104519,0.0,12522.954991228878,12186110823.47338,14695001896.406158
H2_decoupleDF,stressed,49,False,reactive,gross,True,-18.870967741935484,0,1,1,0,False,False,1513423186.7297404,0.0,0.0,12474870470.92799,15243918537.118494
H2_decoupleDF,stressed,50,False,reactive,gross,True,-18.763173236468,1,0,0,0,False,False,2204966491.294935,0.0,767405.8754373491,12827577171.999643,15771826424.554361
H2_decoupleDF,stressed,51,False,reactive,gross,True,-18.75280394795873,4,0,0,0,False,False,1466437876.29413,0.0,317685.242334567,12020945171.500916,14483230769.038708
H2_decoupleDF,stressed,52,False,reactive,gross,True,-18.743554100712977,0,0,0,0,False,False,2225200036.7108636,0.0,0.0,12685819208.233147,15849662981.660355
H2_decoupleDF,stressed,53,False,reactive,gross,True,-18.77605917955615,4,2,2,0,False,False,1824647025.0106535,0.0,154934.1732996069,13619363254.623528,17085536462.041557
H2_decoupleDF,stressed,54,False,reactive,gross,True,-18.714394653030098,1,0,0,0,False,False,1939656068.364231,0.0,73169.33198875934,12363581801.125092,15645706611.10957
H2_decoupleDF,stressed,55,False,reactive,gross,True,-18.81023893844982,0,0,0,0,False,False,2242502586.9263372,0.0,0.0,12296429672.389898,15508520033.916794
H2_decoupleDF,stressed,56,False,reactive,gross,True,-18.762609280430397,0,0,0,0,False,False,2110441563.5685465,0.0,0.0,13420610616.94016,16569431011.987793
H2_decoupleDF,stressed,57,False,reactive,gross,True,-18.740750706309694,2,1,1,0,False,False,1608256947.255796,0.0,1185427.6424012035,11199575028.481186,13755355464.562395
H2_decoupleDF,stressed,58,False,reactive,gross,True,-18.746635564328006,0,2,2,0,False,False,2433437895.082913,0.0,0.0,12454632235.47316,15243496446.365158
H2_decoupleDF,stressed,59,False,reactive,gross,True,-18.72897699242051,3,1,1,0,False,False,2499228225.3102865,0.0,610044.3645386249,12161072209.238537,15401600088.573204
H2_decoupleDF,stressed,60,False,reactive,gross,True,-18.76568662603083,1,0,0,0,False,False,1940359543.9886007,0.0,28062.64734657854,12080168294.790995,14882628649.957352
H2_decoupleDF,stressed,61,False,reactive,gross,True,-18.67085765603952,1,0,0,0,False,False,1704859393.0582063,0.0,821064.5717302598,12055553768.675753,14962530993.77223
H2_decoupleDF,stressed,62,False,reactive,gross,True,-18.692217933758194,2,0,0,0,False,False,2029732043.8215003,0.0,550267.3595151603,13023439124.408003,15986079810.13727
H2_decoupleDF,stressed,63,False,reactive,gross,True,-18.776626754562987,1,0,0,0,False,False,1557069419.6284442,0.0,380161.24275601655,10959390063.135824,12770878337.980701
H2_decoupleDF,stressed,64,False,reactive,gross,True,-18.75336322869955,0,0,0,0,False,False,2268039814.9114623,0.0,0.0,13968881017.087082,18078569755.599957
H2_decoupleDF,stressed,65,False,reactive,gross,True,-18.755045295542207,0,0,0,0,False,False,1248452417.274515,0.0,0.0,11287065035.756834,14072827500.790522
H2_decoupleDF,stressed,66,False,reactive,gross,True,-18.6792961034297,0,0,0,0,False,False,2077463454.1076,0.0,0.0,12602781981.04066,14557264663.477669
H2_decoupleDF,stressed,67,False,reactive,gross,True,-18.80073552495851,0,0,0,0,False,False,2666334124.623122,0.0,0.0,12436953220.995342,16138541359.072666
H2_decoupleDF,stressed,68,False,reactive,gross,True,-18.833699108702472,0,0,0,0,False,False,2055850621.8003283,0.0,0.0,11790591045.992584,13632600201.47601
H2_decoupleDF,stressed,69,False,reactive,gross,True,-18.771024893473875,5,0,0,0,False,False,2174229445.9971976,0.0,9326480.96586322,13624862191.676588,17404263733.69028
H2_decoupleDF,stressed,70,False,reactive,gross,True,-18.654036095896565,2,0,0,0,False,False,2808678812.82289,0.0,1232068.06006632,11565237342.70602,13817080848.65425
H2_decoupleDF,stressed,71,False,reactive,gross,True,-18.680430879712752,5,0,0,0,False,False,1632236268.104898,0.0,2552628.3396837115,13187948239.451277,15888749451.435993
H2_decoupleDF,stressed,72,False,reactive,gross,True,-18.73794680898776,2,1,1,1,False,False,2008840164.6858695,0.0,7590947.483239286,12595266954.45967,15521465714.010103
H2_decoupleDF,stressed,73,False,reactive,gross,True,-18.765974619972205,2,1,1,0,False,False,1640814854.9000065,0.0,895685.7036087736,12083082468.400934,14389578913.634747
H2_decoupleDF,stressed,74,False,reactive,gross,True,-18.861752184629175,3,0,0,0,False,False,2515607801.6008906,0.0,1473353.0188745558,12675325895.513376,15002086535.744228
H2_decoupleDF,stressed,75,False,reactive,gross,True,-18.68521426968813,1,0,0,0,False,False,2232138139.514266,0.0,909367.9622016549,13996919826.877703,17277123807.621494
H2_decoupleDF,stressed,76,False,reactive,gross,True,-18.73569922383238,2,1,1,0,False,False,1698910473.9668276,0.0,720102.1130565181,11794220173.815224,14000525782.551487
H2_decoupleDF,stressed,77,False,reactive,gross,True,-18.714394653030098,1,1,1,0,False,False,1998928430.4214857,0.0,460197.62901782244,12693507016.424856,16174940290.254393
H2_decoupleDF,stressed,78,False,reactive,gross,True,-18.85356023287058,3,1,1,0,False,False,2438413405.425071,0.0,670181.7672806159,12821049732.25194,15353464308.318712
H2_decoupleDF,stressed,79,False,reactive,gross,True,-18.81498745069917,2,0,0,0,False,False,1509408729.6424525,0.0,557137.0247447044,11610444142.981861,13889064628.249765
H2_decoupleDF,stressed,80,False,reactive,gross,True,-18.74130268887193,1,0,0,0,False,False,2193906416.1565347,0.0,566952.4697050676,12685285828.002537,16145853487.2011
H2_decoupleDF,stressed,81,False,reactive,gross,True,-18.810815658490654,7,2,2,0,False,False,4076736912.8047786,0.0,2465996.223859284,13999794990.154022,17682995732.07322
NET,calm,42,False,reactive,gross,False,-0.5886233318110334,0,0,0,0,False,False,5753682915.75,0.0,0.0,14301937612.55639,17719167015.0
NET,calm,43,False,reactive,gross,False,-0.5835489927436988,0,0,0,0,False,False,7226920713.375001,0.0,0.0,12907308347.25564,15400052595.0
NET,calm,44,False,reactive,gross,False,-0.5835489927436988,0,0,0,0,False,False,6831197319.375001,0.0,0.0,14880216783.38346,18460153125.0
NET,calm,45,False,reactive,gross,False,-0.5835489927436988,0,0,0,0,False,False,5288029312.5,0.0,0.0,14055093925.37594,16957448437.5
NET,calm,46,False,reactive,gross,False,-0.6241437052823873,0,1,1,0,False,False,7121724742.687501,0.0,0.0,11845944198.101503,14367537225.0
NET,calm,47,False,reactive,gross,False,-0.5784746536763641,0,1,1,0,False,False,6866138942.437501,0.0,0.0,13574931421.466166,16298917740.0
NET,calm,48,False,reactive,gross,False,-0.6038463490130375,0,0,0,0,False,False,6994540061.437501,0.0,0.0,14676049215.845865,18097334482.5
NET,calm,49,False,reactive,gross,False,-0.6444410615517371,0,1,1,0,False,False,7363115669.250001,0.0,0.0,13768786411.2406,16772906925.0
