ts,open,high,low,close,volume,mid
2019-10-29 14:39:00+00:00,3041.5,3041.75,3041.0,3041.25,1881,3041.625
2019-10-29 14:40:00+00:00,3041.5,3041.75,3041.0,3041.0,2381,3041.375
2019-10-29 14:41:00+00:00,3041.25,3041.75,3041.0,3041.5,2557,3041.125
2019-10-29 14:42:00+00:00,3041.75,3042.75,3041.5,3042.5,4265,3041.625
2019-10-29 14:43:00+00:00,3042.5,3043.25,3042.0,3042.75,5038,3042.625
2019-10-29 14:44:00+00:00,3042.5,3043.0,3042.25,3042.5,2080,3042.625
2019-10-29 14:45:00+00:00,3042.5,3043.75,3042.25,3043.25,3461,3042.625
2019-10-29 14:46:00+00:00,3043.5,3044.25,3043.25,3044.0,3707,3043.375
2019-10-29 14:47:00+00:00,3044.25,3046.25,3043.75,3045.0,9557,3044.125
2019-10-29 14:48:00+00:00,3045.0,3045.25,3044.0,3044.25,4514,3044.875
2019-10-29 14:49:00+00:00,3044.25,3044.75,3043.5,3044.5,3100,3044.125
2019-10-29 14:50:00+00:00,3044.5,3044.75,3044.0,3044.25,2633,3044.375
2019-10-29 14:51:00+00:00,3044.25,3044.5,3043.75,3044.0,2374,3044.375
2019-10-29 14:52:00+00:00,3044.0,3044.0,3043.25,3043.25,2532,3043.875
2019-10-29 14:53:00+00:00,3043.25,3044.25,3043.0,3043.75,2920,3043.375
2019-10-29 14:54:00+00:00,3043.75,3044.25,3043.5,3043.5,2621,3043.875
2019-10-29 14:55:00+00:00,3043.5,3043.75,3043.25,3043.5,2431,3043.625
2019-10-29 14:56:00+00:00,3043.25,3043.75,3043.0,3043.0,1280,3043.375
2019-10-29 14:57:00+00:00,3043.0,3044.0,3043.0,3044.0,1502,3043.125
2019-10-29 14:58:00+00:00,3044.0,3044.25,3043.5,3043.5,2150,3043.875
2019-10-29 14:59:00+00:00,3043.5,3044.0,3043.25,3043.75,2314,3043.625
2019-10-29 15:00:00+00:00,3043.5,3044.75,3043.25,3044.5,4666,3043.625
2019-10-29 15:01:00+00:00,3044.25,3045.5,3044.0,3044.0,3682,3044.375
2019-10-29 15:02:00+00:00,3044.25,3045.5,3044.0,3044.75,2855,3044.125
2019-10-29 15:03:00+00:00,3045.0,3045.0,3043.75,3044.25,2160,3044.875
2019-10-29 15:04:00+00:00,3044.25,3044.75,3044.0,3044.5,1279,3044.125
2019-10-29 15:05:00+00:00,3044.75,3045.0,3044.25,3044.25,2064,3044.625
2019-10-29 15:06:00+00:00,3044.25,3044.5,3044.0,3044.5,1455,3044.125
2019-10-29 15:07:00+00:00,3044.75,3045.0,3044.0,3044.5,2063,3044.625
2019-10-29 15:08:00+00:00,3044.5,3044.5,3043.5,3043.5,3413,3044.375
2019-10-29 15:09:00+00:00,3043.5,3044.5,3043.5,3044.25,1944,3043.625
2019-10-29 15:10:00+00:00,3044.5,3044.5,3043.5,3043.5,1874,3044.375
2019-10-29 15:11:00+00:00,3043.5,3043.75,3043.0,3043.0,2802,3043.625
2019-10-29 15:12:00+00:00,3043.0,3043.5,3042.5,3043.0,3099,3043.125
2019-10-29 15:13:00+00:00,3043.0,3043.25,3042.0,3042.25,2746,3042.875
2019-10-29 15:14:00+00:00,3042.25,3042.25,3041.5,3041.75,2260,3042.125
2019-10-29 15:15:00+00:00,3041.75,3042.75,3041.5,3042.5,2937,3041.625
2019-10-29 15:16:00+00:00,3042.25,3042.5,3041.75,3042.25,1366,3042.375
2019-10-29 15:17:00+00:00,3042.5,3042.75,3042.25,3042.75,1569,3042.375
2019-10-29 15:18:00+00:00,3042.75,3042.75,3042.0,3042.0,1948,3042.625
2019-10-29 15:19:00+00:00,3042.25,3042.25,3040.5,3041.25,4685,3042.125
