exp,regime,seed,direct,margin,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
H1,stressed,55,False,reactive,False,-35.57802295118261,14,0,0,0,False,False,13531043526.000002,0.0,0.0,25425724336.428062,36785429356.10995
H1,stressed,56,False,reactive,False,-35.670270469724365,9,0,0,0,False,False,16291914650.000002,0.0,0.0,28867905007.908787,40038022143.58083
H1,stressed,57,False,reactive,False,-35.61254612546125,14,1,1,3,True,False,15263601782.000002,260514025.20000005,0.0,24503136369.753395,33811600622.66482
H1,stressed,58,False,reactive,False,-35.62730627306273,11,0,0,0,False,False,13904595936.000002,0.0,0.0,25669940860.319912,41695099747.72807
H1,stressed,59,False,reactive,False,-35.61254612546125,7,0,0,0,False,False,12868974118.000002,0.0,0.0,25241169780.85925,33984277192.409657
H1,stressed,60,False,reactive,False,-35.629681561565995,8,0,0,0,False,False,12050928120.000002,0.0,0.0,26920136703.87708,42505384111.583115
H1,stressed,61,False,reactive,False,-35.58696534671735,4,0,0,0,False,False,12904997600.000002,0.0,0.0,26394157407.98462,35243259360.26159
H1,stressed,62,False,reactive,False,-35.64970291914234,10,0,0,0,False,False,13653096380.000002,0.0,0.0,28787470468.61974,42023788029.4591
H1,stressed,63,False,reactive,False,-35.6038522563743,13,0,0,0,False,False,11829654122.000002,0.0,0.0,25469932318.996735,39085778310.25387
H1,stressed,64,False,reactive,False,-35.71823917936607,13,0,0,0,False,False,15994692318.000002,0.0,0.0,31662898902.532555,46951112849.586716
H1,stressed,65,False,reactive,False,-35.670270469724365,9,0,0,0,False,False,13814334380.000002,0.0,0.0,26227520795.4225,34260791293.718273
H1,stressed,66,False,reactive,False,-35.62493080925495,8,0,0,0,False,False,16113514450.000002,0.0,0.0,28459530368.058666,40638157038.367615
H1,stressed,67,False,reactive,False,-35.64206642066421,5,0,0,0,False,False,15493949900.000002,0.0,0.0,26719448230.636646,42241744929.476105
H1,stressed,68,False,reactive,False,-35.65920076749936,9,0,0,0,False,False,13348902952.000002,0.0,0.0,29071285222.261105,40465423443.264915
H1,stressed,69,False,reactive,False,-35.64601247370558,14,1,1,3,True,False,12108561608.000002,345778975.0799999,0.0,29695812165.367966,43180457537.87097
H1,stressed,70,False,reactive,False,-35.668155146326164,22,0,0,0,False,False,13256972586.000002,0.0,0.0,25419555703.182404,37223233382.937584
H1,stressed,71,False,reactive,False,-35.605417573901164,8,0,0,0,False,False,16206980328.000002,0.0,0.0,30335303709.315334,41392733252.176865
H1,stressed,72,False,reactive,False,-35.6309963099631,9,1,1,3,True,False,15500055142.000002,475553760.6600001,0.0,26755477361.821182,39993455239.672905
H1,stressed,73,False,reactive,False,-35.66289066824102,13,1,1,3,True,False,11809125174.0,318446428.0799999,0.0,24534528345.76877,37281023903.80949
H1,stressed,74,False,reactive,False,-35.670270469724365,7,0,0,0,False,False,14561647650.000002,0.0,0.0,26151978519.81375,39909471462.08141
H1,stressed,75,False,reactive,False,-35.587214881523586,15,0,0,0,False,False,14226431362.000002,0.0,0.0,26974074590.8632,40328123231.77033
H1,stressed,76,False,reactive,False,-35.57695855935643,11,1,1,3,True,False,12072105100.000002,390068495.52,0.0,25242887303.87775,35007833970.71584
H1,stressed,77,False,reactive,False,-35.64601247370558,9,0,0,0,False,False,11532882042.0,0.0,0.0,30189105779.5884,46015446399.75826
H1,stressed,78,False,reactive,False,-35.61492195859931,15,1,1,3,True,False,16893134544.000002,445362270.53999996,0.0,28703590772.64785,41848667589.31717
H1,stressed,79,False,reactive,False,-35.61861185934099,6,0,0,0,False,False,11035471392.0,0.0,0.0,25985090501.49345,38023960645.637665
H1,stressed,80,False,reactive,False,-35.64970291914234,8,0,0,0,False,False,13134983400.000002,0.0,0.0,26188886986.966175,36647680627.92459
H1,stressed,81,False,reactive,False,-35.61861185934099,12,0,0,0,False,False,14684545722.000002,0.0,0.0,26206924230.128395,37704572493.29665
H1,stressed,82,False,reactive,False,-35.65313653136531,10,1,1,3,True,False,13161316454.000002,375621653.22,0.0,27299072047.50594,40188692228.45289
H1,stressed,83,False,reactive,False,-35.62730627306273,16,0,0,0,False,False,12533640262.000002,0.0,0.0,25431273874.319725,38075869974.80098
H1,stressed,84,False,reactive,False,-35.64575645756457,7,0,0,0,False,False,15026229042.000002,0.0,0.0,27658982070.85146,41800718663.998795
H1,stressed,85,False,reactive,False,-35.68503007269105,6,1,1,3,True,False,18777158400.0,384365021.03999996,0.0,27913347159.53923,38636356556.523605
H1,stressed,86,False,reactive,False,-35.62730627306273,15,0,0,0,False,False,13711655694.000002,0.0,0.0,29205856099.054745,39677910205.06031
H1,stressed,87,False,reactive,False,-35.64601247370558,21,0,0,0,False,False,13871751322.000002,0.0,0.0,25862968359.774323,38462030139.61897
H1,stressed,88,False,reactive,False,-35.58615089325262,4,0,0,0,False,False,11362121342.0,0.0,0.0,24805516790.724876,35245656576.68517
H1,stressed,89,False,reactive,False,-35.61780336581045,5,0,0,0,False,False,16537225562.000002,0.0,0.0,28212939994.68307,38126197558.88316
H1,stressed,90,False,reactive,False,-35.6127984647747,13,0,0,0,False,False,13184956950.000002,0.0,0.0,26540937249.283737,37771753882.0773
H1,stressed,91,False,reactive,False,-35.6776502712077,13,0,0,0,False,False,15179936310.000002,0.0,0.0,28049178004.6268,34759423178.49708
H1,stressed,92,False,reactive,False,-35.63574643937717,3,0,0,0,False,False,16885456874.000002,0.0,0.0,29243284491.567776,39895274828.05002
H1,stressed,93,False,reactive,False,-35.61861185934099,13,1,1,3,True,False,13808338830.000002,501777264.78,0.0,26366580988.754063,42108287264.70926
H1,stressed,94,False,reactive,False,-35.61123205785764,5,0,0,0,False,False,15555944118.000002,0.0,0.0,28642520510.007607,37448148421.476875
H1,stressed,95,False,reactive,False,-35.61492195859931,5,1,1,3,True,False,14502595536.000002,410911712.6400001,0.0,27914352266.43725,40593442012.29489
H1,stressed,96,False,reactive,False,-35.670270469724365,9,0,0,0,False,False,16138479214.000002,0.0,0.0,28288776101.502445,38860512377.171265
H1,stressed,97,False,reactive,False,-35.60673162090345,10,0,0,0,False,False,13713315748.000002,0.0,0.0,25693050973.00181,37386985230.36124
H1,stressed,98,False,reactive,False,-35.59647245489096,6,1,1,3,True,False,12026967700.000002,291083745.48,0.0,25085226638.19403,35185615905.596924
H1,stressed,99,False,reactive,False,-35.57064314969928,12,0,0,0,False,False,13455311100.000002,0.0,0.0,27102702216.893692,36760562727.98892
H1,stressed,100,False,reactive,False,-35.63969150153142,11,0,0,0,False,False,14214519550.000002,0.0,0.0,26401084180.618095,37076222734.29199
H1,stressed,101,False,reactive,False,-35.61492195859931,16,0,0,0,False,False,12106495500.000002,0.0,0.0,27612344011.905884,37835601972.33334
H1,stressed,102,False,reactive,False,-35.62730627306273,13,0,0,0,False,False,12390602840.000002,0.0,0.0,27923283653.836384,41482999464.29813
H1,stressed,103,False,reactive,False,-35.65920076749936,10,0,0,0,False,False,12643865168.000002,0.0,0.0,26613577100.06833,36391498007.62854
H1,stressed,104,False,reactive,False,-35.56326334821593,14,1,1,2,False,False,14170627746.000002,142967770.1191678,0.0,26769172093.140594,37580723369.83332
H1,stressed,105,False,reactive,False,-35.638376383763834,15,0,0,0,False,False,14399194656.000002,0.0,0.0,24097097778.951733,35057501026.932014
H1,stressed,106,False,reactive,False,-35.62386980108499,11,1,1,3,True,False,17398655120.0,465977797.56000006,0.0,29412328933.847652,42340906193.3333
H1,stressed,107,False,reactive,False,-35.68503007269105,7,1,1,3,True,False,12476085732.000002,364205427.96000004,0.0,27482060735.94019,38024530794.47231
H1,stressed,108,False,reactive,False,-35.64601247370558,7,1,1,3,True,False,11795369850.0,356275417.74,0.0,26751032263.707108,39473479061.30795
H1,stressed,109,False,reactive,False,-35.656826568265686,11,0,0,0,False,False,12528852600.000002,0.0,0.0,25383236018.335896,37045901364.063354
H1,stressed,110,False,reactive,False,-35.6755360371997,7,0,0,0,False,False,12184256898.000002,0.0,0.0,28508143704.60735,40233776452.93083
H1,stressed,111,False,reactive,False,-35.62599166082432,3,0,0,0,False,False,15756714050.000002,0.0,0.0,26356587481.042614,35518132029.99811
H1,stressed,112,False,reactive,False,-35.65920076749936,9,0,0,0,False,False,16582733376.000002,0.0,0.0,25628159306.359104,36172072671.71682
H1,stressed,113,False,reactive,False,-35.64444116453267,4,1,1,3,True,False,14531786082.000002,326100453.36000013,0.0,27710375163.121937,42972817300.504715
H1,stressed,114,False,reactive,False,-35.65920076749936,6,0,0,0,False,False,16611352296.000002,0.0,0.0,27416696441.936237,38654650198.82817
H1,stressed,115,False,reactive,False,-35.699789675657726,9,0,0,0,False,False,12457385050.000002,0.0,0.0,27558891166.100777,40178464427.65718
H1,stressed,116,False,reactive,False,-35.64601247370558,7,2,2,3,True,False,15091098308.000002,429490283.4533255,0.0,25827895379.699657,37153459424.33672
H1,stressed,117,False,reactive,False,-35.61492195859931,5,0,0,0,False,False,13672422720.000002,0.0,0.0,27009011136.288933,37630296642.63665
H1,stressed,118,False,reactive,False,-36.11674845946644,10,2,2,3,True,False,16623100340.000002,388766533.3200002,0.0,31068391475.839397,44736486815.58538
H1,stressed,119,False,reactive,False,-35.67158671586716,15,2,2,2,False,False,15423489620.000002,587400667.232384,0.0,28846493069.635403,41964821605.35465
H1,stressed,120,False,reactive,False,-35.6644647008894,7,1,1,3,True,False,12777645650.000002,273144416.15999985,0.0,25278270981.08229,34516433419.867134
H1,stressed,121,False,reactive,False,-35.63125069195851,8,0,0,0,False,False,13951285634.000002,0.0,0.0,26199639616.4952,35878565454.393456
H1,stressed,122,False,reactive,False,-35.63494113739528,9,0,0,0,False,False,13666510902.000002,0.0,0.0,29148950714.15857,42955650680.930176
H1,stressed,123,False,reactive,False,-35.58540275266595,8,1,1,3,True,False,14417100500.000002,397279165.1400001,0.0,25595834248.54058,40615384457.37932
H1,stressed,124,False,reactive,False,-35.640751263791,5,0,0,0,False,False,15142853088.000002,0.0,0.0,28127005775.32717,37826507737.15309
H1,stressed,125,False,reactive,False,-35.66077425545263,11,1,1,3,True,False,15047189124.000002,356423667.5999999,0.0,27885398013.181164,39929560313.92576
H1,stressed,126,False,reactive,False,-35.710859377882734,16,0,0,0,False,False,14008321470.000002,0.0,0.0,26264006374.95091,40591368744.98784
H1,stressed,127,False,reactive,False,-35.66289066824102,9,0,0,0,False,False,14834223976.000002,0.0,0.0,24640406893.931858,32553720431.238136
H1,stressed,128,False,reactive,False,-35.712440491567335,11,0,0,0,False,False,10956206646.0,0.0,0.0,27135462806.738487,39671375870.45123
H1,stressed,129,False,reactive,False,-35.67396037046603,15,1,1,3,True,False,10306910350.0,420194429.8200002,0.0,25708375920.237255,37021235814.07661
H1,stressed,130,False,reactive,False,-35.579335793357934,5,0,0,0,False,False,15452417376.000002,0.0,0.0,26249913836.805515,35791877571.07019
H1,stressed,131,False,reactive,False,-35.64444116453267,16,0,0,0,False,False,15165091700.000002,0.0,0.0,27935026115.229042,37677410263.80747
H1,stressed,132,False,reactive,False,-35.66921288608435,11,0,0,0,False,False,16331665944.000002,0.0,0.0,28950507800.345177,43342524870.88281
H1,stressed,133,False,reactive,False,-35.63494113739528,10,0,0,0,False,False,15079195692.000002,0.0,0.0,26064011641.8158,38483890360.21071
H1,stressed,134,False,reactive,False,-35.62730627306273,5,1,1,3,True,False,14650559880.000002,378760905.5999999,0.0,27221606999.18953,38877803837.44609
H1,stressed,135,False,reactive,False,-35.629681561565995,14,2,2,3,True,False,15830994828.000002,839064077.2800001,0.0,27604121004.47734,39842777653.58263
H1,stressed,136,False,reactive,False,-35.66789667896679,10,0,0,0,False,False,13483186200.000002,0.0,0.0,26062845500.46106,38669265656.623886
H1,stressed,137,False,reactive,False,-35.64575645756457,15,1,1,3,True,False,11340088188.0,307699692.29999995,0.0,24809209105.034298,37954927215.03409
H1,stressed,138,False,reactive,False,-35.633371462307665,2,0,0,0,False,False,15038052678.000002,0.0,0.0,28087377410.206726,39353055783.5092
H1,stressed,139,False,reactive,False,-35.699789675657726,7,0,0,0,False,False,12420163140.000002,0.0,0.0,30997945544.640118,46292896101.38979
H1,stressed,140,False,reactive,False,-35.71823917936607,7,0,0,0,False,False,12611067150.000002,0.0,0.0,27252154411.348434,39263250184.9846
H1,stressed,141,False,reactive,False,-35.66051660516605,18,0,0,0,False,False,15917690250.000002,0.0,0.0,27350996802.691807,40728546344.26822
H1,stressed,142,False,reactive,False,-35.60754215711598,14,1,1,3,True,False,12354150666.000002,408146527.8000002,0.0,24975700539.920246,36307647334.94274
H1,stressed,143,False,reactive,False,-35.69240987417438,8,0,0,0,False,False,15558969250.000002,0.0,0.0,26505393893.800762,34192808131.65165
H1,stressed,144,False,reactive,False,-35.63125069195851,11,0,0,0,False,False,10690716696.0,0.0,0.0,27890425391.15159,38949301675.539276
H1,stressed,145,False,reactive,False,-35.642322028268815,7,0,0,0,False,False,15702115286.000002,0.0,0.0,24865905249.940117,33788342656.055515
H1,stressed,146,False,reactive,False,-35.638376383763834,1,0,0,0,False,False,14854644948.000002,0.0,0.0,28414134261.453472,38972474292.520195
H1,stressed,147,False,reactive,False,-35.67922648263645,12,0,0,0,False,False,11393290194.0,0.0,0.0,27356035554.803703,42507171493.86442
H1,stressed,148,False,reactive,False,-35.61123205785764,11,0,0,0,False,False,12751315500.000002,0.0,0.0,27582070643.748337,41495978756.89943
H1,stressed,149,False,reactive,False,-35.61492195859931,7,2,2,3,True,False,13892678316.000002,386100094.9789729,0.0,26374789630.638203,36629914548.983696
H1,stressed,150,False,reactive,False,-35.67158671586716,11,0,0,0,False,False,14303278704.000002,0.0,0.0,28473570627.208023,38012550698.71483
H1,stressed,151,False,reactive,False,-35.61861185934099,10,0,0,0,False,False,15083414500.000002,0.0,0.0,26690602537.02477,37441843985.47342
H1,stressed,152,False,reactive,False,-35.65313653136531,20,0,0,0,False,False,13411145924.000002,0.0,0.0,24337767381.25632,35434375785.66595
H1,stressed,153,False,reactive,False,-35.63256569235311,8,0,0,0,False,False,17952183964.0,0.0,0.0,28126226348.64898,39734060914.251656
H1,stressed,154,False,reactive,False,-35.65551086675769,16,0,0,0,False,False,12325065654.000002,0.0,0.0,25776975034.92408,37567920866.10352
H1,stressed,155,False,reactive,False,-35.6644647008894,3,0,0,0,False,False,12637456964.000002,0.0,0.0,23739888848.05391,33158297096.00773
H1,stressed,156,False,reactive,False,-35.629681561565995,3,0,0,0,False,False,12869490348.000002,0.0,0.0,25345389301.025166,34754851961.646095
H1,stressed,157,False,reactive,False,-35.63256569235311,15,1,1,3,True,False,14139827900.000002,359175388.44000006,0.0,25155924806.344067,35979280455.39677
H1,stressed,158,False,reactive,False,-35.64970291914234,16,0,0,0,False,False,12181187150.000002,0.0,0.0,25804018603.28082,36824184472.47378
H1,stressed,159,False,reactive,False,-35.68503007269105,11,0,0,0,False,False,10557852800.0,0.0,0.0,23607745333.790783,35000802406.49913
H1,stressed,160,False,reactive,False,-35.67184559176293,13,1,1,3,True,False,15935344282.000002,311832892.79999995,0.0,27306122927.308548,35551962262.49349
H1,stressed,161,False,reactive,False,-35.629681561565995,16,0,0,0,False,False,12617948420.000002,0.0,0.0,25639078974.553837,35531197092.67831
H1,stressed,162,False,reactive,False,-35.640751263791,7,1,1,3,True,False,18106008250.0,348085366.20000005,0.0,26157115654.031696,35866819831.88728
H1,stressed,163,False,reactive,False,-35.61123205785764,7,0,0,0,False,False,13969625934.000002,0.0,0.0,25610721839.64428,38152879095.17883
H1,stressed,164,False,reactive,False,-35.65920076749936,16,0,0,0,False,False,15534842246.000002,0.0,0.0,25952827218.21324,42011568467.0849
H1,stressed,165,False,reactive,False,-35.69741697416974,11,0,0,0,False,False,11790533700.0,0.0,0.0,24863876748.04028,36471945946.906555
H1,stressed,166,False,reactive,False,-35.600162355632634,13,1,1,3,True,False,16230754540.000002,361436420.4000001,0.0,25314410668.362934,32547423357.05921
H1,stressed,167,False,reactive,False,-35.66077425545263,5,0,0,0,False,False,14573050492.000002,0.0,0.0,27727148125.402634,38045434940.76378
H1,stressed,168,False,reactive,False,-35.6644647008894,18,2,2,3,True,False,11188384284.0,744893446.4400002,0.0,25592553535.788235,39499554594.34816
H1,stressed,169,False,reactive,False,-35.67396037046603,14,0,0,0,False,False,12547659850.000002,0.0,0.0,26718020821.755676,34024721054.645683
H1,stressed,170,False,reactive,False,-35.64444116453267,10,0,0,0,False,False,12777588450.000002,0.0,0.0,26643815281.16224,33849664045.102074
H1,stressed,171,False,reactive,False,-35.64444116453267,13,2,2,3,True,False,12338566240.000002,370592323.20000005,0.0,25546452909.632545,38523731325.46839
H1,stressed,172,False,reactive,False,-35.633371462307665,5,0,0,0,False,False,11580840700.0,0.0,0.0,27427605642.153713,39428155337.6578
H1,stressed,173,False,reactive,False,-35.629681561565995,11,0,0,0,False,False,13363357150.000002,0.0,0.0,25655598684.395153,33515247952.655262
H1,stressed,174,False,reactive,False,-35.640751263791,5,0,0,0,False,False,14804598600.000002,0.0,0.0,27878911663.478725,40208067045.6324
H1,stressed,175,False,reactive,False,-35.64813106527435,10,0,0,0,False,False,13445649712.000002,0.0,0.0,25885267361.50274,39060232665.93585
H1,stressed,176,False,reactive,False,-35.68291692807322,13,1,1,3,True,False,13672310960.000002,380085334.20000005,0.0,27861597642.85962,36693324709.27382
H1,stressed,177,False,reactive,False,-35.64813106527435,7,0,0,0,False,False,14400651210.000002,0.0,0.0,28682463185.92199,39061972171.330505
H1,stressed,178,False,reactive,False,-35.64206642066421,8,2,2,3,True,False,16644416250.000002,798717035.1600002,0.0,27643895196.143806,39126907559.860054
H1,stressed,179,False,reactive,False,-35.61861185934099,6,0,0,0,False,False,12474526922.000002,0.0,0.0,24641035506.719124,34814634303.61652
H1,stressed,180,False,reactive,False,-35.65313653136531,9,0,0,0,False,False,15271125298.000002,0.0,0.0,24783172830.869934,34291004062.08879
H1,stressed,181,False,reactive,False,-35.67396037046603,16,0,0,0,False,False,16044196300.000002,0.0,0.0,27416125265.92568,39981698919.15671
H1,stressed,182,False,reactive,False,-35.65076202073877,5,1,1,3,True,False,13619216358.000002,330858809.15999985,0.0,27968617737.536446,40097403700.96304
H1,stressed,183,False,reactive,False,-35.629681561565995,10,0,0,0,False,False,14809104090.000002,0.0,0.0,24951401295.85781,32156062102.079906
H1,stressed,184,False,reactive,False,-35.62230176008265,11,0,0,0,False,False,11510243360.0,0.0,0.0,27628702882.867737,37343750579.145
H1,stressed,185,False,reactive,False,-35.629681561565995,6,2,2,3,True,False,14563494924.000002,823010364.0,0.0,27873965379.80339,41636682076.95321
H1,stressed,186,False,reactive,False,-35.62386980108499,26,2,2,3,True,False,12506770562.000002,751803377.1600002,0.0,26181137531.56539,39429474567.354485
H1,stressed,187,False,reactive,False,-35.59647245489096,10,0,0,0,False,False,17125461870.000002,0.0,0.0,28784650057.343693,43303269815.5493
H1,stressed,188,False,reactive,False,-35.629681561565995,11,0,0,0,False,False,14637661368.000002,0.0,0.0,26517239423.02315,36972130058.11639
H1,stressed,189,False,reactive,False,-35.62756024652175,5,0,0,0,False,False,15216677300.000002,0.0,0.0,26974248943.504852,39030567010.66167
H1,stressed,190,False,reactive,False,-35.65551086675769,14,0,0,0,False,False,15893200950.000002,0.0,0.0,28745972079.870377,42267498524.91786
H1,stressed,191,False,reactive,False,-35.63706136304934,10,0,0,0,False,False,13800222700.000002,0.0,0.0,27023397212.13228,39384010728.70597
H1,stressed,42,False,flat04,False,-35.633371462307665,18,0,0,0,False,False,12421862310.000002,0.0,0.0,15794203082.456432,17792455008.0
H1,stressed,43,False,flat04,False,-35.600162355632634,12,0,0,0,False,False,13284897472.000002,0.0,0.0,14905553996.912863,17746410528.0
H1,stressed,44,False,flat04,False,-35.699789675657726,10,0,0,0,False,False,12899020992.000002,0.0,0.0,15366453105.560165,18515010800.0
H1,stressed,45,False,flat04,False,-35.65551086675769,13,0,0,0,False,False,12674974884.000002,0.0,0.0,15004754171.153526,17970841440.0
H1,stressed,46,False,flat04,False,-35.68503007269105,19,0,0,0,False,False,14977328784.000002,0.0,0.0,14652194897.128632,17254692000.0
H1,stressed,47,False,flat04,False,-35.65920076749936,18,0,0,0,False,False,15520621116.000002,0.0,0.0,15878132579.684647,18668899968.0
H1,stressed,48,False,flat04,False,-35.640751263791,16,0,0,0,False,False,13979767516.000002,0.0,0.0,14852933359.634855,18601254672.0
H1,stressed,49,False,flat04,False,-35.670270469724365,16,0,0,0,False,False,11799022664.0,0.0,0.0,15375976435.717842,19359160640.0
H1,stressed,50,False,flat04,False,-35.640751263791,6,0,0,0,False,False,14777932686.000002,0.0,0.0,14286165956.414938,17318654928.0
H1,stressed,51,False,flat04,False,-35.65551086675769,12,0,0,0,False,False,13680393650.000002,0.0,0.0,15805783980.381742,19111685088.0
H1,stressed,52,False,flat04,False,-35.64444116453267,12,0,0,0,False,False,13942553394.000002,0.0,9180041.531935215,14003976521.493776,17429551648.0
H1,stressed,53,False,flat04,False,-35.62599166082432,14,0,0,0,False,False,14263697316.000002,0.0,0.0,15783961613.244814,18185868352.0
H1,stressed,54,False,flat04,False,-35.61623616236162,22,0,0,0,False,False,14704303680.000002,0.0,0.0,14526918212.879667,16964040240.0
H1,stressed,55,False,flat04,False,-35.69240987417438,12,0,0,0,False,False,14703637234.000002,0.0,0.0,14238959373.908714,17711281408.0
H1,stressed,56,False,flat04,False,-35.65920076749936,11,0,0,0,False,False,18607178436.0,0.0,0.0,16300360838.904564,19870133760.0
H1,stressed,57,False,flat04,False,-35.59778597785977,9,0,0,0,False,False,13804975096.000002,0.0,0.0,14130653562.390041,18333384608.0
H1,stressed,58,False,flat04,False,-35.638376383763834,22,0,0,0,False,False,11608785188.0,0.0,0.0,14409126936.995852,17416841872.0
H1,stressed,59,False,flat04,False,-35.66051660516605,13,0,0,0,False,False,13294603806.000002,0.0,0.0,14405984777.659752,17129504128.0
H1,stressed,60,False,flat04,False,-35.61492195859931,12,0,0,0,False,False,11890227580.000002,0.0,0.0,15742148130.987553,18278140992.0
H1,stressed,61,False,flat04,False,-35.6127984647747,11,0,0,0,False,False,12844791388.000002,0.0,34254566.03219128,15012895712.431536,18034073376.0
H1,stressed,62,False,flat04,False,-35.764106727682034,17,0,0,0,False,False,15657841650.000002,0.0,0.0,16570223164.614107,20346178880.0
H1,stressed,63,False,flat04,False,-35.65551086675769,13,0,0,0,False,False,13192485306.000002,0.0,0.0,14653793601.161825,17286110272.0
H1,stressed,64,False,flat04,False,-35.65551086675769,14,0,0,0,False,False,15523163084.000002,0.0,0.0,17409060586.456432,20886940368.0
H1,stressed,65,False,flat04,False,-35.69609977491606,10,0,0,0,False,False,14448483192.000002,0.0,0.0,14976830327.634855,18125026624.0
H1,stressed,66,False,flat04,False,-35.64338167460054,10,0,0,0,False,False,17725403696.0,0.0,0.0,16601862663.701244,19696751712.0
H1,stressed,67,False,flat04,False,-35.64206642066421,18,0,0,0,False,False,14840672704.000002,0.0,0.0,14410750634.124481,17341116544.0
H1,stressed,68,False,flat04,False,-35.67396037046603,14,0,0,0,False,False,13248374282.000002,0.0,0.0,16565042156.547718,19322973600.0
H1,stressed,69,False,flat04,False,-35.63494113739528,16,0,0,0,False,False,13781415450.000002,0.0,0.0,17010193581.311203,19160013888.0
H1,stressed,70,False,flat04,False,-35.68291692807322,9,0,0,0,False,False,13751323850.000002,0.0,0.0,14584964327.20332,17235252400.0
H1,stressed,71,False,flat04,False,-35.59065579215412,18,0,0,0,False,False,15012101390.000002,0.0,0.0,16186679665.958506,19071131200.0
H1,stressed,72,False,flat04,False,-35.66051660516605,21,0,0,0,False,False,15171707408.000002,0.0,40078513.11972666,15074980165.012447,17359967744.0
H1,stressed,73,False,flat04,False,-35.68503007269105,15,0,0,0,False,False,11674765674.0,0.0,0.0,14033803021.344398,17336463456.0
H1,stressed,74,False,flat04,False,-35.629681561565995,11,0,0,0,False,False,13982384350.000002,0.0,0.0,14817087895.369295,17931463840.0
H1,stressed,75,False,flat04,False,-35.609360005905366,12,0,0,0,False,False,13172067942.000002,0.0,0.0,15174922756.414938,19405668096.0
H1,stressed,76,False,flat04,False,-35.60647994390938,9,0,0,0,False,False,13943762118.000002,0.0,0.0,14435145348.116182,17382848272.0
H1,stressed,77,False,flat04,False,-35.55006089234971,11,0,0,0,False,False,11291872900.0,0.0,0.0,16344255064.497925,19552338352.0
H1,stressed,78,False,flat04,False,-35.57064314969928,24,0,0,0,False,False,14583499106.000002,0.0,0.0,15566781534.738588,17707289472.0
H1,stressed,79,False,flat04,False,-35.61492195859931,8,0,0,0,False,False,10323990864.0,0.0,0.0,14549177488.099585,17658421200.0
H1,stressed,80,False,flat04,False,-35.58696534671735,13,0,0,0,False,False,13534805284.000002,0.0,0.0,14448747958.639004,19131832704.0
H1,stressed,81,False,flat04,False,-35.670270469724365,15,0,0,0,False,False,14468368398.000002,0.0,0.0,14563336027.385893,19198244624.0
H1,stressed,82,False,flat04,False,-35.608856088560884,23,0,0,0,False,False,13914269820.000002,0.0,0.0,15541190554.622406,17654541840.0
H1,stressed,83,False,flat04,False,-35.65313653136531,9,0,0,0,False,False,12270387250.000002,0.0,0.0,14377148449.095436,16798000320.0
H1,stressed,84,False,flat04,False,-35.68265682656827,14,0,0,0,False,False,14928415326.000002,0.0,0.0,15769301621.178423,18881777728.0
H1,stressed,85,False,flat04,False,-35.65182096601601,9,0,0,0,False,False,18338459436.0,0.0,0.0,16046860293.941908,18933667200.0
H1,stressed,86,False,flat04,False,-35.64575645756457,15,0,0,0,False,False,13340286036.000002,0.0,0.0,16363211359.86722,19936949760.0
H1,stressed,87,False,flat04,False,-35.62386980108499,15,0,0,0,False,False,14028670370.000002,0.0,0.0,14577353776.697096,18962521824.0
H1,stressed,88,False,flat04,False,-35.589842019784435,8,0,0,0,False,False,13915280236.000002,0.0,0.0,14642773263.004148,18586377216.0
H1,stressed,89,False,flat04,False,-35.64363743726011,13,0,0,0,False,False,17012182572.000002,0.0,0.0,15174028480.763485,19094497104.0
H1,stressed,90,False,flat04,False,-35.6533933645791,17,0,0,0,False,False,12155195360.000002,0.0,0.0,14564793272.497925,18631553248.0
H1,stressed,91,False,flat04,False,-35.65920076749936,16,0,0,0,False,False,16647142050.000002,0.0,0.0,16301584223.435684,20993786752.0
H1,stressed,92,False,flat04,False,-35.63205667478415,4,0,0,0,False,False,18219597660.0,0.0,0.0,16508260784.099585,19514684304.0
H1,stressed,93,False,flat04,False,-35.65182096601601,20,0,0,0,False,False,15407365820.000002,0.0,0.0,15340673380.580914,18625767984.0
H1,stressed,94,False,flat04,False,-35.65182096601601,5,0,0,0,False,False,16662190314.000002,0.0,0.0,16594508548.780083,20354922368.0
H1,stressed,95,False,flat04,False,-35.61861185934099,7,0,0,0,False,False,14963585450.000002,0.0,0.0,16170846636.182573,18945481632.0
H1,stressed,96,False,flat04,False,-35.62599166082432,11,0,0,0,False,False,17924239476.0,0.0,54118785.424072266,16188918979.186722,18629495280.0
H1,stressed,97,False,flat04,False,-35.573516386182455,21,0,0,0,False,False,13387580580.000002,0.0,0.0,14889435932.946058,18697782880.0
H1,stressed,98,False,flat04,False,-35.65920076749936,11,0,0,0,False,False,13512266196.000002,0.0,0.0,14425205929.925312,18325329040.0
H1,stressed,99,False,flat04,False,-35.629681561565995,17,0,0,0,False,False,14615565536.000002,0.0,0.0,15207917340.547718,19145243808.0
H1,stressed,100,False,flat04,False,-35.63231115539319,17,0,0,0,False,False,16420878650.000002,0.0,0.0,15098502139.385893,17887266720.0
H1,stressed,101,False,flat04,False,-35.61123205785764,24,0,0,0,False,False,14252901740.000002,0.0,0.0,15714533752.896265,20060670592.0
