t,client_id,kind,cm_id,cm_kind,shortfall,closeout_loss,im_posted,assumed_pos,regime,seed,margin
8699,25,FundamentalTrader,32,BCM,0.0,0.0,157379376.0,1029,stressed,186,flat04
8699,12,FundamentalTrader,33,BCM,0.0,0.0,88554576.0,579,stressed,186,flat04
8759,19,FundamentalTrader,30,BCM,0.0,0.0,40005144.0,267,stressed,186,flat04
14159,41,MomentumTrader,30,BCM,0.0,0.0,111094493.30433118,-661,stressed,186,flat04
14159,90,ZeroIntelligenceTrader,33,BCM,0.0,0.0,68436288.0,-408,stressed,186,flat04
14159,44,MomentumTrader,100,NBCM,0.0,0.0,245062296.0,-1461,stressed,186,flat04
14939,62,ZeroIntelligenceTrader,30,BCM,0.0,0.0,62641408.0,-358,stressed,186,flat04
14939,53,MomentumTrader,100,NBCM,0.0,0.0,114434304.0,-654,stressed,186,flat04
14999,46,MomentumTrader,100,NBCM,0.0,0.0,299643520.0,-1705,stressed,186,flat04
15119,43,MomentumTrader,30,BCM,0.0,0.0,296565968.00000006,-1667,stressed,186,flat04
15119,45,MomentumTrader,34,BCM,0.0,0.0,246574944.0,-1386,stressed,186,flat04
15839,49,MomentumTrader,33,BCM,0.0,0.0,232903160.0,-1295,stressed,186,flat04
19739,99,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,127707128.0,-697,stressed,186,flat04
19859,80,ZeroIntelligenceTrader,34,BCM,0.0,0.0,143532480.0,-780,stressed,186,flat04
19859,55,MomentumTrader,34,BCM,0.0,0.0,151445168.0,-823,stressed,186,flat04
20399,74,ZeroIntelligenceTrader,33,BCM,0.0,0.0,43702916.004163146,-233,stressed,186,flat04
27539,40,MomentumTrader,34,BCM,0.0,0.0,337758168.0,-1793,stressed,186,flat04
27779,96,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,94679640.0,-495,stressed,186,flat04
28739,47,MomentumTrader,104,NBCM,0.0,0.0,228727520.0,-1172,stressed,186,flat04
7019,26,FundamentalTrader,31,BCM,0.0,0.0,93805056.0,576,stressed,187,flat04
7439,29,FundamentalTrader,34,BCM,0.0,0.0,194886000.0,1203,stressed,187,flat04
7739,23,FundamentalTrader,32,BCM,0.0,0.0,215161344.0,1251,stressed,187,flat04
8699,2,FundamentalTrader,30,BCM,0.0,0.0,299271400.0,1955,stressed,187,flat04
14159,50,MomentumTrader,34,BCM,0.0,0.0,138487800.0,-825,stressed,187,flat04
14159,48,MomentumTrader,34,BCM,0.0,0.0,104411408.0,-622,stressed,187,flat04
14939,82,ZeroIntelligenceTrader,32,BCM,0.0,0.0,54370264.0,-311,stressed,187,flat04
14999,41,MomentumTrader,32,BCM,0.0,0.0,237484184.0,-1351,stressed,187,flat04
14999,70,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,43418648.00000001,-247,stressed,187,flat04
15119,49,MomentumTrader,34,BCM,0.0,0.0,228439008.0,-1284,stressed,187,flat04
15839,97,ZeroIntelligenceTrader,32,BCM,0.0,0.0,23194200.0,-129,stressed,187,flat04
16079,57,MomentumTrader,32,BCM,0.0,0.0,173701752.0,-959,stressed,187,flat04
16139,52,MomentumTrader,30,BCM,0.0,0.0,147517224.00000003,-813,stressed,187,flat04
25739,44,MomentumTrader,30,BCM,0.0,0.0,205385400.0,-1089,stressed,187,flat04
27779,64,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,28817912.343122184,-150,stressed,187,flat04
28559,84,ZeroIntelligenceTrader,30,BCM,0.0,0.0,65859376.0,-341,stressed,187,flat04
28739,40,MomentumTrader,30,BCM,0.0,0.0,211800680.0,-1085,stressed,187,flat04
28739,45,MomentumTrader,103,NBCM,0.0,0.0,172173456.0,-882,stressed,187,flat04
6899,28,FundamentalTrader,34,BCM,34128132.99417114,0.0,145946904.0,843,stressed,188,flat04
6959,15,FundamentalTrader,30,BCM,0.0,0.0,258183360.0,1570,stressed,188,flat04
6959,6,FundamentalTrader,30,BCM,0.0,0.0,186155136.0,1132,stressed,188,flat04
6959,9,FundamentalTrader,30,BCM,0.0,0.0,92584224.0,563,stressed,188,flat04
6959,1,FundamentalTrader,31,BCM,0.0,0.0,214604640.0,1305,stressed,188,flat04
6959,14,FundamentalTrader,32,BCM,0.0,0.0,204244416.0,1242,stressed,188,flat04
7739,25,FundamentalTrader,30,BCM,0.0,0.0,129417216.0,753,stressed,188,flat04
7739,16,FundamentalTrader,33,BCM,0.0,0.0,119812032.0,702,stressed,188,flat04
8759,24,FundamentalTrader,30,BCM,0.0,0.0,210109328.0,1402,stressed,188,flat04
14159,66,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,64148496.0,-382,stressed,188,flat04
20339,88,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,108447328.0,-583,stressed,188,flat04
27539,56,MomentumTrader,101,NBCM,0.0,0.0,288078567.1575813,-1508,stressed,188,flat04
27539,48,MomentumTrader,104,NBCM,0.0,0.0,177332536.6219521,-937,stressed,188,flat04
27539,97,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,44460512.0,-236,stressed,188,flat04
8099,27,FundamentalTrader,34,BCM,0.0,0.0,150991248.0,967,stressed,189,flat04
8699,22,FundamentalTrader,31,BCM,0.0,0.0,146183872.0,956,stressed,189,flat04
8759,10,FundamentalTrader,30,BCM,0.0,0.0,119722160.0,799,stressed,189,flat04
8759,12,FundamentalTrader,32,BCM,0.0,0.0,22925520.0,153,stressed,189,flat04
14159,40,MomentumTrader,31,BCM,0.0,0.0,200473200.0,-1195,stressed,189,flat04
14159,44,MomentumTrader,102,NBCM,0.0,0.0,225804960.0,-1346,stressed,189,flat04
14159,46,MomentumTrader,102,NBCM,0.0,0.0,246103920.0,-1467,stressed,189,flat04
14879,53,MomentumTrader,31,BCM,0.0,0.0,226126064.0,-1306,stressed,189,flat04
14939,54,MomentumTrader,31,BCM,0.0,0.0,252559632.0,-1443,stressed,189,flat04
15119,49,MomentumTrader,31,BCM,0.0,0.0,309179617.9943591,-1733,stressed,189,flat04
17519,45,MomentumTrader,33,BCM,0.0,0.0,267868720.0,-1477,stressed,189,flat04
19499,82,ZeroIntelligenceTrader,33,BCM,0.0,0.0,50511504.0,-277,stressed,189,flat04
20279,23,FundamentalTrader,33,BCM,0.0,0.0,809167296.0,-4424,stressed,189,flat04
20339,59,MomentumTrader,104,NBCM,0.0,0.0,122551184.0,-658,stressed,189,flat04
7019,3,FundamentalTrader,33,BCM,0.0,0.0,166578192.00000003,1021,stressed,190,flat04
7439,4,FundamentalTrader,30,BCM,0.0,0.0,175923312.0,1086,stressed,190,flat04
7439,10,FundamentalTrader,31,BCM,0.0,0.0,175761320.0,1085,stressed,190,flat04
7739,13,FundamentalTrader,30,BCM,0.0,0.0,129062976.0,755,stressed,190,flat04
7739,26,FundamentalTrader,32,BCM,0.0,0.0,219897600.0,1289,stressed,190,flat04
9839,6,FundamentalTrader,101,NBCM,0.0,0.0,52707072.0,367,stressed,190,flat04
14159,40,MomentumTrader,33,BCM,0.0,0.0,284983464.00000006,-1699,stressed,190,flat04
14999,47,MomentumTrader,33,BCM,0.0,0.0,342794400.0,-1950,stressed,190,flat04
14999,59,MomentumTrader,33,BCM,0.0,0.0,217630496.0,-1238,stressed,190,flat04
15179,43,MomentumTrader,102,NBCM,0.0,0.0,170438464.0,-952,stressed,190,flat04
15959,99,ZeroIntelligenceTrader,32,BCM,0.0,0.0,42110640.0,-234,stressed,190,flat04
20279,52,MomentumTrader,100,NBCM,0.0,0.0,163478624.0,-892,stressed,190,flat04
20279,63,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,139653264.0,-762,stressed,190,flat04
20279,66,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,64359266.22357613,-349,stressed,190,flat04
20339,51,MomentumTrader,32,BCM,0.0,0.0,230706816.0,-1236,stressed,190,flat04
20339,93,ZeroIntelligenceTrader,32,BCM,0.0,0.0,28558368.0,-153,stressed,190,flat04
20399,54,MomentumTrader,32,BCM,0.0,0.0,190146040.0,-1015,stressed,190,flat04
20399,80,ZeroIntelligenceTrader,32,BCM,0.0,0.0,65567600.0,-350,stressed,190,flat04
20579,61,ZeroIntelligenceTrader,32,BCM,0.0,0.0,62653056.0,-334,stressed,190,flat04
27779,45,MomentumTrader,102,NBCM,0.0,0.0,316034208.0,-1652,stressed,190,flat04
28559,65,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,32449536.0,-168,stressed,190,flat04
7019,26,FundamentalTrader,32,BCM,0.0,0.0,235781600.0,1450,stressed,191,flat04
8699,25,FundamentalTrader,33,BCM,0.0,0.0,155204160.0,1016,stressed,191,flat04
8699,27,FundamentalTrader,33,BCM,0.0,0.0,88906320.0,582,stressed,191,flat04
8759,9,FundamentalTrader,31,BCM,0.0,0.0,128126880.00000001,855,stressed,191,flat04
14159,45,MomentumTrader,100,NBCM,0.0,0.0,128156416.0,-764,stressed,191,flat04
14939,41,MomentumTrader,100,NBCM,0.0,0.0,304472160.00000006,-1740,stressed,191,flat04
14999,40,MomentumTrader,104,NBCM,0.0,0.0,256921472.50494194,-1447,stressed,191,flat04
17519,88,ZeroIntelligenceTrader,32,BCM,0.0,0.0,52396856.0,-289,stressed,191,flat04
20279,93,ZeroIntelligenceTrader,32,BCM,0.0,0.0,28866956.11869073,-155,stressed,191,flat04
20279,79,ZeroIntelligenceTrader,32,BCM,0.0,0.0,112162464.0,-612,stressed,191,flat04
20399,67,ZeroIntelligenceTrader,32,BCM,0.0,0.0,48520024.0,-259,stressed,191,flat04
25859,47,MomentumTrader,104,NBCM,0.0,0.0,271375720.0,-1435,stressed,191,flat04
27539,97,ZeroIntelligenceTrader,32,BCM,0.0,0.0,116624552.0,-619,stressed,191,flat04
27599,91,ZeroIntelligenceTrader,32,BCM,0.0,0.0,130283824.0,-682,stressed,191,flat04
27779,11,FundamentalTrader,32,BCM,0.0,0.0,894770416.0,-4678,stressed,191,flat04
27839,66,ZeroIntelligenceTrader,32,BCM,0.0,0.0,23869504.0,-124,stressed,191,flat04
28739,68,ZeroIntelligenceTrader,32,BCM,0.0,0.0,16789264.0,-86,stressed,191,flat04
11039,42,MomentumTrader,103,NBCM,0.0,0.0,176402880.0,-540,stressed,42,flat08
17339,73,ZeroIntelligenceTrader,34,BCM,0.0,0.0,186132816.0,-513,stressed,42,flat08
17339,51,MomentumTrader,102,NBCM,0.0,0.0,385011780.87718606,-1061,stressed,42,flat08
20279,57,MomentumTrader,34,BCM,0.0,0.0,398066784.0,-1086,stressed,42,flat08
20339,49,MomentumTrader,34,BCM,0.0,0.0,350652300.0621889,-938,stressed,42,flat08
27539,52,MomentumTrader,103,NBCM,0.0,0.0,226118400.0,-600,stressed,42,flat08
28739,40,MomentumTrader,103,NBCM,0.0,0.0,286436160.0,-734,stressed,42,flat08
14159,44,MomentumTrader,100,NBCM,0.0,0.0,661246848.0,-1971,stressed,43,flat08
14159,95,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,120440192.0,-359,stressed,43,flat08
14999,14,FundamentalTrader,101,NBCM,0.0,0.0,1024960640.0,-2915,stressed,43,flat08
15959,40,MomentumTrader,34,BCM,0.0,0.0,315345984.0,-876,stressed,43,flat08
19799,51,MomentumTrader,34,BCM,0.0,0.0,201138464.0,-547,stressed,43,flat08
19859,87,ZeroIntelligenceTrader,34,BCM,0.0,0.0,69978441.53085232,-190,stressed,43,flat08
19859,63,ZeroIntelligenceTrader,34,BCM,0.0,0.0,214241184.0,-582,stressed,43,flat08
20339,28,FundamentalTrader,34,BCM,0.0,0.0,1825911024.0,-4893,stressed,43,flat08
20399,52,MomentumTrader,34,BCM,0.0,0.0,354439712.00000006,-946,stressed,43,flat08
11039,82,ZeroIntelligenceTrader,33,BCM,0.0,0.0,72212192.0,-221,stressed,44,flat08
12059,45,MomentumTrader,33,BCM,0.0,0.0,244213056.0,-738,stressed,44,flat08
14159,42,MomentumTrader,33,BCM,0.0,0.0,549089088.0,-1637,stressed,44,flat08
14159,56,MomentumTrader,33,BCM,0.0,0.0,294502271.99999994,-878,stressed,44,flat08
15839,47,MomentumTrader,101,NBCM,0.0,0.0,434570752.0,-1208,stressed,44,flat08
17519,59,MomentumTrader,101,NBCM,0.0,0.0,224896320.0,-620,stressed,44,flat08
19859,41,MomentumTrader,30,BCM,0.0,0.0,375408960.00000006,-1020,stressed,44,flat08
7739,8,FundamentalTrader,34,BCM,0.0,0.0,391570752.0,1152,stressed,45,flat08
8699,26,FundamentalTrader,31,BCM,0.0,0.0,158373760.0,524,stressed,45,flat08
8759,28,FundamentalTrader,32,BCM,0.0,0.0,231915168.0,774,stressed,45,flat08
8759,0,FundamentalTrader,100,NBCM,0.0,0.0,717918272.0,2396,stressed,45,flat08
9719,1,FundamentalTrader,33,BCM,0.0,0.0,185898048.0,628,stressed,45,flat08
14159,54,MomentumTrader,30,BCM,0.0,0.0,188888752.0,-563,stressed,45,flat08
14159,72,ZeroIntelligenceTrader,31,BCM,0.0,0.0,268067696.0,-799,stressed,45,flat08
14879,48,MomentumTrader,30,BCM,0.0,0.0,329692984.6770015,-949,stressed,45,flat08
14999,46,MomentumTrader,30,BCM,0.0,0.0,571844944.0,-1627,stressed,45,flat08
14999,55,MomentumTrader,30,BCM,0.0,0.0,392594224.0,-1117,stressed,45,flat08
14999,50,MomentumTrader,31,BCM,0.0,0.0,554271344.0,-1577,stressed,45,flat08
26339,91,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,122231085.00555873,-323,stressed,45,flat08
27779,84,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,210016656.0,-549,stressed,45,flat08
27959,71,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,248680413.7311952,-647,stressed,45,flat08
28739,53,MomentumTrader,103,NBCM,0.0,0.0,370519968.0,-949,stressed,45,flat08
8699,14,FundamentalTrader,30,BCM,0.0,0.0,233612640.0,765,stressed,46,flat08
8699,15,FundamentalTrader,34,BCM,0.0,0.0,196662144.0,644,stressed,46,flat08
8699,7,FundamentalTrader,34,BCM,0.0,0.0,161543904.0,529,stressed,46,flat08
8759,0,FundamentalTrader,31,BCM,0.0,0.0,290312400.0,969,stressed,46,flat08
14159,40,MomentumTrader,30,BCM,0.0,0.0,407490368.0,-1213,stressed,46,flat08
14159,46,MomentumTrader,30,BCM,0.0,0.0,371881152.0,-1107,stressed,46,flat08
14159,98,ZeroIntelligenceTrader,30,BCM,0.0,0.0,76929344.0,-229,stressed,46,flat08
14879,81,ZeroIntelligenceTrader,30,BCM,0.0,0.0,137848096.0,-398,stressed,46,flat08
14879,49,MomentumTrader,104,NBCM,0.0,0.0,503422613.4525845,-1439,stressed,46,flat08
14999,54,MomentumTrader,30,BCM,0.0,0.0,389132640.0,-1107,stressed,46,flat08
14999,51,MomentumTrader,100,NBCM,0.0,0.0,138498880.0,-394,stressed,46,flat08
28559,99,ZeroIntelligenceTrader,30,BCM,0.0,0.0,111590992.0,-289,stressed,46,flat08
8699,18,FundamentalTrader,31,BCM,0.0,0.0,262735872.0,861,stressed,47,flat08
8699,11,FundamentalTrader,31,BCM,0.0,0.0,218793984.0,717,stressed,47,flat08
8699,14,FundamentalTrader,34,BCM,0.0,0.0,258463744.00000003,847,stressed,47,flat08
8759,9,FundamentalTrader,31,BCM,0.0,0.0,288245984.00000006,962,stressed,47,flat08
8759,20,FundamentalTrader,34,BCM,0.0,0.0,289444512.0,966,stressed,47,flat08
9839,12,FundamentalTrader,33,BCM,0.0,0.0,192955392.0,672,stressed,47,flat08
14159,42,MomentumTrader,31,BCM,0.0,0.0,273357520.0,-815,stressed,47,flat08
14939,49,MomentumTrader,31,BCM,0.0,0.0,420241584.0,-1203,stressed,47,flat08
14999,41,MomentumTrader,31,BCM,0.0,0.0,495904416.0,-1411,stressed,47,flat08
15119,51,MomentumTrader,33,BCM,0.0,0.0,176441493.64764464,-495,stressed,47,flat08
15179,55,MomentumTrader,31,BCM,0.0,0.0,398454000.0,-1113,stressed,47,flat08
15779,50,MomentumTrader,33,BCM,0.0,0.0,273250221.007355,-775,stressed,47,flat08
15839,54,MomentumTrader,31,BCM,0.0,0.0,529307648.0,-1472,stressed,47,flat08
15839,44,MomentumTrader,33,BCM,0.0,0.0,398419072.0,-1108,stressed,47,flat08
15839,84,ZeroIntelligenceTrader,33,BCM,0.0,0.0,144552768.00000003,-402,stressed,47,flat08
15839,69,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,171881152.0,-478,stressed,47,flat08
15959,46,MomentumTrader,33,BCM,0.0,0.0,489807568.0,-1361,stressed,47,flat08
25859,53,MomentumTrader,102,NBCM,0.0,0.0,180760480.0,-478,stressed,47,flat08
28559,43,MomentumTrader,102,NBCM,0.0,0.0,498311520.0,-1290,stressed,47,flat08
8699,1,FundamentalTrader,34,BCM,0.0,0.0,192278528.0,628,stressed,48,flat08
8759,4,FundamentalTrader,30,BCM,0.0,0.0,232376000.0,775,stressed,48,flat08
9839,26,FundamentalTrader,32,BCM,0.0,0.0,148732944.0,519,stressed,48,flat08
14159,80,ZeroIntelligenceTrader,32,BCM,0.0,0.0,113037888.0,-337,stressed,48,flat08
14879,47,MomentumTrader,32,BCM,0.0,0.0,599161280.0,-1730,stressed,48,flat08
14879,45,MomentumTrader,32,BCM,0.0,0.0,376709081.4703238,-1087,stressed,48,flat08
14999,49,MomentumTrader,32,BCM,0.0,0.0,463556416.0,-1318,stressed,48,flat08
14999,46,MomentumTrader,33,BCM,0.0,0.0,454411904.0,-1292,stressed,48,flat08
15119,97,ZeroIntelligenceTrader,33,BCM,0.0,0.0,108228864.0,-304,stressed,48,flat08
15179,59,MomentumTrader,32,BCM,0.0,0.0,230214576.0,-643,stressed,48,flat08
15179,41,MomentumTrader,103,NBCM,0.0,0.0,329389440.00000006,-920,stressed,48,flat08
15839,56,MomentumTrader,32,BCM,0.0,0.0,434667392.0,-1208,stressed,48,flat08
20279,68,ZeroIntelligenceTrader,33,BCM,0.0,0.0,79173504.0,-216,stressed,48,flat08
20279,95,ZeroIntelligenceTrader,33,BCM,0.0,0.0,112286639.7602582,-306,stressed,48,flat08
20459,73,ZeroIntelligenceTrader,33,BCM,0.0,0.0,184771584.0,-492,stressed,48,flat08
7739,12,FundamentalTrader,33,BCM,0.0,0.0,391167136.0,1143,stressed,49,flat08
9719,14,FundamentalTrader,30,BCM,0.0,0.0,223232256.0,754,stressed,49,flat08
14999,59,MomentumTrader,102,NBCM,0.0,0.0,291668640.00000006,-830,stressed,49,flat08
14999,60,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,115261824.0,-328,stressed,49,flat08
14999,48,MomentumTrader,103,NBCM,0.0,0.0,226590893.7175244,-641,stressed,49,flat08
15119,56,MomentumTrader,102,NBCM,0.0,0.0,258944909.42905068,-727,stressed,49,flat08
19559,40,MomentumTrader,103,NBCM,0.0,0.0,587950175.9999999,-1606,stressed,49,flat08
20279,50,MomentumTrader,101,NBCM,0.0,0.0,450502240.0,-1229,stressed,49,flat08
20459,95,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,297399168.0,-792,stressed,49,flat08
7739,21,FundamentalTrader,33,BCM,0.0,0.0,247298880.0,724,stressed,50,flat08
7739,18,FundamentalTrader,34,BCM,0.0,0.0,427367600.0,1255,stressed,50,flat08
8699,16,FundamentalTrader,34,BCM,0.0,0.0,96358416.0,319,stressed,50,flat08
8759,23,FundamentalTrader,30,BCM,0.0,0.0,283827264.00000006,947,stressed,50,flat08
8759,25,FundamentalTrader,100,NBCM,0.0,0.0,204103872.0,681,stressed,50,flat08
9719,12,FundamentalTrader,101,NBCM,0.0,0.0,683225280.0,2322,stressed,50,flat08
27779,62,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,43227472.00000001,-113,stressed,50,flat08
7739,3,FundamentalTrader,32,BCM,0.0,0.0,382007920.0,1123,stressed,51,flat08
7739,20,FundamentalTrader,104,NBCM,0.0,0.0,349806720.0,1026,stressed,51,flat08
8099,22,FundamentalTrader,31,BCM,0.0,0.0,348082688.0,1112,stressed,51,flat08
8519,14,FundamentalTrader,30,BCM,0.0,0.0,204177024.0,648,stressed,51,flat08
8519,10,FundamentalTrader,31,BCM,0.0,0.0,287675344.00000006,913,stressed,51,flat08
8699,27,FundamentalTrader,33,BCM,0.0,0.0,338134944.0,1119,stressed,51,flat08
14159,64,ZeroIntelligenceTrader,33,BCM,0.0,0.0,121267120.0,-361,stressed,51,flat08
14879,91,ZeroIntelligenceTrader,33,BCM,0.0,0.0,219913200.0,-635,stressed,51,flat08
14879,92,ZeroIntelligenceTrader,33,BCM,0.0,0.0,198787680.0,-574,stressed,51,flat08
14939,58,MomentumTrader,33,BCM,0.0,0.0,231615264.0,-662,stressed,51,flat08
15119,95,ZeroIntelligenceTrader,33,BCM,0.0,0.0,163325760.00000003,-460,stressed,51,flat08
15179,41,MomentumTrader,33,BCM,0.0,0.0,482769328.0,-1349,stressed,51,flat08
7739,23,FundamentalTrader,32,BCM,0.0,0.0,318698720.0,985,stressed,52,flat08
8099,5,FundamentalTrader,30,BCM,0.0,0.0,345410880.0,1102,stressed,52,flat08
8099,24,FundamentalTrader,31,BCM,0.0,0.0,231632160.0,739,stressed,52,flat08
8759,9,FundamentalTrader,31,BCM,0.0,0.0,227469264.0,759,stressed,52,flat08
14159,98,ZeroIntelligenceTrader,34,BCM,0.0,0.0,151903171.4974406,-444,stressed,52,flat08
14879,40,MomentumTrader,34,BCM,0.0,0.0,601904160.0,-1738,stressed,52,flat08
14999,42,MomentumTrader,34,BCM,0.0,0.0,479208992.0,-1363,stressed,52,flat08
15779,46,MomentumTrader,103,NBCM,0.0,0.0,196046137.73488843,-552,stressed,52,flat08
16019,57,MomentumTrader,100,NBCM,0.0,0.0,213677232.0,-591,stressed,52,flat08
19859,64,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,80398349.46273722,-218,stressed,52,flat08
27779,88,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,170614624.0,-446,stressed,52,flat08
7739,3,FundamentalTrader,31,BCM,0.0,0.0,377539088.0,1106,stressed,53,flat08
8699,21,FundamentalTrader,32,BCM,0.0,0.0,203468720.0,665,stressed,53,flat08
8759,25,FundamentalTrader,30,BCM,0.0,0.0,199939920.0,667,stressed,53,flat08
10799,42,MomentumTrader,33,BCM,0.0,0.0,238339920.0,-735,stressed,53,flat08
10979,43,MomentumTrader,33,BCM,0.0,0.0,188132096.0,-584,stressed,53,flat08
14159,48,MomentumTrader,31,BCM,0.0,0.0,368966400.0,-1100,stressed,53,flat08
14159,51,MomentumTrader,33,BCM,0.0,0.0,388420992.0,-1158,stressed,53,flat08
14159,46,MomentumTrader,33,BCM,0.0,0.0,340455360.0,-1015,stressed,53,flat08
14159,86,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,69432767.99999999,-207,stressed,53,flat08
14939,47,MomentumTrader,31,BCM,0.0,0.0,546949968.0,-1563,stressed,53,flat08
14939,82,ZeroIntelligenceTrader,31,BCM,0.0,0.0,49690912.0,-142,stressed,53,flat08
14939,40,MomentumTrader,33,BCM,0.0,0.0,526303744.0,-1504,stressed,53,flat08
14999,59,MomentumTrader,31,BCM,0.0,0.0,371522816.0,-1057,stressed,53,flat08
14999,89,ZeroIntelligenceTrader,31,BCM,0.0,0.0,145164544.0,-413,stressed,53,flat08
15119,26,FundamentalTrader,31,BCM,0.0,0.0,1910811136.0,-5366,stressed,53,flat08
16019,49,MomentumTrader,102,NBCM,0.0,0.0,525812928.0,-1454,stressed,53,flat08
19559,74,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,68459952.0,-187,stressed,53,flat08
19739,78,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,269019808.0,-734,stressed,53,flat08
20459,58,MomentumTrader,103,NBCM,0.0,0.0,299314944.0,-797,stressed,53,flat08
8699,13,FundamentalTrader,34,BCM,0.0,0.0,341768128.0,1118,stressed,54,flat08
8759,25,FundamentalTrader,32,BCM,0.0,0.0,116581744.0,389,stressed,54,flat08
8759,8,FundamentalTrader,33,BCM,0.0,0.0,260136128.0,868,stressed,54,flat08
9719,1,FundamentalTrader,32,BCM,0.0,0.0,55317120.0,188,stressed,54,flat08
9839,9,FundamentalTrader,31,BCM,0.0,0.0,88472384.0,308,stressed,54,flat08
12119,59,MomentumTrader,104,NBCM,0.0,0.0,321071904.00000006,-963,stressed,54,flat08
14999,75,ZeroIntelligenceTrader,32,BCM,0.0,0.0,50508134.524390936,-142,stressed,54,flat08
15179,41,MomentumTrader,32,BCM,0.0,0.0,311473920.00000006,-870,stressed,54,flat08
15179,64,ZeroIntelligenceTrader,32,BCM,0.0,0.0,214451584.0,-599,stressed,54,flat08
15179,52,MomentumTrader,32,BCM,0.0,0.0,230562304.0,-644,stressed,54,flat08
15779,40,MomentumTrader,32,BCM,0.0,0.0,335111517.88714427,-945,stressed,54,flat08
15779,93,ZeroIntelligenceTrader,32,BCM,0.0,0.0,145515957.35009506,-412,stressed,54,flat08
15839,50,MomentumTrader,32,BCM,0.0,0.0,342461056.0,-952,stressed,54,flat08
15959,44,MomentumTrader,32,BCM,0.0,0.0,405269920.0,-1126,stressed,54,flat08
17339,95,ZeroIntelligenceTrader,31,BCM,0.0,0.0,101244870.1692813,-279,stressed,54,flat08
17519,65,ZeroIntelligenceTrader,31,BCM,0.0,0.0,346382320.00000006,-955,stressed,54,flat08
19559,54,MomentumTrader,31,BCM,0.0,0.0,213634087.55434752,-583,stressed,54,flat08
19859,84,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,80248416.00000001,-218,stressed,54,flat08
20279,49,MomentumTrader,31,BCM,0.0,0.0,177812640.00000003,-485,stressed,54,flat08
20279,45,MomentumTrader,102,NBCM,0.0,0.0,434449440.0,-1185,stressed,54,flat08
28739,86,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,68716032.0,-176,stressed,54,flat08
7739,4,FundamentalTrader,31,BCM,0.0,0.0,90960736.0,269,stressed,55,flat08
7739,1,FundamentalTrader,34,BCM,0.0,0.0,166366848.0,488,stressed,55,flat08
8099,17,FundamentalTrader,30,BCM,0.0,0.0,161718528.0,516,stressed,55,flat08
8099,5,FundamentalTrader,33,BCM,0.0,0.0,174254848.0,556,stressed,55,flat08
8699,9,FundamentalTrader,32,BCM,0.0,0.0,336723200.0,1100,stressed,55,flat08
8759,21,FundamentalTrader,32,BCM,0.0,0.0,241751376.0,807,stressed,55,flat08
14159,83,ZeroIntelligenceTrader,31,BCM,0.0,0.0,146769072.0,-437,stressed,55,flat08
14939,89,ZeroIntelligenceTrader,31,BCM,0.0,0.0,114871008.0,-329,stressed,55,flat08
14999,95,ZeroIntelligenceTrader,34,BCM,0.0,0.0,192255184.0,-547,stressed,55,flat08
15119,58,MomentumTrader,31,BCM,0.0,0.0,397900672.0,-1118,stressed,55,flat08
