ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.25,0.08,0.12,0.18,0.15,17.5531853745622,6.076791948097221,4.79771021837726,4.278218641412522,1.5579407513831236,0.8425238152920715,0.0025783133119283838,20.87214795136122,-0.10001889167038495,-0.004741724238202256,-0.0010079843506372154,-0.004399961229849367,0.3500000770570589,0.2367769185754267,0.19733788470984992,0.18575053477522707,3.0205567758110092,0.05419294557346413
0.25,0.08,0.12,0.27999999999999997,0.0125,22.40659279761247,8.568407612160799,4.381956234748212,5.170678905975676,2.877079179547937,1.4084708651798428,0.002512825206182523,33.772526077893275,-0.11024055348883545,-0.01081167229339299,0.002841592221054967,-0.009527520302826711,0.42219599619461007,0.2507969447025018,0.18114120808543832,0.17138639025908864,2.914450718250965,0.07641322120999772
0.25,0.08,0.12,0.27999999999999997,0.058333333333333334,22.838362933400983,7.2980437781835725,5.59350950672632,5.236345670894541,2.786239243139597,1.9242247344569539,0.0027036648178670095,23.24340431771668,-0.11687637892931961,-0.012707569830216037,-0.0030433126842207225,-0.003997226178315772,0.42476700461915806,0.2762528135752097,0.20932420293541906,0.18957616337737884,2.8177550825882562,0.06508409250175193
0.25,0.08,0.12,0.27999999999999997,0.10416666666666666,20.238540410967918,7.042661357951038,5.350804330278541,4.661493320462435,2.2509712865114357,0.9326101157644648,0.002665434751803562,18.9407742625272,-0.1115068790007605,-0.0019058230614449351,-0.0038789772826680817,-0.006094533897154728,0.39405302406804893,0.23279091015449807,0.19347892183100343,0.1734825020585805,3.0036670293494088,0.06280658724597057
0.25,0.08,0.12,0.27999999999999997,0.15,18.678151656663964,6.6759583955658615,4.815817261447825,4.3941758690409,1.950047355702679,0.8421527749066978,0.002581165469690047,21.682323389121148,-0.10028908463594781,-0.002829527511523383,0.0015238055567395933,-0.0028551943174283437,0.36466620925269005,0.22708559097498238,0.18670893029509275,0.17026211981713268,3.020626339973408,0.059536323288951185
0.25,0.08,0.12,0.38,0.0125,25.303896658868318,11.989877216558206,3.5621857205991487,4.823912346330871,3.1086419794708355,1.8192793959092544,0.002383697837036657,40.193548189881454,-0.10737520418863321,-0.00718986699482129,-7.471036485981811e-05,-0.000792931278895933,0.39952817266541957,0.25967866776937737,0.19011748504521941,0.12924987044500882,2.8374306620171246,0.10692595188040177
0.25,0.08,0.12,0.38,0.058333333333333334,22.163255096041244,7.762970748350494,5.25812409139242,5.0896545159570685,2.309430294341402,1.7430754459998588,0.00265083608643,26.94810045718683,-0.11363197675080809,-0.009270771781012042,0.0012593590316271146,-0.006045598130608558,0.3927225693611865,0.2194529621171819,0.17927511375468655,0.16955132389564923,2.8517176888635274,0.06923032001868723
0.25,0.08,0.12,0.38,0.10416666666666666,22.780148954137204,7.890661958466761,5.437904769705711,5.461737122575645,2.539020175465982,1.4508249279231027,0.0026791545067844473,23.993022101802104,-0.11409896997239455,-0.015818104912846406,0.0013955968412151909,-0.010652840858405227,0.4022896939885412,0.25139651200724505,0.20434614110191,0.16774241635141243,2.9065100060938307,0.07036907264657791
0.25,0.08,0.12,0.38,0.15,20.57739944278444,7.674569141346923,5.438177005532715,4.5566045623427,1.755151403689935,1.1528973298721696,0.002679197388414759,18.323713700324404,-0.10798011283097908,-0.0030855788532835604,-0.00047367178251214167,-0.0056420225663935735,0.3624538264003447,0.23396281685856743,0.20123077313590185,0.1783525217478239,2.962366685395873,0.0684419528147629
0.25,0.08,0.21999999999999997,0.08,0.0125,21.114222853333544,10.965073402035353,3.957629444532577,4.041115064309743,1.8367224531104331,0.31368248934543735,0.002445986742084397,31.513139444668035,-0.08861115254708236,-0.009151619881504789,0.0011259513536713828,-0.0040036507659408456,0.34446833384669445,0.24925410273835058,0.19290426632221777,0.16906203612950352,3.1197061011448035,0.09778673207194588
0.25,0.08,0.21999999999999997,0.08,0.058333333333333334,21.695332364501617,10.961799268442622,4.3641687455122495,3.9536697186200884,1.9074223700276904,0.5082722618989686,0.0025100233834173626,25.257143019917585,-0.0924232635137338,-0.0045709578033330854,-0.000379056433273307,-0.006220071909872169,0.338471274591946,0.22816329442507144,0.16412515548668313,0.16550496157767983,3.0832236181788524,0.0977575332866153
