ft_sigma_rel,mt_sigma_rel,mt_lambda,kappa_v,log10_xi,xi_v,calm_ret_std,calm_ret_kurtosis_excess,calm_acf_r_lag1,calm_acf_r_lag5,calm_acf_abs_r_lag1,calm_acf_abs_r_lag5,calm_acf_abs_r_lag20,stress_ret_std,stress_ret_kurtosis_excess,stress_acf_r_lag1,stress_acf_r_lag5,stress_acf_abs_r_lag1,stress_acf_abs_r_lag5,stress_acf_abs_r_lag20
0.00563762671567113,0.011667675615387941,0.5168976421569939,0.22382808608494406,-6.458803513253654,3.476934319176474e-07,0.021362822735949225,1.0332802908910779,-0.19886392032280073,0.00934214054671845,0.30201258785723645,-0.005666457014453243,-0.0038729649090841517,0.03707978154105429,0.2345570811936586,-0.1408191880143241,-0.12394768833580866,-0.04419154263878684,0.049054548774798895,-0.044604288176806485
0.040126665884124085,0.042162697185024134,0.512947125144024,0.7811005753682856,-6.669307984974214,2.1413714840836683e-07,0.09989818604424161,-1.080997159039779,-0.3707913329412066,0.04045352384854252,-0.06205165224704242,0.04952135123101921,0.007308014895437646,0.10387185117266945,-0.7443157278755144,-0.45437662966115083,0.09150690128041981,0.0651661309484846,-0.023103534931767283,0.05100084653373471
0.01378205058700653,0.009051865783650094,0.9648123157075426,0.8534270890260798,-4.045054603996158,9.014577898792386e-05,0.024457694979050613,-0.29661262830229695,-0.23003258546772717,-0.04901853529934705,0.011764230540901503,0.012063930632092676,-0.020529400079797592,0.04292466970053464,-0.22022305345778248,-0.24458231053035798,-0.05262449947483818,0.012352737547362023,-0.09340988130535544,-0.026708828795002484
0.020464417601231032,0.008848097212897654,0.6185420357260754,0.14423030905400966,-5.347480208866019,4.492827983668935e-06,0.02192981739974595,0.18534108863580778,-0.029151089455423804,-0.034460686009367976,0.08700295947513706,0.08098901833591074,-0.01508029019754292,0.037501969640859195,-0.21748096111373538,-0.017151362949905893,-0.024534320227272643,0.019456511718799967,0.03835933831503629,-0.004045967096387241
0.012548917637233807,0.006754457397875269,0.802592867118876,0.4649598210522343,-6.063156906889662,8.64655469695025e-07,0.02273718232042347,0.3835504588544154,-0.2014246235874985,-0.11973506936167512,0.03172108071950999,-0.10645450808337294,-0.025632948202329572,0.037976520233376936,0.32997412461285647,-0.14503045520356114,0.09044557776305771,-0.036192758537408706,0.053896342749855095,0.025632754774665277
0.015130846193200155,0.0365478672493448,0.6242105648277443,0.6148506899425839,-4.6554406445555365,2.2108503947015797e-05,0.06273439283110842,2.204939128921839,-0.3438416181968083,-0.14817590576698178,0.4334534321286633,0.151001086603619,0.11733304571686379,0.08752451286535212,0.09911892268084976,-0.3022891955654411,0.04426774237518064,0.21847383960000066,-0.05809242560471518,-7.190750651553421e-05
0.022651508581838085,0.01039669130736877,0.5257973780354485,0.9858739419579254,-6.31109967890292,4.88540217135649e-07,0.024887249064056753,0.5698463848396682,-0.04705340981673157,0.0823694904018507,0.13695387742895712,-0.08513949022620146,-0.036697859231307604,0.03964028461159111,0.15475087285557088,-0.09171431314833138,-0.09664309921596814,-0.09374331547641053,0.03240318709160732,0.13186845755928803
0.028022584932786823,0.04875981041816419,0.6254572003267358,0.752087682179408,-6.2142790539631925,6.105495929504758e-07,0.09916565437816482,-0.988486418412752,-0.4755721412052378,0.07469246275724338,0.07008160736606153,0.07525306804712413,-0.013834976994586362,0.10326993141000905,-0.29662635241882773,-0.32200051844949096,-0.10061251918046649,0.145952196092218,0.006592163195220593,-0.013589381837566042
0.021083825797677157,0.03696076300257645,0.7387634207042317,0.19568576131150506,-4.760103702143407,1.7373859209759728e-05,0.049267083266914743,1.2108162031440735,-0.4324032546322651,0.10486336632591299,0.34148319979960867,0.09064712230617397,-0.06846629218005851,0.07150367193935338,0.24294660163249215,-0.4352101378806059,0.027938802824119972,0.3695237293585281,-0.00037003606300347686,0.0305772298594309
0.012662088739693305,0.04663099081955301,0.8985723249156126,0.6811591642386465,-4.483555729078124,3.284310970103525e-05,0.02518777212381001,0.4390116531522592,-0.21831450189089222,-0.037161520802384634,0.0670664056355257,-0.05985189083311743,0.05692864576032065,0.09530973232472734,17.010966927542963,-0.2775905773013424,-0.10846845724223853,0.5679656191079642,0.47667399508463854,0.028708598766637887
