run_id,t,n_margin_calls,n_defaults,n_new_defaults,system_equity,total_margin
11,110,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,111,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,112,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,113,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,114,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,115,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,116,0,40,0,9.593921360226271e+19,3.378031197480121e+20
11,117,0,40,0,9.593921360226266e+19,3.378031197480121e+20
11,118,0,40,0,9.593921360231549e+19,3.378031197480121e+20
11,119,0,40,0,9.593921360230664e+19,3.378031197480121e+20
11,120,0,40,0,9.593942517801356e+19,3.378031197480121e+20
11,121,0,40,0,9.593922587962144e+19,3.378031197480121e+20
11,122,0,40,0,9.593922617313047e+19,3.378031197480121e+20
11,123,0,40,0,9.593922589695364e+19,3.378031197480121e+20
11,124,0,40,0,9.609334115760731e+19,3.378031197480121e+20
11,125,0,40,0,9.594829260486956e+19,3.378031197480121e+20
11,126,0,40,0,9.594829260493106e+19,3.378031197480121e+20
11,127,0,40,0,9.59482926049305e+19,3.378031197480121e+20
11,128,0,40,0,9.594829266102814e+19,3.378031197480121e+20
11,129,0,40,0,9.594829260587914e+19,3.378031197480121e+20
11,130,0,40,0,1.0043996213277957e+20,3.378031197480121e+20
11,131,0,40,0,9.620187446857453e+19,3.378031197480121e+20
11,132,0,40,0,9.620187446862558e+19,3.378031197480121e+20
11,133,0,40,0,9.62018744686256e+19,3.378031197480121e+20
11,134,0,40,0,9.620187446862558e+19,3.378031197480121e+20
11,135,0,40,0,9.620187446862676e+19,3.378031197480121e+20
11,136,0,40,0,9.620187446862548e+19,3.378031197480121e+20
11,137,0,40,0,9.62018745679517e+19,3.378031197480121e+20
11,138,0,40,0,9.620187447258825e+19,3.378031197480121e+20
11,139,0,40,0,9.881593997288894e+19,3.378031197480121e+20
11,140,0,40,0,9.632879361167378e+19,3.378031197480121e+20
11,141,0,40,0,9.632879361171163e+19,3.378031197480121e+20
11,142,0,40,0,9.632879361171163e+19,3.378031197480121e+20
11,143,0,40,0,9.632879361171163e+19,3.378031197480121e+20
11,144,0,40,0,9.632879361171163e+19,3.378031197480121e+20
11,145,0,40,0,9.63287936117119e+19,3.378031197480121e+20
11,146,0,40,0,9.632879361171161e+19,3.378031197480121e+20
11,147,0,40,0,9.632879361201891e+19,3.378031197480121e+20
11,148,0,40,0,9.632879361174043e+19,3.378031197480121e+20
11,149,0,40,0,1.5547969041763317e+20,3.378031197480121e+20
11,150,0,40,0,9.876132361049368e+19,3.378031197480121e+20
11,151,0,40,0,9.876132361052214e+19,3.378031197480121e+20
11,152,0,40,0,9.876132361057334e+19,3.378031197480121e+20
11,153,0,40,0,9.876132361051867e+19,3.378031197480121e+20
11,154,0,40,0,9.884747607477515e+19,3.378031197480121e+20
11,155,0,40,0,9.876467031775343e+19,3.378031197480121e+20
11,156,0,40,0,9.876467031778504e+19,3.378031197480121e+20
11,157,0,40,0,9.876467031777917e+19,3.378031197480121e+20
11,158,0,40,0,9.876469405953802e+19,3.378031197480121e+20
11,159,0,40,0,9.876467105577008e+19,3.378031197480121e+20
11,160,0,40,0,9.876475653733568e+19,3.378031197480121e+20
11,161,0,40,0,9.876467443743446e+19,3.378031197480121e+20
11,162,0,40,0,9.876468118186559e+19,3.378031197480121e+20
11,163,0,40,0,9.876467470426554e+19,3.378031197480121e+20
11,164,0,40,0,9.876589450823125e+19,3.378031197480121e+20
11,165,0,40,0,9.87647229592207e+19,3.378031197480121e+20
11,166,0,40,0,9.87647229938533e+19,3.378031197480121e+20
11,167,0,40,0,9.876472296061077e+19,3.378031197480121e+20
11,168,0,40,0,1.41876668600261e+20,3.378031197480121e+20
11,169,0,40,0,1.004688862864758e+20,3.378031197480121e+20
11,170,0,40,0,1.0046888628649504e+20,3.378031197480121e+20
11,171,0,40,0,1.0046888628652306e+20,3.378031197480121e+20
11,172,0,40,0,1.0046888628649275e+20,3.378031197480121e+20
11,173,0,40,0,1.0047864748696846e+20,3.378031197480121e+20
11,174,0,40,0,1.0046921161527799e+20,3.378031197480121e+20
11,175,0,40,0,1.0046921161588359e+20,3.378031197480121e+20
11,176,0,40,0,1.0046921161531746e+20,3.378031197480121e+20
11,177,0,40,0,8.201709125526115e+20,3.378031197480121e+20
11,178,0,40,0,1.2739358560556061e+20,3.378031197480121e+20
11,179,0,40,0,1.2739358560557649e+20,3.378031197480121e+20
11,180,0,40,0,1.2739358628065975e+20,3.378031197480121e+20
11,181,0,40,0,1.273935855641526e+20,3.378031197480121e+20
11,182,0,40,0,1.2751855278536498e+20,3.378031197480121e+20
11,183,0,40,0,1.2739819098748325e+20,3.378031197480121e+20
11,184,0,40,0,1.27398190988237e+20,3.378031197480121e+20
11,185,0,40,0,1.2739819098823297e+20,3.378031197480121e+20
11,186,0,40,0,1.2739821437326834e+20,3.378031197480121e+20
11,187,0,40,0,1.2739819130083133e+20,3.378031197480121e+20
11,188,0,40,0,1.2739832191117782e+20,3.378031197480121e+20
11,189,0,40,0,1.2739819600503248e+20,3.378031197480121e+20
11,190,0,40,0,1.2739820033789023e+20,3.378031197480121e+20
11,191,0,40,0,1.2739819616171426e+20,3.378031197480121e+20
11,192,0,40,0,1.2740210086122113e+20,3.378031197480121e+20
11,193,0,40,0,1.2739833677548896e+20,3.378031197480121e+20
11,194,0,40,0,1.273983367807685e+20,3.378031197480121e+20
11,195,0,40,0,1.2739833677628008e+20,3.378031197480121e+20
11,196,0,40,0,3.563471221629843e+21,3.378031197480121e+20
11,197,0,40,0,2.5059468656455624e+20,3.378031197480121e+20
11,198,0,40,0,2.5059468656513558e+20,3.378031197480121e+20
11,199,0,40,0,2.5059481550440304e+20,3.378031197480121e+20
11,200,0,40,0,2.5059468074854918e+20,3.378031197480121e+20
11,201,0,40,0,2.505946848029056e+20,3.378031197480121e+20
11,202,0,40,0,2.505946809909418e+20,3.378031197480121e+20
11,203,0,40,0,2.5059978289125032e+20,3.378031197480121e+20
11,204,0,40,0,2.505948609548903e+20,3.378031197480121e+20
11,205,0,40,0,2.505948610536187e+20,3.378031197480121e+20
11,206,0,40,0,2.5059486105093187e+20,3.378031197480121e+20
11,207,10,40,0,1.042343312291309e+22,1.0505253006459522e+21
11,208,0,50,10,0.0,0.0
11,209,0,50,0,0.0,0.0
11,210,0,50,0,0.0,0.0
11,211,0,50,0,0.0,0.0
11,212,0,50,0,0.0,0.0
11,213,0,50,0,0.0,0.0
11,214,0,50,0,0.0,0.0
11,215,0,50,0,0.0,0.0
11,216,0,50,0,0.0,0.0
11,217,0,50,0,0.0,0.0
11,218,0,50,0,0.0,0.0
11,219,0,50,0,0.0,0.0
11,220,0,50,0,0.0,0.0
11,221,0,50,0,0.0,0.0
11,222,0,50,0,0.0,0.0
11,223,0,50,0,0.0,0.0
11,224,0,50,0,0.0,0.0
11,225,0,50,0,0.0,0.0
11,226,0,50,0,0.0,0.0
11,227,0,50,0,0.0,0.0
11,228,0,50,0,0.0,0.0
11,229,0,50,0,0.0,0.0
11,230,0,50,0,0.0,0.0
11,231,0,50,0,0.0,0.0
11,232,0,50,0,0.0,0.0
11,233,0,50,0,0.0,0.0
11,234,0,50,0,0.0,0.0
11,235,0,50,0,0.0,0.0
11,236,0,50,0,0.0,0.0
11,237,0,50,0,0.0,0.0
11,238,0,50,0,0.0,0.0
11,239,0,50,0,0.0,0.0
11,240,0,50,0,0.0,0.0
11,241,0,50,0,0.0,0.0
11,242,0,50,0,0.0,0.0
11,243,0,50,0,0.0,0.0
11,244,0,50,0,0.0,0.0
11,245,0,50,0,0.0,0.0
11,246,0,50,0,0.0,0.0
11,247,0,50,0,0.0,0.0
11,248,0,50,0,0.0,0.0
11,249,0,50,0,0.0,0.0
11,250,0,50,0,0.0,0.0
11,251,0,50,0,0.0,0.0
12,0,10,0,0,49999.80903067841,0.03439034367606589
12,1,47,0,0,50000.197344505774,0.10800900037207627
12,2,46,0,0,49999.15377598778,0.21250521579718404
12,3,43,0,0,50000.177485078115,0.2843953163610681
12,4,44,0,0,49998.248881798696,0.4721894723812125
12,5,2,0,0,49999.50591433347,0.48971601384699315
12,6,3,0,0,49997.57627155392,0.5121300177571021
12,7,13,0,0,49999.1720850445,0.5475731236037693
12,8,44,0,0,49995.76404223676,0.931948193897488
12,9,2,0,0,49997.71947536708,0.9670985918578556
12,10,43,0,0,49992.796995028155,1.3938918718988924
12,11,3,0,0,49995.07046010177,1.4360434202685368
12,12,44,0,0,49987.02903875853,2.2570631316534464
12,13,5,0,0,49989.380216134654,2.341303059270732
12,14,44,0,0,49973.75587571084,4.624542745877047
12,15,5,0,0,49974.31889298128,4.701185144530569
12,16,45,0,0,49944.04485549263,9.947508404943605
12,17,4,0,0,49937.63746657957,10.264789445263652
12,18,45,0,0,49869.737578710396,25.507152938997304
12,19,6,0,0,49839.71306360646,26.115054628606465
12,20,46,0,0,49615.125880980835,92.01697970692611
12,21,0,0,0,49472.71941316538,92.01697970692611
12,22,50,0,0,48033.894527457815,589.3784944624974
12,23,2,0,0,46915.11082016229,590.6535788779038
12,24,50,30,30,15912.205939775024,16057.729736581783
12,25,2,30,0,29374.511428086822,16096.542256177223
12,26,20,35,5,19895136.935644474,290198077.0750638
12,27,2,37,2,294584216.06427974,289227669.00120175
12,28,13,37,0,1.164049697203673e+17,2.7846566561614633e+18
12,29,0,38,1,2.636439528504914e+18,2.78196051678941e+18
12,30,0,38,0,2.636439528504914e+18,2.78196051678941e+18
12,31,0,38,0,2.6364395284895027e+18,2.78196051678941e+18
12,32,0,38,0,2.6364395284879037e+18,2.78196051678941e+18
12,33,2,38,0,1.5126302027010913e+20,2.977030105976632e+18
12,34,1,39,1,1.4436878250955943e+20,2.893672242707379e+18
12,35,0,39,0,1.4436878250955943e+20,2.893672242707379e+18
12,36,0,39,0,1.443687822200863e+20,2.893672242707379e+18
12,37,0,39,0,1.4436878165132116e+20,2.893672242707379e+18
12,38,0,39,0,1.4436878228554647e+20,2.893672242707379e+18
12,39,0,39,0,1.4436878224091649e+20,2.893672242707379e+18
12,40,0,39,0,1.4436882515820146e+20,2.893672242707379e+18
12,41,0,39,0,1.4436881805078269e+20,2.893672242707379e+18
12,42,0,39,0,1.443688180615406e+20,2.893672242707379e+18
12,43,0,39,0,1.4436881807053985e+20,2.893672242707379e+18
12,44,0,39,0,1.454894315000929e+20,2.893672242707379e+18
12,45,0,39,0,1.4530604229620127e+20,2.893672242707379e+18
12,46,0,39,0,1.4530604229642327e+20,2.893672242707379e+18
12,47,0,39,0,1.4530604230099603e+20,2.893672242707379e+18
12,48,0,39,0,1.4530604230905717e+20,2.893672242707379e+18
12,49,0,39,0,1.4530604400120608e+20,2.893672242707379e+18
12,50,0,39,0,1.4530604276215326e+20,2.893672242707379e+18
12,51,0,39,0,1.4530605190652946e+20,2.893672242707379e+18
12,52,0,39,0,1.453060462878476e+20,2.893672242707379e+18
12,53,0,39,0,1.4530604672424467e+20,2.893672242707379e+18
12,54,0,39,0,1.4530604645611163e+20,2.893672242707379e+18
12,55,0,39,0,1.4530623771097971e+20,2.893672242707379e+18
12,56,0,39,0,1.4530612017515004e+20,2.893672242707379e+18
12,57,0,39,0,1.4530612017969123e+20,2.893672242707379e+18
12,58,0,39,0,1.453061201790524e+20,2.893672242707379e+18
12,59,0,39,0,1.813516424455202e+20,2.893672242707379e+18
12,60,0,39,0,1.5918003279954402e+20,2.893672242707379e+18
12,61,0,39,0,1.5918003280002538e+20,2.893672242707379e+18
12,62,0,39,0,1.5918003281031443e+20,2.893672242707379e+18
12,63,0,39,0,1.5918003279877148e+20,2.893672242707379e+18
12,64,0,39,0,1.595615980911795e+20,2.893672242707379e+18
12,65,0,39,0,1.5929079240862758e+20,2.893672242707379e+18
12,66,0,39,0,1.5929079241441067e+20,2.893672242707379e+18
12,67,0,39,0,1.5929079241441067e+20,2.893672242707379e+18
12,68,0,39,0,1.5929079241441067e+20,2.893672242707379e+18
12,69,0,39,0,1.5929079241441067e+20,2.893672242707379e+18
12,70,0,39,0,1.592907924144114e+20,2.893672242707379e+18
12,71,0,39,0,1.5929079241800974e+20,2.893672242707379e+18
12,72,0,39,0,1.5929079313615687e+20,2.893672242707379e+18
12,73,0,39,0,1.592907925123022e+20,2.893672242707379e+18
12,74,0,39,0,1.5929232407846207e+20,2.893672242707379e+18
12,75,0,39,0,1.5929100539832015e+20,2.893672242707379e+18
12,76,0,39,0,1.592910055985254e+20,2.893672242707379e+18
12,77,0,39,0,1.5929100565127653e+20,2.893672242707379e+18
12,78,11,39,0,5.358284225803426e+21,4.8989852416916075e+20
12,79,1,40,1,4.63245446246807e+20,4.894442039383113e+20
12,80,0,40,0,4.6324544624696485e+20,4.894442039383113e+20
12,81,0,40,0,4.632483731547442e+20,4.894442039383113e+20
12,82,0,40,0,4.632455464262644e+20,4.894442039383113e+20
12,83,0,40,0,4.6324554642647364e+20,4.894442039383113e+20
12,84,0,40,0,4.6324554642641014e+20,4.894442039383113e+20
12,85,0,40,0,4.761484021925839e+20,4.894442039383113e+20
12,86,0,40,0,4.6500425600358954e+20,4.894442039383113e+20
12,87,0,40,0,4.650042560036888e+20,4.894442039383113e+20
12,88,0,40,0,4.650042560037001e+20,4.894442039383113e+20
12,89,0,40,0,4.650042560036845e+20,4.894442039383113e+20
12,90,0,40,0,4.650349393948702e+20,4.894442039383113e+20
12,91,0,40,0,4.650077430950768e+20,4.894442039383113e+20
12,92,0,40,0,4.6500774309514386e+20,4.894442039383113e+20
12,93,0,40,0,4.650077430951426e+20,4.894442039383113e+20
12,94,0,40,0,4.650077482231017e+20,4.894442039383113e+20
12,95,0,40,0,4.6500774344709964e+20,4.894442039383113e+20
12,96,0,40,0,4.650077952297414e+20,4.894442039383113e+20
12,97,0,40,0,4.650077495336827e+20,4.894442039383113e+20
12,98,0,40,0,4.650077501125605e+20,4.894442039383113e+20
12,99,0,40,0,4.650077496017638e+20,4.894442039383113e+20
12,100,0,40,0,4.6501227282806165e+20,4.894442039383113e+20
12,101,0,40,0,4.650082812469164e+20,4.894442039383113e+20
12,102,0,40,0,4.650082812470268e+20,4.894442039383113e+20
12,103,0,40,0,4.650082812469602e+20,4.894442039383113e+20
12,104,0,40,0,4.715338004613116e+20,4.894442039383113e+20
12,105,0,40,0,4.657483954160143e+20,4.894442039383113e+20
12,106,0,40,0,4.657483954160416e+20,4.894442039383113e+20
12,107,0,40,0,4.657483954160421e+20,4.894442039383113e+20
12,108,0,40,0,4.657483954160415e+20,4.894442039383113e+20
12,109,0,40,0,4.6574839581526996e+20,4.894442039383113e+20
12,110,0,40,0,4.657483954335025e+20,4.894442039383113e+20
12,111,0,40,0,4.6576331496334007e+20,4.894442039383113e+20
12,112,0,40,0,4.657498734363889e+20,4.894442039383113e+20
12,113,0,40,0,4.657498734364194e+20,4.894442039383113e+20
12,114,0,40,0,4.6574987343640776e+20,4.894442039383113e+20
12,115,0,40,0,4.6575495942680216e+20,4.894442039383113e+20
12,116,0,40,0,4.6575032739757136e+20,4.894442039383113e+20
12,117,0,40,0,4.657503273976894e+20,4.894442039383113e+20
12,118,0,40,0,4.6575032739759574e+20,4.894442039383113e+20
12,119,0,40,0,4.794535569272372e+20,4.894442039383113e+20
12,120,0,40,0,4.67065213675858e+20,4.894442039383113e+20
12,121,0,40,0,4.670652136758695e+20,4.894442039383113e+20
12,122,0,40,0,4.6706521367587376e+20,4.894442039383113e+20
12,123,0,40,0,4.670652136758686e+20,4.894442039383113e+20
12,124,0,40,0,4.67065388683339e+20,4.894442039383113e+20
12,125,0,40,0,4.6706522663648245e+20,4.894442039383113e+20
12,126,0,40,0,4.6706522675926866e+20,4.894442039383113e+20
12,127,0,40,0,4.670652266473221e+20,4.894442039383113e+20
12,128,0,40,0,4.6734048244135946e+20,4.894442039383113e+20
12,129,0,40,0,4.670895059393179e+20,4.894442039383113e+20
12,130,0,40,0,4.670895059393254e+20,4.894442039383113e+20
12,131,0,40,0,4.670895059393252e+20,4.894442039383113e+20
12,132,0,40,0,4.670895059399988e+20,4.894442039383113e+20
12,133,0,40,0,4.6708950593924576e+20,4.894442039383113e+20
12,134,10,40,0,9.413231079929219e+21,8.600196506533752e+20
12,135,0,40,0,8.130345733954682e+20,8.600196506533752e+20
12,136,0,40,0,8.130345733954763e+20,8.600196506533752e+20
12,137,0,40,0,8.130374246936545e+20,8.600196506533752e+20
12,138,0,40,0,8.130346233661795e+20,8.600196506533752e+20
12,139,0,40,0,8.130346233668461e+20,8.600196506533752e+20
12,140,0,40,0,8.130346233662386e+20,8.600196506533752e+20
12,141,10,40,0,1.1291364509265277e+22,9.778382546163624e+20
12,142,0,40,0,1.512981963101656e+21,9.778382546163624e+20
12,143,0,40,0,1.512981963101663e+21,9.778382546163624e+20
12,144,0,40,0,1.513008350218194e+21,9.778382546163624e+20
12,145,0,40,0,1.5129811984706154e+21,9.778382546163624e+20
12,146,0,40,0,1.5129812280157953e+21,9.778382546163624e+20
12,147,0,40,0,1.5129812280157888e+21,9.778382546163624e+20
12,148,0,40,0,1.512982403599208e+21,9.778382546163624e+20
12,149,0,40,0,1.5129812815460347e+21,9.778382546163624e+20
12,150,0,40,0,1.512981306791004e+21,9.778382546163624e+20
12,151,0,40,0,1.51298130678682e+21,9.778382546163624e+20
12,152,0,40,0,1.8476051066169503e+21,9.778382546163624e+20
12,153,0,40,0,1.5377270453020425e+21,9.778382546163624e+20
12,154,0,40,0,1.5377270669377596e+21,9.778382546163624e+20
12,155,0,40,0,1.537727067256799e+21,9.778382546163624e+20
12,156,0,40,0,1.537727066892156e+21,9.778382546163624e+20
12,157,0,40,0,1.5377822470390082e+21,9.778382546163624e+20
12,158,0,40,0,1.5377309376326945e+21,9.778382546163624e+20
12,159,0,40,0,1.5377309551828512e+21,9.778382546163624e+20
12,160,0,40,0,1.5377309551828486e+21,9.778382546163624e+20
12,161,0,40,0,1.5377309931306319e+21,9.778382546163624e+20
12,162,0,40,0,1.537730962497702e+21,9.778382546163624e+20
12,163,0,40,0,1.5377309870157715e+21,9.778382546163624e+20
12,164,0,40,0,1.5377309783512913e+21,9.778382546163624e+20
12,165,0,40,0,1.5377311044159844e+21,9.778382546163624e+20
12,166,0,40,0,1.5377310000571723e+21,9.778382546163624e+20
12,167,0,40,0,1.5377310140938332e+21,9.778382546163624e+20
12,168,0,40,0,1.5377310133677282e+21,9.778382546163624e+20
12,169,0,40,0,1.5377474084422591e+21,9.778382546163624e+20
12,170,0,40,0,1.5377321234813018e+21,9.778382546163624e+20
12,171,0,40,0,1.5377321350224158e+21,9.778382546163624e+20
12,172,0,40,0,1.5377321350223815e+21,9.778382546163624e+20
12,173,0,40,0,1.5378244296848942e+21,9.778382546163624e+20
12,174,0,40,0,1.5377377052873772e+21,9.778382546163624e+20
12,175,0,40,0,1.5377377153386422e+21,9.778382546163624e+20
12,176,0,40,0,1.5377377153386414e+21,9.778382546163624e+20
12,177,0,40,0,1.537737719324059e+21,9.778382546163624e+20
12,178,0,40,0,1.537737717973653e+21,9.778382546163624e+20
12,179,0,40,0,1.537743499175406e+21,9.778382546163624e+20
12,180,0,40,0,1.537738093398754e+21,9.778382546163624e+20
12,181,0,40,0,1.537738101628203e+21,9.778382546163624e+20
12,182,0,40,0,1.537738101627864e+21,9.778382546163624e+20
12,183,0,40,0,2.0620617275196108e+21,9.778382546163624e+20
12,184,0,40,0,1.5705767340265083e+21,9.778382546163624e+20
12,185,0,40,0,1.5705767412439969e+21,9.778382546163624e+20
12,186,0,40,0,1.5705767420610586e+21,9.778382546163624e+20
12,187,0,40,0,1.5705767411585466e+21,9.778382546163624e+20
12,188,0,40,0,1.5705918520687856e+21,9.778382546163624e+20
12,189,0,40,0,1.570577663482024e+21,9.778382546163624e+20
12,190,0,40,0,1.5705776695517268e+21,9.778382546163624e+20
12,191,0,40,0,1.5705776695516702e+21,9.778382546163624e+20
12,192,0,40,0,1.5710287435723233e+21,9.778382546163624e+20
12,193,0,40,0,1.5706026770177463e+21,9.778382546163624e+20
12,194,0,40,0,1.5706026823754792e+21,9.778382546163624e+20
12,195,0,40,0,1.5706026823754792e+21,9.778382546163624e+20
12,196,0,40,0,1.570602682376317e+21,9.778382546163624e+20
12,197,0,40,0,1.570602682375406e+21,9.778382546163624e+20
12,198,10,40,0,1.5954644053633343e+22,1.3998536350097023e+21
12,199,0,40,0,1.9561077035363247e+21,1.3998536350097023e+21
12,200,0,40,0,1.9561077078554777e+21,1.3998536350097023e+21
12,201,0,40,0,1.9561131008164031e+21,1.3998536350097023e+21
12,202,0,40,0,1.9561077714874752e+21,1.3998536350097023e+21
12,203,0,40,0,1.9561077755681623e+21,1.3998536350097023e+21
12,204,0,40,0,1.9561077755676016e+21,1.3998536350097023e+21
12,205,0,40,0,4.150184978158653e+21,1.3998536350097023e+21
12,206,0,40,0,2.074740063859662e+21,1.3998536350097023e+21
12,207,0,40,0,2.074740067500895e+21,1.3998536350097023e+21
12,208,0,40,0,2.0747401765352165e+21,1.3998536350097023e+21
12,209,0,40,0,2.0747400588815143e+21,1.3998536350097023e+21
12,210,0,40,0,2.0747400637853724e+21,1.3998536350097023e+21
12,211,0,40,0,2.0747400625043527e+21,1.3998536350097023e+21
12,212,0,40,0,2.0747520230343828e+21,1.3998536350097023e+21
12,213,0,40,0,2.074740703860451e+21,1.3998536350097023e+21
12,214,0,40,0,2.0747407070424198e+21,1.3998536350097023e+21
12,215,0,40,0,2.0747407070422777e+21,1.3998536350097023e+21
12,216,0,40,0,2.0851377414830217e+21,1.3998536350097023e+21
12,217,0,40,0,2.075262741638582e+21,1.3998536350097023e+21
12,218,0,40,0,2.075262744490423e+21,1.3998536350097023e+21
12,219,0,40,0,2.075262744490423e+21,1.3998536350097023e+21
12,220,0,40,0,2.075262744490423e+21,1.3998536350097023e+21
12,221,0,40,0,2.0752627445037974e+21,1.3998536350097023e+21
12,222,0,40,0,2.0752627444900702e+21,1.3998536350097023e+21
12,223,0,40,0,2.2385087778927157e+21,1.3998536350097023e+21
12,224,0,40,0,2.0830198354202756e+21,1.3998536350097023e+21
12,225,0,40,0,2.083019837718782e+21,1.3998536350097023e+21
12,226,0,40,0,2.0830198377227485e+21,1.3998536350097023e+21
12,227,0,40,0,2.0830198377184357e+21,1.3998536350097023e+21
12,228,0,40,0,3.949966576880872e+21,1.3998536350097023e+21
12,229,0,40,0,2.1681523422910124e+21,1.3998536350097023e+21
12,230,0,40,0,2.1681523443001674e+21,1.3998536350097023e+21
12,231,0,40,0,2.1681523655829102e+21,1.3998536350097023e+21
12,232,0,40,0,2.1681523430295627e+21,1.3998536350097023e+21
12,233,0,40,0,2.1681524205427653e+21,1.3998536350097023e+21
12,234,0,40,0,2.168152348287322e+21,1.3998536350097023e+21
12,235,0,40,0,2.168152357514521e+21,1.3998536350097023e+21
12,236,0,40,0,2.1681523504269857e+21,1.3998536350097023e+21
12,237,0,40,0,2.1681531255860337e+21,1.3998536350097023e+21
12,238,0,40,0,2.1681523865607138e+21,1.3998536350097023e+21
12,239,0,40,0,2.1681523882880477e+21,1.3998536350097023e+21
12,240,0,40,0,2.1681523882163388e+21,1.3998536350097023e+21
12,241,0,40,0,2.1757646304278395e+21,1.3998536350097023e+21
12,242,0,40,0,2.1684908068553194e+21,1.3998536350097023e+21
12,243,0,40,0,2.16849080836388e+21,1.3998536350097023e+21
12,244,0,40,0,2.16849080836388e+21,1.3998536350097023e+21
12,245,0,40,0,2.16849080836388e+21,1.3998536350097023e+21
12,246,0,40,0,2.1684908083639044e+21,1.3998536350097023e+21
12,247,0,40,0,2.168490808363878e+21,1.3998536350097023e+21
12,248,0,40,0,2.1684948739163242e+21,1.3998536350097023e+21
12,249,0,40,0,2.1684909631187143e+21,1.3998536350097023e+21
12,250,0,40,0,2.1684909643554273e+21,1.3998536350097023e+21
12,251,0,40,0,2.1684909643518373e+21,1.3998536350097023e+21
13,0,10,0,0,50000.11888397116,0.02710013890168138
13,1,47,0,0,49999.38757069944,0.13011907205739107
13,2,45,0,0,50000.356477005604,0.19917061293286625
13,3,35,0,0,49998.633577441695,0.2981062346007378
13,4,11,0,0,50000.07007089383,0.34793304695746413
13,5,44,0,0,49997.508563978336,0.4425812717876374
13,6,11,0,0,49999.46041727624,0.5312701671760459
13,7,34,0,0,49995.55993698579,0.6396485640797338
13,8,13,0,0,49998.05809025635,0.8728312216854827
13,9,45,0,0,49990.85765247615,1.363722638032422
13,10,12,0,0,49993.879354832425,1.6860641988219192
13,11,43,0,0,49980.28803381228,3.0352994435113723
13,12,3,0,0,49982.660565693965,3.1381989212521804
13,13,44,0,0,49958.50218035656,6.299882086901319
13,14,1,0,0,49958.00054726782,6.303886409167884
13,15,45,0,0,49906.164164573995,16.624090071851082
13,16,1,0,0,49890.79075383279,16.647204842106955
13,17,47,0,0,49746.20396552247,53.89477962600695
13,18,1,0,0,49666.84209954669,54.170559799340566
13,19,48,0,0,48965.80676278792,277.5859574521181
13,20,0,0,0,48443.559957150086,277.5859574521181
13,21,50,0,0,34591.254825211174,5201.141184020383
13,22,2,0,0,22719.132098057587,5208.182779099773
13,23,50,37,37,81979.74464660588,3306055.499887794
13,24,0,37,0,3496668.4805651214,3306055.499887794
13,25,13,39,2,3212556526489662.5,2.2744818806822035e+17
13,26,0,39,0,2.15008503824505e+17,2.2744818806822035e+17
13,27,0,39,0,2.15008503824505e+17,2.2744818806822035e+17
13,28,0,39,0,2.150085038245024e+17,2.2744818806822035e+17
13,29,0,39,0,2.1500850382450038e+17,2.2744818806822035e+17
13,30,0,39,0,2.1500850382947725e+17,2.2744818806822035e+17
13,31,0,39,0,2.1500850382551226e+17,2.2744818806822035e+17
13,32,0,39,0,2.68405374163227e+17,2.2744818806822035e+17
13,33,0,39,0,2.4076937538432237e+17,2.2744818806822035e+17
13,34,0,39,0,2.407718832852822e+17,2.2744818806822035e+17
13,35,0,39,0,2.4077188328527882e+17,2.2744818806822035e+17
13,36,0,39,0,2.4077235879282976e+17,2.2744818806822035e+17
13,37,0,39,0,2.4077235878281898e+17,2.2744818806822035e+17
13,38,0,39,0,3.759244242694139e+17,2.2744818806822035e+17
13,39,0,39,0,2.8092251962618096e+17,2.2744818806822035e+17
13,40,0,39,0,2.8092587159390762e+17,2.2744818806822035e+17
13,41,0,39,0,2.8092587159390442e+17,2.2744818806822035e+17
13,42,0,39,0,2.80925871595553e+17,2.2744818806822035e+17
13,43,0,39,0,2.809258715931385e+17,2.2744818806822035e+17
13,44,0,39,0,2.8102934203749437e+17,2.2744818806822035e+17
13,45,0,39,0,2.8094981207281248e+17,2.2744818806822035e+17
13,46,0,39,0,2.8094983957429558e+17,2.2744818806822035e+17
13,47,0,39,0,2.8094981758291917e+17,2.2744818806822035e+17
13,48,0,39,0,6.66404799283496e+17,2.2744818806822035e+17
13,49,0,39,0,3.5806483279798374e+17,2.2744818806822035e+17
13,50,0,39,0,3.580731172884214e+17,2.2744818806822035e+17
13,51,0,39,0,3.580795313225234e+17,2.2744818806822035e+17
13,52,0,39,0,3.5808558632352877e+17,2.2744818806822035e+17
13,53,0,39,0,3.5808931044786157e+17,2.2744818806822035e+17
13,54,0,39,0,3.580932760810498e+17,2.2744818806822035e+17
13,55,0,39,0,3.580932758182766e+17,2.2744818806822035e+17
13,56,11,39,0,2.044502955129447e+21,1.9446702110160106e+20
13,57,0,40,1,1.0045596443333458e+20,1.9417065223815184e+20
13,58,0,40,0,1.0045596443333462e+20,1.9417065223815184e+20
13,59,0,40,0,1.0045601543652848e+20,1.9417065223815184e+20
13,60,0,40,0,1.0045596620480425e+20,1.9417065223815184e+20
13,61,0,40,0,1.004559665089303e+20,1.9417065223815184e+20
