ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,mt_lambda,mt_gamma,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.12651392668485642,0.2685521986335516,0.1705741394124925,0.4324297960195691,0.12396458928706122,0.009277753863483668,0.45087684756144886,0.0014383866114482948,19.128353181208197,-0.0679778062729504,-0.01053439547107493,0.0040664879127862786,-0.0025182386701677662,0.5473560085103565,0.4418436647745829,0.4120365712969485,0.3851385680586961,2.7737891550342155,0.0844823206078662
0.7766779504250735,0.11791888773441314,0.10102505253627897,0.1251558432262391,0.04660252549219876,0.17260960510000586,1.0567771582864225,0.0019712962534748756,17.977534690192954,-0.1120116214880108,-0.019096628844580816,-0.0010434156042691866,0.0018583815373894143,0.43357225857057724,0.29827176721840104,0.29685061021549924,0.2766496530525416,2.884575795096518,0.15182798678953324
0.7138113185297698,0.3086729650571942,0.03344053763896227,0.16891808458603919,0.016565188905224203,0.1493685642592609,0.21767402291297913,0.0012380940097737095,31.782798541493946,0.016035814555272435,-0.014422235923901704,-0.008423171930228483,-0.004681494761491729,0.3352737974748205,0.2728034737422722,0.25456622264339007,0.24663221888994316,2.422971834450182,0.03935425760410172
0.28299611285328863,0.16788327675312759,0.26155953265726567,0.3572326087485999,0.14538722730940207,0.0828705779798329,1.2909076996147633,0.0015202288491002961,49.4103809900659,-0.07950679301368369,-0.005293647519141774,0.004789023380963365,-0.007241718563067372,0.500574577466714,0.3755996644556981,0.3405446655791868,0.3284559137593052,2.8713261701740826,0.09936719092819701
0.3091184027958661,0.36936535127460957,0.1336000320315361,0.2808426191471517,0.08708335005212574,0.04717942449823022,0.933693019580096,0.0014696784306406003,29.06297459204974,-0.05679220322520914,-0.0065968596010922255,0.003542683123379304,0.00021876607659980862,0.48977927477918826,0.37777094159205893,0.36757571498118063,0.34858200337638623,2.754205409839008,0.07392780433728263
0.5938910813070833,0.19412236765027047,0.21413333814591168,0.4509411448985339,0.0781043114257045,0.1775844006203115,1.7623601677827536,0.001664044618915304,14.836450407423516,-0.08591359147624211,-0.010831514239581758,-0.0005046104821847426,-0.0010237632503394942,0.46315578381509415,0.3554367040660828,0.32918766861075627,0.31600483408686214,2.9632636397600565,0.09516386059724247
0.6145698448177427,0.3253845487907529,0.28212235307320954,0.38543965718708934,0.13449758554343133,0.16958386539667847,0.881074256915599,0.0013645408216006322,30.954523621711388,-0.027929400899384883,-0.0073654499871907255,-0.003645518106155397,-0.0015858562745532086,0.36791755085639855,0.3021491017626556,0.27240560037656736,0.2651540348245867,2.860902848666919,0.05680269752188277
0.28848542403429744,0.15117445033043622,0.051589647103101016,0.08220700417645276,0.023166348517406732,0.005988558948040009,1.5737684671767056,0.0019862132707717944,11.602708766010783,-0.12927791625322682,-0.024283375812652486,0.010902898067745402,0.0044936509175932775,0.6090863655828922,0.5150578633158175,0.4895810741886691,0.47303883532297525,2.8491460995215587,0.14901036975449788
0.2677403973881155,0.35162105269730093,0.23111115375533697,0.5414392386004329,0.07181471926160156,0.07596459175646306,0.26849719006568196,0.0013023228502677309,23.550374879221092,-0.025690397448517435,-0.003201279754848131,0.00021654088960727127,-0.0011129756304552373,0.4699350778033053,0.37975401542084875,0.3548145211586096,0.3436007175917763,2.780073278686779,0.06323471673710712
0.7290212045423686,0.2118639089167118,0.15299268512055275,0.2493082141317427,0.09767820903798564,0.1074659505262971,1.473873163200915,0.0017523821718368753,26.55204274663612,-0.09609134224785398,-0.013446199103062976,0.003275391059501717,-0.002652010120132735,0.4674945288321252,0.3429486389400351,0.3264755986615335,0.30929249163730227,2.86839546724883,0.10029099979214295
