ft_sigma_c,zi_alpha,zi_delta,p_zi,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.02,0.275,0.15,24.223474908944183,6.751263468198529,5.189084267054192,4.11535873052296,4.11437917706065,4.053389266107851,0.00263996117603835,58.0979549459411,-0.09404922906668889,0.004281429460273005,-0.0017413998451962416,-0.0032353625096731334,0.2120142181735671,0.1254986534906273,0.07387678663360835,0.0697301957737697,2.418570645819914,0.06020789535155335
0.5,0.02,0.275,0.3125,33.19613278804979,13.35191679113172,5.485637205223301,4.872446248630151,4.403743082324077,5.082389460740541,0.0026866731522040242,71.91370349264258,-0.10854559078910823,0.005332120292124619,8.754272071357959e-05,-0.002804232675964312,0.2539958194431041,0.08288126496137496,0.04648873929913197,0.05276374328721132,2.2256494990401148,0.11907264657790234
0.5,0.02,0.275,0.475,37.94898017315478,17.36600457581232,6.150171538557999,5.179373969798241,4.287476465826477,4.965953623159739,0.0027913482639451235,98.8813730885875,-0.11066332956662106,-0.008363946881500061,-0.006820848797666757,-0.013146609236890336,0.2850316633325477,0.12107624793891696,0.06895640077150687,0.04845489339071698,2.2474793640192687,0.15487035739313243
0.5,0.02,0.275,0.6375000000000001,42.78552403765322,22.765050870215514,5.413329417116366,4.138508186316656,5.390412746490222,5.078222817514468,0.002675283483649408,92.66012747868153,-0.0952238627974787,-0.0011498997915379099,0.002132999043115065,-0.004494108234119617,0.21630512680895983,0.07157938189077873,0.025422980300519902,0.03316998958934594,2.226430678279525,0.20301915440317686
0.5,0.02,0.275,0.8,48.94609974744297,27.047617609499543,5.958411593447403,5.06434371343952,4.8920092242324245,5.983717606824079,0.0027611429116028404,82.79312710124925,-0.11236749586930639,-0.005405921113694684,0.0038275923738438724,-0.004260546015220975,0.26531035566632577,0.1098173784354864,0.04135216066234943,0.008020228683033,2.0566648278278645,0.24121116561551037
0.5,0.02,0.3875,0.15,23.45465476754574,6.692329063529487,4.170781521477885,3.4056004230912835,4.618767653997049,4.567176105450038,0.002479561707820381,61.7229006457235,-0.08039096077941156,-0.000665934455897367,-0.004006473951678694,-0.0035504157779370376,0.18421822591922044,0.07134955973779498,0.07076948753521335,0.09337131471442665,2.3222437969395355,0.05968231721560385
0.5,0.02,0.3875,0.3125,32.01497800305977,13.545090673102486,4.42948581252376,3.5482074350545516,5.54374000826472,4.948454074114256,0.002520311898163804,117.16529458527025,-0.0770238941271068,0.0044004937041787545,-0.0063823634068368275,-0.008244745482749232,0.1734613902652449,0.05798636541718941,0.04454983469251791,0.057387913394142696,2.2507602507359024,0.12079537491240366
0.5,0.02,0.3875,0.475,37.81298260079578,17.889865950648293,4.49346472067596,4.063883619877696,5.4820165696089616,5.883751739984867,0.002530389630831579,78.84415895990195,-0.08610143339862779,0.0039015857182754933,-0.004256543063121542,-0.01643483170667807,0.19140115310247616,0.05944147692220481,0.05788583642384088,0.03374731408987871,2.075406835623443,0.15954216304601732
0.5,0.02,0.3875,0.6375000000000001,44.49773874194275,24.333360861130682,4.537533922809879,3.6577376679853884,5.993216726264745,5.975889563752056,0.0025373312566081747,94.06332270635116,-0.08374578394939729,0.005219773089347829,-0.0014550785675212351,-0.006171943114887245,0.18523964074104846,0.0460479642266986,0.0356458220932109,0.02373766168091614,2.05813246122033,0.21700537257650077
0.5,0.02,0.3875,0.8,50.36918010920294,29.293673254108764,4.9064665767890885,3.9065858740290142,6.2215069498884255,6.04094745438764,0.0025954442311273765,94.48763650657658,-0.0818115960943682,0.0008811451498950419,-0.009552292453208416,0.000771591689352405,0.15839101452076276,0.042264443082561,0.04522188241026193,0.026993576138978567,2.045935142955515,0.2612415323522542
