ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.18,0.425,71.48177879401842,28.713613529134918,21.481225419838644,6.674743315453877,9.63538739174792,4.976809137843072,0.00048681994845358383,11.205288722581097,-0.0664738893564029,0.006282303928622171,0.003965844058728998,-0.001470007309128124,0.2757683653179342,0.12542386087790977,0.09931879523799995,0.09687947399127068,3.2927804257802795,0.2298769258981962
0.5,0.18,0.5,68.19632585412417,30.380164818760015,19.824714262018585,5.743042610365893,9.081265342307315,3.1671388206723594,0.00047220711852302976,9.109995735768596,-0.06362588198637449,0.002382484638606523,0.0020978866154574287,0.008720672649947034,0.2727983674596919,0.13761111861587413,0.11516811377822166,0.09544855988861366,3.1709245909512234,0.24321908803748837
0.5,0.26,0.05,56.42207852516172,24.359504287130424,18.46816927107842,3.908395002404968,7.211911868864889,2.4740980956830274,0.000460240425058773,6.466987829930291,-0.042988388416320855,-0.0023620865494308955,0.0018463519969172002,0.010263091530238952,0.2635213030663102,0.15124370908411644,0.15650530807504312,0.12962073841187824,3.1242580488121323,0.19501857389867083
0.5,0.26,0.125,60.211784166720015,24.56552783166259,18.6150535820654,3.680148401656455,8.048996549334223,5.302057802001352,0.000461536157626457,5.396582414145467,-0.043244050810186375,-0.0023028224422892408,0.0028413021468313843,0.0028252258800283425,0.25697589347154937,0.15658500592423033,0.14064407015172892,0.11075142396471853,3.31468134724757,0.19666796780138007
0.5,0.26,0.2,62.22464842425454,25.76769998246982,19.239409919397694,4.808202607569522,8.979878919195311,3.4294569956221883,0.0004670438856791355,7.226187641590963,-0.049576068774020154,0.0005720877531372395,0.009317507484828694,0.005331981655442954,0.25686874869314796,0.14477906410346122,0.12430509518075233,0.09923117275061344,3.188588029366526,0.2062923795163174
0.5,0.26,0.27499999999999997,66.43405366834634,27.345751910818702,18.760724507138246,4.844294623745424,9.546418026131105,5.936864600512852,0.0004628211863712783,7.5615027534370505,-0.04848036207087269,0.0033551641926189047,0.006326511477646252,0.0025982097486704917,0.2478032251392764,0.13543397050914038,0.118062662395724,0.09961233876163626,3.357426653756613,0.21892602891152435
0.5,0.26,0.35,66.53185248718239,28.63015949089968,19.862860825058785,5.1980256996928675,7.859331748408277,4.981474723122791,0.00047254362651182903,8.52197726187466,-0.054481745705848246,0.0030088023419570582,0.0038266090541694852,0.0012040553656834554,0.26445340522314525,0.15399614115457705,0.1429081503112707,0.11180657332686973,3.2930945873067365,0.22920880526113874
0.5,0.26,0.425,68.16595135822932,28.416091560886183,18.229534682594068,5.1648522016488965,9.739019247654234,6.6164536654459365,0.00045813532202906653,6.294525775156901,-0.04996737977838752,0.0047478953502008946,0.0048233560032187395,0.0002551721766410238,0.24430839801884152,0.13036374468266068,0.10859460227062769,0.10937253825303721,3.4031874158481243,0.2274950092028697
0.5,0.26,0.5,65.32683798888719,29.353337810195896,17.90537174703738,4.849765577401052,9.490686324027621,3.727676530225247,0.00045527573498389817,8.758494066166483,-0.048807766200911575,0.007067523599905576,0.0021334409516264867,0.0021239676334307693,0.2672498048320218,0.13222657499934673,0.1031742325280205,0.1008077869906288,3.2086689192427564,0.23499846349232434
0.5,0.34,0.05,50.56807738453576,23.1821306720562,14.817020968542765,1.6273567246594502,7.885204305428545,3.056364713848804,0.0004280320037968256,8.390779388918576,-0.018913093740414052,0.0008158653829958374,-0.0004860803882179297,0.0054078300384279195,0.2553057035758205,0.14637254546993947,0.14579095409953938,0.12455196377776127,3.163465513385354,0.18559269557819102
0.5,0.34,0.125,55.50596402298878,25.367583513712525,15.855314996423395,2.232222820465677,7.697679586130762,4.353163106256417,0.0004371912623841908,4.84319645444555,-0.02616044236072793,-0.000707463608752735,0.0022023225910064535,0.005298471634004921,0.2478674131011951,0.15713618885155245,0.15174392676042375,0.1231667143570113,3.25078663989798,0.2030891064853615
0.5,0.34,0.2,58.20801391015471,26.636413261446826,15.480007147463995,2.461253358989571,9.043861509260779,4.58647863299354,0.00043388050305573383,5.788997780605056,-0.023609628996301046,0.002273816607064046,0.004061768402270047,0.005503687207285794,0.23187110162667826,0.14467540748576208,0.13327606890652058,0.11240191086949432,3.2664971580069264,0.2132471690225406
