regime,seed,agent_id,n_clients,min_kappa,breached
calm,111,31,12,0.0936265556053581,0
calm,111,32,12,0.09395766935166583,0
calm,111,33,15,0.08500575699687404,0
calm,111,34,16,0.09224168095184943,0
calm,111,35,0,0.20034007706480914,0
calm,111,36,0,0.18159770476993883,0
calm,111,37,0,0.20114543666183166,0
calm,111,38,0,0.30393489538129254,0
calm,111,39,0,0.17879815691901987,0
calm,112,30,15,0.08599990085214249,0
calm,112,31,14,0.09600175535777873,0
calm,112,32,14,0.09345712316200878,0
calm,112,33,11,0.08573043529203954,0
calm,112,34,14,0.0851386502022899,0
calm,112,35,0,0.17505974949075329,0
calm,112,36,0,0.18804218313695853,0
calm,112,37,0,0.17922396113265993,0
calm,112,38,0,0.17977574635757843,0
calm,112,39,0,0.17930251299673255,0
calm,113,30,11,0.08250838938688755,0
calm,113,31,11,0.08359912194436266,0
calm,113,32,14,0.08517037982060055,0
calm,113,33,14,0.08470844217335709,0
calm,113,34,20,0.08803990934920627,0
calm,113,35,0,0.18669685512853235,0
calm,113,36,0,0.23271551695989223,0
calm,113,37,0,0.2010258044015982,0
calm,113,38,0,0.17341431055646742,0
calm,113,39,0,0.18579024909696512,0
calm,114,30,18,0.08699946880917478,0
calm,114,31,14,0.08037515908646904,0
calm,114,32,11,0.07906207946465592,1
calm,114,33,11,0.0788983227823826,1
calm,114,34,14,0.08519014991024007,0
calm,114,35,0,0.1884477079944967,0
calm,114,36,0,0.1756832298363386,0
calm,114,37,0,0.18825560680496264,0
calm,114,38,0,0.18157952790099627,0
calm,114,39,0,0.17126049964111667,0
calm,115,30,16,0.09624250979041489,0
calm,115,31,13,0.09044200173509012,0
calm,115,32,12,0.08758546975664867,0
calm,115,33,13,0.09169423678921654,0
calm,115,34,17,0.0897195372190328,0
calm,115,35,0,0.1879427700715709,0
calm,115,36,0,0.1868883198165375,0
calm,115,37,0,0.18471696235011506,0
calm,115,38,0,0.1788833427719861,0
calm,115,39,0,0.17454379680806784,0
calm,116,30,17,0.07994890725704495,1
calm,116,31,10,0.07891720465469612,1
calm,116,32,18,0.07771184172991978,1
calm,116,33,12,0.0900214348828744,0
calm,116,34,17,0.07802167756378832,1
calm,116,35,0,0.1729233355644413,0
calm,116,36,0,0.17941184885586814,0
calm,116,37,0,0.18941390114935655,0
calm,116,38,0,0.34785390439001423,0
calm,116,39,0,0.17939380454720877,0
calm,117,30,15,0.11663165515904927,0
calm,117,31,12,0.09412270606741585,0
calm,117,32,11,0.08866457460094396,0
calm,117,33,11,0.10120057068979013,0
calm,117,34,16,0.09450189601677135,0
calm,117,35,0,0.18116168980399386,0
calm,117,36,0,0.17901820121102144,0
calm,117,37,0,0.17587931564341988,0
calm,117,38,0,0.18126512484168608,0
calm,117,39,0,0.18799719889777913,0
calm,118,30,15,0.08821505808089887,0
calm,118,31,16,0.07761303511420706,1
calm,118,32,15,0.09096591659778036,0
calm,118,33,13,0.08219901207557341,0
calm,118,34,15,0.07817157258063327,1
calm,118,35,0,0.1937729069171486,0
calm,118,36,0,0.7712548977108241,0
calm,118,37,0,0.17391319386074772,0
calm,118,38,0,0.17052109108829006,0
calm,118,39,0,0.18041356140150508,0
calm,119,30,14,0.07969022629295369,1
calm,119,31,14,0.08553746938071773,0
calm,119,32,12,0.07946149014092946,1
calm,119,33,18,0.085544528604044,0
calm,119,34,14,0.07895796438213404,1
calm,119,35,0,0.17641964499101973,0
calm,119,36,0,0.20905665717091662,0
calm,119,37,0,0.18847594212454133,0
calm,119,38,0,0.18450451641928026,0
calm,119,39,0,0.1873645692353005,0
calm,120,30,15,0.09050034247391117,0
calm,120,31,15,0.09408743092591443,0
calm,120,32,15,0.08588494636790094,0
calm,120,33,13,0.09278684946168506,0
calm,120,34,16,0.09055543863870863,0
calm,120,35,0,0.17863304235188238,0
calm,120,36,0,0.17803946018652878,0
calm,120,37,0,0.18911889605169047,0
calm,120,38,0,0.25011844764971375,0
calm,120,39,0,0.18689332084396723,0
calm,121,30,13,0.07777733836295386,1
calm,121,31,11,0.07727684485568516,1
calm,121,32,17,0.07804217765608881,1
calm,121,33,17,0.0784967418953607,1
calm,121,34,13,0.07944433090526931,1
calm,121,35,0,0.17908965761388546,0
calm,121,36,0,0.1782666463363905,0
calm,121,37,0,0.17745204302233727,0
calm,121,38,0,0.19714025587676604,0
calm,121,39,0,0.18346818113337976,0
calm,122,30,13,0.09314879985100197,0
calm,122,31,13,0.08971313837383006,0
calm,122,32,15,0.08082082157396345,0
calm,122,33,13,0.08015387822890152,0
calm,122,34,15,0.10004315455864968,0
calm,122,35,0,0.17322636593182503,0
calm,122,36,0,0.17855098844285006,0
calm,122,37,0,0.1872392614305769,0
calm,122,38,0,0.17462419441908042,0
calm,122,39,0,0.17876109197865322,0
calm,123,30,14,0.0945475552225731,0
calm,123,31,14,0.07985303161820359,1
calm,123,32,13,0.08846993760718558,0
calm,123,33,14,0.08338739704758201,0
calm,123,34,17,0.07974417291864715,1
calm,123,35,0,0.18255288336511247,0
calm,123,36,0,0.1939430839056234,0
calm,123,37,0,0.17874185603134193,0
calm,123,38,0,0.17226707218288126,0
calm,123,39,0,0.18905550280825587,0
calm,124,30,13,0.07820704643640654,1
calm,124,31,18,0.07816705108288283,1
calm,124,32,11,0.07897846733794196,1
calm,124,33,14,0.08210262536693368,0
calm,124,34,17,0.07775180679648562,1
calm,124,35,0,0.18145865938660266,0
calm,124,36,0,0.18628980435339812,0
calm,124,37,0,0.17814005842841887,0
calm,124,38,0,0.18955328902062796,0
calm,124,39,0,0.18923208793825694,0
calm,125,30,16,0.08189958723672115,0
calm,125,31,14,0.08328100163159065,0
calm,125,32,13,0.08660892086581698,0
calm,125,33,10,0.08904615493964563,0
calm,125,34,15,0.07877387658473609,1
calm,125,35,0,0.17902580264100584,0
calm,125,36,0,0.1758434292002503,0
calm,125,37,0,0.17495619174304627,0
calm,125,38,0,0.1937219975310435,0
calm,125,39,0,0.19384324509862383,0
calm,126,30,12,0.09380757916069034,0
calm,126,31,15,0.10113282284206561,0
calm,126,32,13,0.07970653843857715,1
calm,126,33,12,0.09942080708003641,0
calm,126,34,17,0.09083510404297979,0
calm,126,35,0,0.18434420879316696,0
calm,126,36,0,0.18151990026847642,0
calm,126,37,0,0.18819190483367404,0
calm,126,38,0,0.1822830229398945,0
calm,126,39,0,0.17597790858256376,0
calm,127,30,17,0.07932884752291441,1
calm,127,31,16,0.08030666491592929,0
calm,127,32,9,0.07861696633249016,1
calm,127,33,14,0.07923602623835989,1
calm,127,34,12,0.07892107297202201,1
calm,127,35,0,0.1823783778352849,0
calm,127,36,0,0.18309427560325203,0
calm,127,37,0,0.19146629462300063,0
calm,127,38,0,0.17997028385761374,0
calm,127,39,0,0.19357656282405641,0
calm,128,30,14,0.07744609117557234,1
calm,128,31,14,0.07805193184649854,1
calm,128,32,13,0.07995911176233482,1
calm,128,33,10,0.07976274256282333,1
calm,128,34,17,0.07791719113677098,1
calm,128,35,0,0.17984902076712028,0
calm,128,36,0,0.1743002425884461,0
calm,128,37,0,0.19337585317818168,0
calm,128,38,0,0.18610911438972036,0
calm,128,39,0,0.18578638638674694,0
calm,129,30,13,0.07854788449451518,1
calm,129,31,13,0.07823856640846459,1
calm,129,32,12,0.07703251493277688,1
calm,129,33,14,0.07543927505731737,1
calm,129,34,21,0.07665635299012442,1
calm,129,35,0,0.1807034356202673,0
calm,129,36,0,0.1841828826272343,0
calm,129,37,0,0.1888433751960731,0
calm,129,38,0,0.17246117604643807,0
calm,129,39,0,0.17997771246171682,0
calm,130,30,12,0.08512995856919026,0
calm,130,31,18,0.08168649919457886,0
calm,130,32,13,0.08261959987702136,0
calm,130,33,15,0.08286646845303555,0
calm,130,34,10,0.08959461321735467,0
calm,130,35,0,0.1845702030244528,0
calm,130,36,0,0.17665693990782044,0
calm,130,37,0,0.18446603456044153,0
calm,130,38,0,0.18135074923720057,0
calm,130,39,0,0.1889414857047219,0
calm,131,30,14,0.08699718000485075,0
calm,131,31,11,0.0850359343188428,0
calm,131,32,16,0.08174746950995489,0
calm,131,33,16,0.08688184481703219,0
calm,131,34,11,0.07773610821648677,1
calm,131,35,0,0.18193516668883813,0
calm,131,36,0,0.17876272055557352,0
calm,131,37,0,0.1862371221542077,0
calm,131,38,0,0.19627807825205862,0
calm,131,39,0,0.17730718945938917,0
calm,132,30,16,0.07757236600266622,1
calm,132,31,12,0.07935143481215344,1
calm,132,32,12,0.07917258624295564,1
calm,132,33,18,0.07897328164855585,1
calm,132,34,15,0.07924392807328441,1
calm,132,35,0,0.17372976601727966,0
calm,132,36,0,0.1669740282811181,0
calm,132,37,0,0.19381669965530793,0
calm,132,38,0,0.19364791667567247,0
calm,132,39,0,0.1752952167911312,0
calm,133,30,10,0.07609125647412031,1
calm,133,31,18,0.08132843081164325,0
calm,133,32,17,0.07889813353100382,1
calm,133,33,11,0.08198814483636647,0
calm,133,34,12,0.07870785234346635,1
calm,133,35,0,0.18089518625990922,0
calm,133,36,0,0.17646611849540988,0
calm,133,37,0,0.169443298050099,0
calm,133,38,0,0.17468101692738322,0
calm,133,39,0,0.1882208957391774,0
calm,134,30,16,0.07980093254368112,1
calm,134,31,10,0.08732873409402978,0
calm,134,32,14,0.08687233598980787,0
calm,134,33,13,0.08716888367121528,0
calm,134,34,17,0.08747163294427378,0
calm,134,35,0,0.1718997081934466,0
calm,134,36,0,0.1860056597794612,0
calm,134,37,0,0.1874523772292792,0
calm,134,38,0,0.18286311917447695,0
calm,134,39,0,0.18764947007622076,0
calm,135,30,17,0.08102616172624326,0
calm,135,31,13,0.07714290964688017,1
calm,135,32,14,0.07877010824014913,1
calm,135,33,10,0.08079955298576394,0
calm,135,34,17,0.08506349680789681,0
calm,135,35,0,0.1866237771677015,0
calm,135,36,0,0.18722243420832768,0
calm,135,37,0,0.18535900495435956,0
calm,135,38,0,0.18009245090125756,0
calm,135,39,0,0.17857912868427947,0
calm,136,30,13,0.1051608315089936,0
calm,136,31,15,0.08315124373782251,0
calm,136,32,13,0.11205996595961643,0
calm,136,33,16,0.11551923880565411,0
calm,136,34,13,0.0968712203488211,0
calm,136,35,0,0.18012912006007578,0
calm,136,36,0,0.17902887097269315,0
calm,136,37,0,0.18590190814781218,0
calm,136,38,0,0.1945187802340737,0
calm,136,39,0,0.18693604156977456,0
calm,137,30,14,0.08650769311078428,0
calm,137,31,19,0.09055299434004493,0
calm,137,32,16,0.0881715256084089,0
calm,137,33,11,0.08136121467208403,0
calm,137,34,14,0.08424415997769519,0
calm,137,35,0,0.5567152790373671,0
calm,137,36,0,0.1757853592152889,0
calm,137,37,0,0.17347829566438386,0
calm,137,38,0,0.18922760701453312,0
calm,137,39,0,0.18128914577868993,0
calm,138,30,15,0.09566331262326618,0
calm,138,31,14,0.09368526036639253,0
calm,138,32,14,0.09419007667383189,0
calm,138,33,15,0.09423213454146455,0
calm,138,34,14,0.09576868356888989,0
calm,138,35,0,0.18927318135370017,0
calm,138,36,0,0.181657415849537,0
calm,138,37,0,0.18658727016588747,0
calm,138,38,0,0.18019458484223305,0
calm,138,39,0,0.17069824143184462,0
calm,139,30,13,0.10168571893527753,0
calm,139,31,17,0.0787613267464682,1
calm,139,32,13,0.10598496689307822,0
calm,139,33,13,0.10400018863258999,0
calm,139,34,13,0.10029259935604162,0
calm,139,35,0,0.33439083888435356,0
calm,139,36,0,0.1815115583902367,0
calm,139,37,0,0.5617676580432154,0
calm,139,38,0,0.18170313224990617,0
calm,139,39,0,0.18006953924702154,0
calm,140,30,14,0.09274017261467425,0
calm,140,31,10,0.08697334120600553,0
calm,140,32,11,0.07906872922354423,1
calm,140,33,14,0.08840740522352644,0
calm,140,34,17,0.0973368110112799,0
calm,140,35,0,0.18255640998453757,0
calm,140,36,0,0.17289323241836785,0
calm,140,37,0,0.1881653353459552,0
calm,140,38,0,0.17167404452096982,0
calm,140,39,0,0.188531535816584,0
calm,141,30,13,0.0865090629728909,0
calm,141,31,17,0.07800855936145705,1
calm,141,32,11,0.09385055250177216,0
calm,141,33,15,0.0803540207605113,0
calm,141,34,14,0.09090189791299501,0
calm,141,35,0,0.18885253425084478,0
calm,141,36,0,0.18874832110893447,0
calm,141,37,0,0.18541906216513418,0
calm,141,38,0,0.17759352305654508,0
calm,141,39,0,0.1750975591334761,0
stressed,42,30,16,0.07383523352602726,1
stressed,42,31,16,0.07596772599937812,1
stressed,42,32,15,0.07689441534685539,1
stressed,42,33,10,0.07745383753697084,1
stressed,42,34,12,0.05583682652436927,1
stressed,42,35,0,0.16177059725996987,0
stressed,42,36,0,0.10584283401256142,0
stressed,42,37,0,0.07831498225306309,1
stressed,42,38,0,0.10862759222894075,0
stressed,42,39,0,0.11819702349494406,0
stressed,43,30,16,0.12173033483077023,0
stressed,43,31,10,0.11612880002432323,0
stressed,43,32,12,0.0670462919111412,1
stressed,43,33,13,0.07703065056615153,1
stressed,43,34,16,0.07522783152890754,1
stressed,43,35,0,0.12727661011085561,0
stressed,43,36,0,0.07975900802867006,1
stressed,43,37,0,0.19172963223044895,0
stressed,43,38,0,0.04595678989407241,1
stressed,43,39,0,0.08174392983362352,0
stressed,44,30,15,0.06765819625221235,1
stressed,44,31,15,0.0985766068875211,0
stressed,44,32,11,0.07327595071452045,1
stressed,44,33,14,0.04570934086909452,1
stressed,44,34,15,0.0983775284576031,0
stressed,44,35,0,0.14115831295472883,0
stressed,44,36,0,0.1397025045792717,0
stressed,44,37,0,0.11666262278078354,0
stressed,44,38,0,0.06921160914598092,1
stressed,44,39,0,0.13781384149590145,0
stressed,45,30,14,0.07519078112948843,1
stressed,45,31,11,0.04963329341067687,1
stressed,45,32,16,0.08934327019620511,0
stressed,45,33,17,0.08491459548125123,0
stressed,45,34,14,0.09469745831937726,0
stressed,45,35,0,0.18197653624276333,0
stressed,45,36,0,0.07363105212999925,1
stressed,45,37,0,0.06705029076632925,1
stressed,45,38,0,0.06543107897935228,1
stressed,45,39,0,0.14051051555654645,0
stressed,46,30,18,0.052431291321581676,1
stressed,46,31,13,0.0798266093878365,1
stressed,46,32,10,0.10074121169692893,0
stressed,46,33,12,0.0938461547648857,0
stressed,46,34,19,0.0739542393760248,1
stressed,46,35,0,0.04652071318032654,1
stressed,46,36,0,0.0643519286556862,1
stressed,46,37,0,0.062473220858095126,1
stressed,46,38,0,0.13624955868017988,0
stressed,46,39,0,0.0440901294199227,1
stressed,47,30,13,0.07950641495263648,1
stressed,47,31,18,0.0700132713424647,1
stressed,47,32,13,0.09001053000356737,0
stressed,47,33,18,0.07589394383111008,1
stressed,47,34,13,0.07602190636643456,1
stressed,47,35,0,0.06977776578265721,1
stressed,47,36,0,0.07921672503710894,1
stressed,47,37,0,0.07029266815052485,1
stressed,47,38,0,0.14411439449506286,0
stressed,47,39,0,0.07085780826642966,1
stressed,48,30,17,0.07410065744353925,1
stressed,48,31,14,0.10358398551393624,0
stressed,48,32,15,0.0512877732557455,1
stressed,48,33,15,0.07590176550249995,1
stressed,48,34,9,0.1252982367682211,0
stressed,48,35,0,0.1571660284903351,0
stressed,48,36,0,0.04791856981210292,1
stressed,48,37,0,0.20079259283910925,0
stressed,48,38,0,0.04657181655643839,1
stressed,48,39,0,0.09547093393148282,0
stressed,49,30,14,0.08601808238843903,0
stressed,49,31,11,0.07778037160592953,1
stressed,49,32,11,0.08928891939108588,0
stressed,49,33,13,0.07200040397564476,1
stressed,49,34,18,0.06916337002197698,1
stressed,49,35,0,0.04940841449601612,1
stressed,49,36,0,0.1706714719607804,0
stressed,49,37,0,0.06627430606142577,1
stressed,49,38,0,0.18961273737107842,0
stressed,49,39,0,0.059532931352795686,1
stressed,50,30,14,0.07068529053543517,1
stressed,50,31,14,0.06889151141010198,1
stressed,50,32,15,0.09304119188778748,0
stressed,50,33,14,0.09669430989563225,0
stressed,50,34,11,0.08367900384733218,0
stressed,50,35,0,0.0788975573580155,1
stressed,50,36,0,0.07020449568772004,1
stressed,50,37,0,0.07949822891145723,1
stressed,50,38,0,0.31991806846454446,0
stressed,50,39,0,0.0667687238386336,1
stressed,51,30,13,0.10479205955901114,0
stressed,51,31,16,0.11570394257807803,0
stressed,51,32,13,0.09667276962700683,0
stressed,51,33,16,0.07558159691466057,1
stressed,51,34,13,0.06701831681032522,1
stressed,51,35,0,0.07539926938428995,1
stressed,51,36,0,0.046081236821685495,1
stressed,51,37,0,0.16914230346937695,0
stressed,51,38,0,0.16371518916091315,0
stressed,51,39,0,0.05052003368162768,1
stressed,52,30,12,0.07107151895855267,1
stressed,52,31,18,0.07816313020025775,1
stressed,52,32,12,0.06944167625013252,1
stressed,52,33,17,0.06856725185933939,1
stressed,52,34,11,0.05132566697630377,1
stressed,52,35,0,0.2613980568354483,0
stressed,52,36,0,0.25957410488630506,0
stressed,52,37,0,0.09115431877460403,0
stressed,52,38,0,0.12594810704786233,0
stressed,52,39,0,0.058916412481565546,1
stressed,53,30,13,0.08536089055527009,0
stressed,53,31,14,0.011327476805545002,1
stressed,53,32,12,0.06998285385799413,1
stressed,53,33,14,0.07607386274192951,1
stressed,53,34,17,0.0952822587439776,0
stressed,53,35,0,0.13341995044257055,0
stressed,53,36,0,0.04228530851200454,1
stressed,53,37,0,0.08559545717895152,0
stressed,53,38,0,0.06793996325731433,1
stressed,53,39,0,0.06263881044356547,1
stressed,54,30,16,0.10588142369936512,0
stressed,54,31,12,0.05954405765385609,1
stressed,54,32,16,0.0592295212582957,1
stressed,54,33,11,0.09118997309107904,0
stressed,54,34,12,0.11460729924966961,0
stressed,54,35,0,0.09346772540894872,0
stressed,54,36,0,0.11041386578103869,0
stressed,54,37,0,0.07935244570974488,1
stressed,54,38,0,0.0668947069541497,1
stressed,54,39,0,0.10827010951833384,0
stressed,55,30,15,0.0933609584695511,0
stressed,55,31,12,0.05911402677700341,1
stressed,55,32,17,0.08130567342784291,0
stressed,55,33,14,0.07360247233295233,1
stressed,55,34,10,0.06229295650348407,1
stressed,55,35,0,0.06734620696152198,1
stressed,55,36,0,0.05773933453807497,1
stressed,55,37,0,0.07302175820542355,1
stressed,55,38,0,0.06722529998848763,1
stressed,55,39,0,0.04490042461709622,1
stressed,56,30,15,0.07293639436050965,1
stressed,56,31,15,0.08237363736757446,0
stressed,56,32,15,0.0929245964579168,0
stressed,56,33,13,0.11642110619996848,0
stressed,56,34,15,0.10143118983906914,0
stressed,56,35,0,0.07633942403620181,1
stressed,56,36,0,0.18657033357878927,0
stressed,56,37,0,0.06529802899812699,1
stressed,56,38,0,0.06271646477267366,1
stressed,56,39,0,0.08847579007020162,0
stressed,57,30,13,0.09420520824747727,0
stressed,57,31,13,0.09768929573635284,0
stressed,57,32,10,0.09579108387543625,0
stressed,57,33,16,0.06529518542113785,1
stressed,57,34,17,0.07339111166692822,1
stressed,57,35,0,0.0627376594924452,1
stressed,57,36,0,0.06128017335052378,1
stressed,57,37,0,0.2628136495413251,0
stressed,57,38,0,0.16366077305223375,0
stressed,57,39,0,0.16756264764100792,0
stressed,58,30,11,0.06596030903298096,1
stressed,58,31,15,0.07799288781033258,1
stressed,58,32,11,0.046055758536543596,1
stressed,58,33,17,0.07129705607958678,1
stressed,58,34,18,0.09468167186194441,0
stressed,58,35,0,0.13532216743899086,0
stressed,58,36,0,0.10486563295114236,0
stressed,58,37,0,0.06935544969716574,1
stressed,58,38,0,0.14005267593973936,0
stressed,58,39,0,0.12013624930295831,0
stressed,59,30,16,0.0731411470721387,1
stressed,59,31,14,0.07261197285771114,1
stressed,59,32,11,0.07060226997173012,1
stressed,59,33,14,0.05148774066421708,1
stressed,59,34,15,0.02182625984469696,1
stressed,59,35,0,0.1818236803121857,0
stressed,59,36,0,0.1013837251475258,0
stressed,59,37,0,0.10095813143720025,0
stressed,59,38,0,0.09136677898623041,0
stressed,59,39,0,0.07822589173129599,1
stressed,60,30,12,0.0748042475848752,1
stressed,60,31,13,0.08285446598646662,0
stressed,60,32,17,0.1080082793360891,0
stressed,60,33,15,0.07672368947350486,1
stressed,60,34,17,0.07536137054304833,1
stressed,60,35,0,0.12985345043675137,0
stressed,60,36,0,0.0600820506263745,1
stressed,60,37,0,0.05611377953012282,1
stressed,60,38,0,0.1615772660790284,0
stressed,60,39,0,0.18993581454766215,0
stressed,61,30,12,0.08599342014472745,0
stressed,61,31,16,0.07350547320219138,1
stressed,61,32,12,0.06468937236918072,1
stressed,61,33,16,0.09288746053918027,0
stressed,61,34,10,0.06807673876867662,1
stressed,61,35,0,0.2003858312299598,0
stressed,61,36,0,0.10888696578609423,0
stressed,61,37,0,0.17433857401534084,0
stressed,61,38,0,0.06763257260352243,1
stressed,61,39,0,0.14404716973644882,0
stressed,62,30,16,0.12967835243209871,0
stressed,62,31,13,0.12914566220282284,0
stressed,62,32,11,0.0742002289419504,1
stressed,62,33,16,0.10886365329792105,0
stressed,62,34,15,0.06876716486693317,1
stressed,62,35,0,0.07895911820867488,1
stressed,62,36,0,0.07117449918268104,1
stressed,62,37,0,0.07696465458629621,1
stressed,62,38,0,0.1760661414968793,0
stressed,62,39,0,0.11380510702391149,0
stressed,63,30,9,0.029768369045489622,1
stressed,63,31,17,0.09902745499845574,0
stressed,63,32,13,0.07470384043764544,1
stressed,63,33,13,0.04976907218179198,1
stressed,63,34,17,0.08666041399620501,0
stressed,63,35,0,0.13614359244161695,0
stressed,63,36,0,0.2579357881262915,0
stressed,63,37,0,0.0594392377195733,1
stressed,63,38,0,0.06687704221295457,1
stressed,63,39,0,0.18098800318794978,0
stressed,64,30,15,0.07573768757122153,1
stressed,64,31,13,0.07156066786910545,1
stressed,64,32,15,0.06934908377043791,1
stressed,64,33,14,0.09527527571010679,0
stressed,64,34,15,0.07689207609527192,1
stressed,64,35,0,0.07617219716261328,1
stressed,64,36,0,0.07035888359018883,1
stressed,64,37,0,0.06445219237800025,1
stressed,64,38,0,0.07723445149547628,1
stressed,64,39,0,0.071281938103507,1
stressed,65,30,16,0.10386497532023582,0
stressed,65,31,17,0.09094143758923327,0
stressed,65,32,12,0.09774917895531217,0
stressed,65,33,12,0.08777040261601103,0
stressed,65,34,16,0.06870757967709178,1
stressed,65,35,0,0.07743064586500022,1
stressed,65,36,0,0.15516183912491413,0
stressed,65,37,0,0.05518917164641412,1
stressed,65,38,0,0.04709191449893152,1
stressed,65,39,0,0.1862011820735562,0
stressed,66,30,11,0.04434690492969452,1
stressed,66,31,15,0.091393169431971,0
stressed,66,32,12,0.10195047166716027,0
stressed,66,33,18,0.09435875086719943,0
stressed,66,34,15,0.0699782993546316,1
stressed,66,35,0,0.07347851543692074,1
stressed,66,36,0,0.1484736995881101,0
stressed,66,37,0,0.03919512497170305,1
stressed,66,38,0,0.13954253228335506,0
stressed,66,39,0,0.049332087497475176,1
stressed,67,30,16,0.07453148155711421,1
stressed,67,31,11,0.06235807957752126,1
stressed,67,32,9,0.09060887160410083,0
stressed,67,33,16,0.10659036158569807,0
stressed,67,34,16,0.060840576964405896,1
stressed,67,35,0,0.13015157435796998,0
stressed,67,36,0,0.14117879468666464,0
stressed,67,37,0,0.0732095351212195,1
stressed,67,38,0,0.05273292080920762,1
stressed,67,39,0,0.13507625253743877,0
stressed,68,30,12,0.09503627762458668,0
stressed,68,31,14,0.05615524670406967,1
stressed,68,32,15,0.11326310027475442,0
stressed,68,33,14,0.07907913923414032,1
stressed,68,34,15,0.10329071851078002,0
stressed,68,35,0,0.08637632598081212,0
stressed,68,36,0,0.06097109877131485,1
stressed,68,37,0,0.06494508137993435,1
stressed,68,38,0,0.1576464209177548,0
stressed,68,39,0,0.13246719811050753,0
stressed,69,30,11,0.08995696533061148,0
stressed,69,31,16,0.0861413018878663,0
stressed,69,32,12,0.07093268364791679,1
stressed,69,33,16,0.09428909830550439,0
stressed,69,34,11,0.035348897342352865,1
stressed,69,35,0,0.06742613251985093,1
stressed,69,36,0,0.10651280535739237,0
stressed,69,37,0,0.0682612983835223,1
stressed,69,38,0,0.06839846699566035,1
stressed,69,39,0,0.12858221159408334,0
stressed,70,30,12,0.07682403764623305,1
stressed,70,31,15,0.10556283874701122,0
stressed,70,32,16,0.05219089817588474,1
stressed,70,33,14,0.1015224618049676,0
stressed,70,34,15,0.12405480887033107,0
stressed,70,35,0,0.041735991450369145,1
stressed,70,36,0,0.17527716464397555,0
stressed,70,37,0,0.043350578478678896,1
stressed,70,38,0,0.06259013981738941,1
stressed,70,39,0,0.0725585495754244,1
stressed,71,30,14,0.07931132921244952,1
stressed,71,31,14,0.07708693935352419,1
stressed,71,32,12,0.09891619569359292,0
stressed,71,33,14,0.07940351907000251,1
stressed,71,34,16,0.11951719535754989,0
stressed,71,35,0,0.07497871403964335,1
stressed,71,36,0,0.0682074217200998,1
stressed,71,37,0,0.1479721052191455,0
stressed,71,38,0,0.08525826433148592,0
stressed,71,39,0,0.06946248253125552,1
stressed,72,30,14,0.08668076974151266,0
stressed,72,31,16,0.07733261694628357,1
stressed,72,32,10,0.07431371546870794,1
stressed,72,33,13,0.07413226575176927,1
stressed,72,34,19,0.07429791522753595,1
stressed,72,35,0,0.10755185340813529,0
stressed,72,36,0,0.16406528236320225,0
stressed,72,37,0,0.0807520738772635,0
stressed,72,38,0,0.06892303786704848,1
stressed,72,39,0,0.17006402977893026,0
stressed,73,30,15,0.07737438913291787,1
stressed,73,31,18,0.08053754933939983,0
stressed,73,32,12,0.05274626613969121,1
stressed,73,33,12,0.09852363235650381,0
stressed,73,34,16,0.0764299133100776,1
stressed,73,35,0,0.05148667828208119,1
stressed,73,36,0,0.06630986812531385,1
stressed,73,37,0,0.2136151617787956,0
stressed,73,38,0,0.06698303660317517,1
stressed,73,39,0,0.263525575991086,0
stressed,74,30,11,0.09522482397014477,0
stressed,74,31,11,0.07176479941479756,1
stressed,74,32,16,0.08983867271661158,0
stressed,74,33,14,0.045438480524189626,1
stressed,74,34,18,0.06843633512147851,1
stressed,74,35,0,0.12222082452728758,0
stressed,74,36,0,0.17084398678676257,0
stressed,74,37,0,0.27465983376817926,0
stressed,74,38,0,0.06725028786139244,1
stressed,74,39,0,0.10457205687913479,0
stressed,75,30,12,0.054776876363928036,1
stressed,75,31,16,0.05368987724606258,1
stressed,75,32,12,0.07748704272646437,1
stressed,75,33,16,0.07878958101750946,1
stressed,75,34,9,0.08585607939458134,0
stressed,75,35,0,0.07179925059863079,1
stressed,75,36,0,0.06694675320269938,1
stressed,75,37,0,0.19334172711497105,0
stressed,75,38,0,0.0552550367754503,1
stressed,75,39,0,0.08776511597720095,0
stressed,76,30,12,0.06815548736617054,1
stressed,76,31,13,0.06178723686933972,1
stressed,76,32,20,0.06784727279106717,1
stressed,76,33,16,0.06835395786136957,1
stressed,76,34,13,0.10244992166128163,0
stressed,76,35,0,0.10067314755757767,0
stressed,76,36,0,0.06967280997840294,1
stressed,76,37,0,0.1928489862619676,0
stressed,76,38,0,0.18256500952187718,0
stressed,76,39,0,0.18355652749596488,0
stressed,77,30,15,0.08760852230575314,0
stressed,77,31,14,0.0761085259256985,1
stressed,77,32,11,0.05135681159911985,1
stressed,77,33,15,0.07611641851892213,1
stressed,77,34,14,0.06964977677853426,1
stressed,77,35,0,0.1345564234708921,0
stressed,77,36,0,0.14304608247105297,0
stressed,77,37,0,0.07935966361678984,1
stressed,77,38,0,0.07282210975754712,1
stressed,77,39,0,0.13902749119488778,0
stressed,78,30,16,0.0795014297386488,1
stressed,78,31,17,0.07896195456964751,1
stressed,78,32,11,0.07551725684310831,1
stressed,78,33,15,0.06466797126539763,1
stressed,78,34,11,0.06355123593626867,1
stressed,78,35,0,0.12182778822098665,0
stressed,78,36,0,0.06624267557469293,1
stressed,78,37,0,0.10978287158096588,0
stressed,78,38,0,0.14399583467201788,0
stressed,78,39,0,0.14370422570380498,0
stressed,79,30,13,0.07364847269185075,1
