t,client_id,kind,cm_id,cm_kind,reason,kappa,regime,seed
7859,53,MomentumTrader,33,BCM,cm_contagion,0.35677117559899046,stressed,139
7859,55,MomentumTrader,33,BCM,cm_contagion,0.374622023878486,stressed,139
7859,44,MomentumTrader,33,BCM,cm_contagion,0.2584685940265234,stressed,139
7859,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.7011030210634864,stressed,139
7859,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,37.54719577941382,stressed,139
7859,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,5.252851740169143,stressed,139
7859,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3733834092329703,stressed,139
7859,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4303988981684596,stressed,139
7859,50,MomentumTrader,33,BCM,cm_contagion,0.21992085764360741,stressed,139
7859,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.12172071094987404,stressed,139
7859,13,FundamentalTrader,34,BCM,cm_contagion,0.0593361018850177,stressed,139
7859,0,FundamentalTrader,34,BCM,cm_contagion,0.2686544810784076,stressed,139
7859,41,MomentumTrader,34,BCM,cm_contagion,0.212350720308357,stressed,139
7859,51,MomentumTrader,34,BCM,cm_contagion,0.292060671116131,stressed,139
7859,47,MomentumTrader,34,BCM,cm_contagion,0.22921429153235087,stressed,139
7859,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.8450453925548675,stressed,139
7859,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.2270053287418283,stressed,139
7859,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.7374821007864139,stressed,139
7859,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.34220564186929553,stressed,139
7859,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.347003082204352,stressed,139
7859,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.34795545347175466,stressed,139
7859,56,MomentumTrader,34,BCM,cm_contagion,0.2689932894829991,stressed,139
7859,8,FundamentalTrader,100,NBCM,own_distress,0.03763525322933418,stressed,139
7979,6,FundamentalTrader,31,BCM,own_distress,0.03473806513777837,stressed,139
7979,27,FundamentalTrader,32,BCM,own_distress,0.02992978314832062,stressed,139
8039,13,FundamentalTrader,34,BCM,cm_contagion,0.05714106349466753,stressed,139
8039,0,FundamentalTrader,34,BCM,cm_contagion,0.3018594401204123,stressed,139
8039,41,MomentumTrader,34,BCM,cm_contagion,0.2195198946137416,stressed,139
8039,51,MomentumTrader,34,BCM,cm_contagion,0.28515996397018295,stressed,139
8039,47,MomentumTrader,34,BCM,cm_contagion,0.22031735872764727,stressed,139
8039,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.6851214044092211,stressed,139
8039,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.9616198034991598,stressed,139
8039,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.8454019868340162,stressed,139
8039,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.39783193177481796,stressed,139
8039,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.3770177326280208,stressed,139
8039,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.5042365949499257,stressed,139
8039,56,MomentumTrader,34,BCM,cm_contagion,0.2462685583656181,stressed,139
8099,6,FundamentalTrader,31,BCM,own_distress,0.018702859281491412,stressed,139
8099,18,FundamentalTrader,32,BCM,own_distress,0.033591930597361506,stressed,139
8159,4,FundamentalTrader,30,BCM,cm_contagion,0.07297771375191173,stressed,139
8159,19,FundamentalTrader,30,BCM,cm_contagion,0.34977857462905615,stressed,139
8159,26,FundamentalTrader,30,BCM,cm_contagion,0.16911168346824795,stressed,139
8159,57,MomentumTrader,30,BCM,cm_contagion,0.23289812238357335,stressed,139
8159,5,FundamentalTrader,30,BCM,cm_contagion,0.18027247258981338,stressed,139
8159,99,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.3209218850439664,stressed,139
8159,90,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.43172624613442484,stressed,139
8159,59,MomentumTrader,30,BCM,cm_contagion,0.1918851880248881,stressed,139
8159,71,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.3847260162997013,stressed,139
8159,83,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.45103955018054337,stressed,139
8159,66,ZeroIntelligenceTrader,30,BCM,cm_contagion,0.24061488944030107,stressed,139
8159,52,MomentumTrader,30,BCM,cm_contagion,0.14585779175782773,stressed,139
8219,3,FundamentalTrader,33,BCM,cm_contagion,0.23469909613706758,stressed,139
8219,12,FundamentalTrader,33,BCM,cm_contagion,0.09311185106380485,stressed,139
8219,53,MomentumTrader,33,BCM,cm_contagion,0.3825660381932597,stressed,139
8219,55,MomentumTrader,33,BCM,cm_contagion,0.39429279271874923,stressed,139
8219,44,MomentumTrader,33,BCM,cm_contagion,0.27942043297968866,stressed,139
8219,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.6269329930832837,stressed,139
8219,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.5240238345833903,stressed,139
8219,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,3.3565948140279946,stressed,139
8219,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.34751405507567856,stressed,139
8219,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.39900441735960634,stressed,139
8219,50,MomentumTrader,33,BCM,cm_contagion,0.24357131760304518,stressed,139
8219,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17649521003364566,stressed,139
8399,17,FundamentalTrader,33,BCM,cm_contagion,0.06562432058007238,stressed,139
8399,3,FundamentalTrader,33,BCM,cm_contagion,0.198430478572964,stressed,139
8399,12,FundamentalTrader,33,BCM,cm_contagion,0.12150226974674819,stressed,139
8399,53,MomentumTrader,33,BCM,cm_contagion,0.3444521110795463,stressed,139
8399,55,MomentumTrader,33,BCM,cm_contagion,0.3967153403928992,stressed,139
8399,44,MomentumTrader,33,BCM,cm_contagion,0.24603438445228346,stressed,139
8399,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.5499851513798265,stressed,139
8399,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.113462572077727,stressed,139
8399,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.9862201496701186,stressed,139
8399,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.37010288919480006,stressed,139
8399,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2892112058887685,stressed,139
8399,50,MomentumTrader,33,BCM,cm_contagion,0.22516304201090256,stressed,139
8399,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2675962633503026,stressed,139
8399,13,FundamentalTrader,34,BCM,cm_contagion,0.10052003100481262,stressed,139
8399,0,FundamentalTrader,34,BCM,cm_contagion,0.2943343762153363,stressed,139
8399,41,MomentumTrader,34,BCM,cm_contagion,0.17008703685207208,stressed,139
8399,51,MomentumTrader,34,BCM,cm_contagion,0.2236780277862548,stressed,139
8399,47,MomentumTrader,34,BCM,cm_contagion,0.1633797459752531,stressed,139
8399,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.877460081559945,stressed,139
8399,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.6092051302362296,stressed,139
8399,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.7411866315811246,stressed,139
8399,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.38187683555033114,stressed,139
8399,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.27467859113481935,stressed,139
8399,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.1689228193501285,stressed,139
8399,56,MomentumTrader,34,BCM,cm_contagion,0.19165081336328296,stressed,139
8519,17,FundamentalTrader,33,BCM,cm_contagion,0.03458902659582895,stressed,139
8519,3,FundamentalTrader,33,BCM,cm_contagion,0.26668385296830044,stressed,139
8519,12,FundamentalTrader,33,BCM,cm_contagion,0.09096020614320276,stressed,139
8519,53,MomentumTrader,33,BCM,cm_contagion,0.40670117323761923,stressed,139
8519,55,MomentumTrader,33,BCM,cm_contagion,0.4666199611746699,stressed,139
8519,44,MomentumTrader,33,BCM,cm_contagion,0.30704879715772887,stressed,139
8519,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.595039246445816,stressed,139
8519,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.9538764000321057,stressed,139
8519,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.9986757158332893,stressed,139
8519,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4119638767531206,stressed,139
8519,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3449104920056982,stressed,139
8519,50,MomentumTrader,33,BCM,cm_contagion,0.26194652379582734,stressed,139
8519,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3292640377102761,stressed,139
8519,8,FundamentalTrader,100,NBCM,own_distress,0.030633151212012728,stressed,139
8699,3,FundamentalTrader,33,BCM,cm_contagion,0.2967087767095008,stressed,139
8699,12,FundamentalTrader,33,BCM,cm_contagion,0.07619275245427477,stressed,139
8699,53,MomentumTrader,33,BCM,cm_contagion,0.4337219050262529,stressed,139
8699,55,MomentumTrader,33,BCM,cm_contagion,0.4523243389772576,stressed,139
8699,44,MomentumTrader,33,BCM,cm_contagion,0.30838638973625904,stressed,139
8699,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.5190386581837041,stressed,139
8699,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.0083358276692536,stressed,139
8699,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,3.187883395493227,stressed,139
8699,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.7473932750118812,stressed,139
8699,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4426798932934519,stressed,139
8699,50,MomentumTrader,33,BCM,cm_contagion,0.262453558666177,stressed,139
8699,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.28400040362276596,stressed,139
8939,3,FundamentalTrader,33,BCM,cm_contagion,0.28164537898760383,stressed,139
8939,12,FundamentalTrader,33,BCM,cm_contagion,0.10504742690120027,stressed,139
8939,53,MomentumTrader,33,BCM,cm_contagion,0.35103208597419144,stressed,139
8939,55,MomentumTrader,33,BCM,cm_contagion,0.3710438894703413,stressed,139
8939,44,MomentumTrader,33,BCM,cm_contagion,0.2502695920165865,stressed,139
8939,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4217718076733532,stressed,139
8939,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.845873164319715,stressed,139
8939,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,2.4968714655319637,stressed,139
8939,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.31006086107112235,stressed,139
8939,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.49918761547730633,stressed,139
8939,50,MomentumTrader,33,BCM,cm_contagion,0.19034598980334905,stressed,139
8939,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3365076847541368,stressed,139
9119,13,FundamentalTrader,34,BCM,cm_contagion,0.16268908410482807,stressed,139
9119,0,FundamentalTrader,34,BCM,cm_contagion,0.4553134064973748,stressed,139
9119,41,MomentumTrader,34,BCM,cm_contagion,0.185673731875939,stressed,139
9119,51,MomentumTrader,34,BCM,cm_contagion,0.2093799321803729,stressed,139
9119,47,MomentumTrader,34,BCM,cm_contagion,0.16774071811088936,stressed,139
9119,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.6034393687026731,stressed,139
9119,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.4353165301088066,stressed,139
9119,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.26059758494879465,stressed,139
9119,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2968831006354156,stressed,139
9119,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.18085735172184927,stressed,139
9119,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2622419069505201,stressed,139
9119,56,MomentumTrader,34,BCM,cm_contagion,0.1885803370949787,stressed,139
9179,3,FundamentalTrader,33,BCM,cm_contagion,0.26015453181777437,stressed,139
9179,12,FundamentalTrader,33,BCM,cm_contagion,0.13531136388448387,stressed,139
9179,53,MomentumTrader,33,BCM,cm_contagion,0.31214432234189204,stressed,139
9179,55,MomentumTrader,33,BCM,cm_contagion,0.3375961827880784,stressed,139
9179,44,MomentumTrader,33,BCM,cm_contagion,0.2220864378883298,stressed,139
9179,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.35457479814414006,stressed,139
9179,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.659931394740968,stressed,139
9179,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.3604642847018944,stressed,139
9179,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.21523586470127148,stressed,139
9179,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.40726025994445164,stressed,139
9179,50,MomentumTrader,33,BCM,cm_contagion,0.15238409008428133,stressed,139
9179,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2557708582353102,stressed,139
9479,13,FundamentalTrader,34,BCM,cm_contagion,0.12312613066703929,stressed,139
9479,0,FundamentalTrader,34,BCM,cm_contagion,0.44687082046708354,stressed,139
9479,41,MomentumTrader,34,BCM,cm_contagion,0.19802369428877162,stressed,139
9479,51,MomentumTrader,34,BCM,cm_contagion,0.20397200307059676,stressed,139
9479,47,MomentumTrader,34,BCM,cm_contagion,0.18267832554549504,stressed,139
9479,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.5871856955955759,stressed,139
9479,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.4849549166564893,stressed,139
9479,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.28694568805433585,stressed,139
9479,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.5406947636650167,stressed,139
9479,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2236287398927256,stressed,139
9479,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.42434552241033585,stressed,139
9479,56,MomentumTrader,34,BCM,cm_contagion,0.20452570763592673,stressed,139
9539,3,FundamentalTrader,33,BCM,cm_contagion,0.29921773295733345,stressed,139
9539,12,FundamentalTrader,33,BCM,cm_contagion,0.14366464592680925,stressed,139
9539,53,MomentumTrader,33,BCM,cm_contagion,0.29383880709978255,stressed,139
9539,55,MomentumTrader,33,BCM,cm_contagion,0.29219400739502693,stressed,139
9539,44,MomentumTrader,33,BCM,cm_contagion,0.2053629297279627,stressed,139
9539,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.32123191063439455,stressed,139
9539,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.7002415756685005,stressed,139
9539,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.3665698164737252,stressed,139
9539,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.31086077833331227,stressed,139
9539,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.5662220293776378,stressed,139
9539,50,MomentumTrader,33,BCM,cm_contagion,0.1654463471945274,stressed,139
9539,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.44551865315534295,stressed,139
9599,11,FundamentalTrader,101,NBCM,cm_contagion,0.15832997502105006,stressed,139
9599,46,MomentumTrader,101,NBCM,cm_contagion,0.18632371799682443,stressed,139
9599,82,ZeroIntelligenceTrader,101,NBCM,cm_contagion,5.26200382557275,stressed,139
9779,13,FundamentalTrader,34,BCM,cm_contagion,0.11336777672858332,stressed,139
9779,0,FundamentalTrader,34,BCM,cm_contagion,0.6221432691715386,stressed,139
9779,41,MomentumTrader,34,BCM,cm_contagion,0.24288616782947167,stressed,139
9779,51,MomentumTrader,34,BCM,cm_contagion,0.2385316505909954,stressed,139
9779,47,MomentumTrader,34,BCM,cm_contagion,0.22092724203810649,stressed,139
9779,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,25.147352561686418,stressed,139
9779,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.4946162360305557,stressed,139
9779,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.6509798985050717,stressed,139
9779,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.6749625506718064,stressed,139
9779,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.44001270959841154,stressed,139
9779,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.4246731584067481,stressed,139
9779,56,MomentumTrader,34,BCM,cm_contagion,0.22739472370052083,stressed,139
9899,3,FundamentalTrader,33,BCM,cm_contagion,0.4028670843146119,stressed,139
9899,12,FundamentalTrader,33,BCM,cm_contagion,0.1333282314201968,stressed,139
9899,53,MomentumTrader,33,BCM,cm_contagion,0.323323101785171,stressed,139
9899,55,MomentumTrader,33,BCM,cm_contagion,0.2995552028502211,stressed,139
9899,44,MomentumTrader,33,BCM,cm_contagion,0.23730684095484378,stressed,139
9899,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.3633039569249214,stressed,139
9899,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,19.63214192343452,stressed,139
9899,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.8560650606165996,stressed,139
9899,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.24966435840936468,stressed,139
9899,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.6281355799184827,stressed,139
9899,50,MomentumTrader,33,BCM,cm_contagion,0.18680150957828326,stressed,139
9899,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4245166229293446,stressed,139
10139,13,FundamentalTrader,34,BCM,cm_contagion,0.1808341014491632,stressed,139
10139,0,FundamentalTrader,34,BCM,cm_contagion,0.9235970860943525,stressed,139
10139,41,MomentumTrader,34,BCM,cm_contagion,0.1649046056551521,stressed,139
10139,51,MomentumTrader,34,BCM,cm_contagion,0.15868980935628693,stressed,139
10139,47,MomentumTrader,34,BCM,cm_contagion,0.14943273990391168,stressed,139
10139,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,1.9147984408317482,stressed,139
10139,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.3026461599107863,stressed,139
10139,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.3733062759694472,stressed,139
10139,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.4829653847506718,stressed,139
10139,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.281621158807496,stressed,139
10139,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2912118259154571,stressed,139
10139,56,MomentumTrader,34,BCM,cm_contagion,0.15820896248028463,stressed,139
10259,3,FundamentalTrader,33,BCM,cm_contagion,0.32916642552916126,stressed,139
10259,12,FundamentalTrader,33,BCM,cm_contagion,0.16550064494874445,stressed,139
10259,53,MomentumTrader,33,BCM,cm_contagion,0.23545929244304592,stressed,139
10259,55,MomentumTrader,33,BCM,cm_contagion,0.20389302841285936,stressed,139
10259,44,MomentumTrader,33,BCM,cm_contagion,0.1599614652353941,stressed,139
10259,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.301385641042168,stressed,139
10259,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,44.305283517888405,stressed,139
10259,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4523518927793595,stressed,139
10259,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1644780113441987,stressed,139
10259,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.48536780981345073,stressed,139
10259,50,MomentumTrader,33,BCM,cm_contagion,0.12303461127286476,stressed,139
10259,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.6651170760437098,stressed,139
10499,11,FundamentalTrader,101,NBCM,cm_contagion,0.2371904921672711,stressed,139
10499,46,MomentumTrader,101,NBCM,cm_contagion,0.12503982305017303,stressed,139
10499,82,ZeroIntelligenceTrader,101,NBCM,cm_contagion,0.15393221894390807,stressed,139
10559,13,FundamentalTrader,34,BCM,cm_contagion,0.126641516661992,stressed,139
10559,0,FundamentalTrader,34,BCM,cm_contagion,0.5895109658717347,stressed,139
10559,41,MomentumTrader,34,BCM,cm_contagion,0.13649963307776083,stressed,139
10559,51,MomentumTrader,34,BCM,cm_contagion,0.13261290563373143,stressed,139
10559,47,MomentumTrader,34,BCM,cm_contagion,0.1324070841315177,stressed,139
10559,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.3598049326361788,stressed,139
10559,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.23407585389671112,stressed,139
10559,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.17831712727246102,stressed,139
10559,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.3792130747560851,stressed,139
10559,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.2062878651173271,stressed,139
10559,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.26241744923526367,stressed,139
10559,56,MomentumTrader,34,BCM,cm_contagion,0.15433257088564456,stressed,139
10619,3,FundamentalTrader,33,BCM,cm_contagion,0.25867844718018673,stressed,139
10619,12,FundamentalTrader,33,BCM,cm_contagion,0.1554208463910473,stressed,139
10619,53,MomentumTrader,33,BCM,cm_contagion,0.184524632469894,stressed,139
10619,55,MomentumTrader,33,BCM,cm_contagion,0.14210579082758437,stressed,139
10619,44,MomentumTrader,33,BCM,cm_contagion,0.12668259077048286,stressed,139
10619,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.23642716478681672,stressed,139
10619,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.6102722272406502,stressed,139
10619,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2372395168791645,stressed,139
10619,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.13812442522748125,stressed,139
10619,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.4036013932859075,stressed,139
10619,50,MomentumTrader,33,BCM,cm_contagion,0.13552650394524865,stressed,139
10619,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.31758172458468104,stressed,139
10679,11,FundamentalTrader,101,NBCM,cm_contagion,0.22382732629236204,stressed,139
10679,46,MomentumTrader,101,NBCM,cm_contagion,0.10185256039658636,stressed,139
10679,82,ZeroIntelligenceTrader,101,NBCM,cm_contagion,0.15662138088051342,stressed,139
10739,3,FundamentalTrader,33,BCM,cm_contagion,0.19739231801224935,stressed,139
10739,12,FundamentalTrader,33,BCM,cm_contagion,0.19071855381562972,stressed,139
10739,53,MomentumTrader,33,BCM,cm_contagion,0.1513344458599353,stressed,139
10739,55,MomentumTrader,33,BCM,cm_contagion,0.10998376576389592,stressed,139
10739,44,MomentumTrader,33,BCM,cm_contagion,0.09672670020202015,stressed,139
10739,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17923408731912166,stressed,139
10739,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,1.2888941087194412,stressed,139
10739,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15963844809584746,stressed,139
10739,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1155962312301108,stressed,139
10739,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.31974501760866975,stressed,139
10739,50,MomentumTrader,33,BCM,cm_contagion,0.11112787164672298,stressed,139
10739,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.2831934019833984,stressed,139
10859,13,FundamentalTrader,34,BCM,cm_contagion,0.15590416567528145,stressed,139
10859,0,FundamentalTrader,34,BCM,cm_contagion,0.3626825488557577,stressed,139
10859,41,MomentumTrader,34,BCM,cm_contagion,0.09542203898650622,stressed,139
10859,51,MomentumTrader,34,BCM,cm_contagion,0.09365028609621123,stressed,139
10859,47,MomentumTrader,34,BCM,cm_contagion,0.10468766086151365,stressed,139
10859,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.25240123897600053,stressed,139
10859,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.15301991764296424,stressed,139
10859,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.17892431571662692,stressed,139
10859,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.24659619079618697,stressed,139
10859,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.15934810133822663,stressed,139
10859,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.16091866584562922,stressed,139
10859,56,MomentumTrader,34,BCM,cm_contagion,0.1584675440185853,stressed,139
10979,3,FundamentalTrader,33,BCM,cm_contagion,0.16109104236821492,stressed,139
10979,12,FundamentalTrader,33,BCM,cm_contagion,0.1966737427057407,stressed,139
10979,53,MomentumTrader,33,BCM,cm_contagion,0.15636434328764215,stressed,139
10979,55,MomentumTrader,33,BCM,cm_contagion,0.1445844944641979,stressed,139
10979,44,MomentumTrader,33,BCM,cm_contagion,0.12540603986123147,stressed,139
10979,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17961211439794594,stressed,139
10979,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.729257938077091,stressed,139
10979,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.18171590181746147,stressed,139
10979,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.18166580563843218,stressed,139
10979,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.26329497948936076,stressed,139
10979,50,MomentumTrader,33,BCM,cm_contagion,0.15360601531069082,stressed,139
10979,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.11946031200940363,stressed,139
11099,3,FundamentalTrader,33,BCM,cm_contagion,0.14873753416008678,stressed,139
11099,12,FundamentalTrader,33,BCM,cm_contagion,0.19091223441649016,stressed,139
11099,53,MomentumTrader,33,BCM,cm_contagion,0.1492799917753406,stressed,139
11099,55,MomentumTrader,33,BCM,cm_contagion,0.14399805146517777,stressed,139
11099,44,MomentumTrader,33,BCM,cm_contagion,0.12374066178194482,stressed,139
11099,89,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.17649998550405616,stressed,139
11099,70,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.8870198382832987,stressed,139
11099,87,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.1587980344333142,stressed,139
11099,60,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.16132409701377862,stressed,139
11099,73,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.24974411459362814,stressed,139
11099,50,MomentumTrader,33,BCM,cm_contagion,0.14799374041232424,stressed,139
11099,79,ZeroIntelligenceTrader,33,BCM,cm_contagion,0.15725796257927058,stressed,139
11099,13,FundamentalTrader,34,BCM,cm_contagion,0.1516454242008911,stressed,139
11099,0,FundamentalTrader,34,BCM,cm_contagion,0.263773463655778,stressed,139
11099,41,MomentumTrader,34,BCM,cm_contagion,0.09799182335842019,stressed,139
11099,51,MomentumTrader,34,BCM,cm_contagion,0.10379855091668572,stressed,139
11099,47,MomentumTrader,34,BCM,cm_contagion,0.13316701277123774,stressed,139
11099,81,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.16875493215179976,stressed,139
11099,61,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.15663327970233193,stressed,139
11099,94,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.22139769989744984,stressed,139
11099,80,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.19971219961324385,stressed,139
11099,96,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.1538001944839044,stressed,139
11099,98,ZeroIntelligenceTrader,34,BCM,cm_contagion,0.17281930561135253,stressed,139
11099,56,MomentumTrader,34,BCM,cm_contagion,0.1773179323201994,stressed,139
11219,3,FundamentalTrader,33,BCM,cm_contagion,0.14610403824233387,stressed,139
11219,12,FundamentalTrader,33,BCM,cm_contagion,0.16709341732108832,stressed,139
