regime,t,mtype,metric,p50,p25,p75
stressed,20219,NBCM,maintenance_margin,580800586.3771728,332976900.4788589,1049554643.5245968
stressed,20279,BCMc,cash,5544290288.408075,4390937283.164952,7661542596.665284
stressed,20279,BCMc,df_contribution,374566291.52577674,296046476.40285367,492113393.6715308
stressed,20279,BCMc,maintenance_margin,3526289341.022953,2692634636.482139,4313473784.979846
stressed,20279,BCMo,cash,2972286098.5658193,2047948314.5559845,8900770342.165
stressed,20279,BCMo,df_contribution,107516915.1014454,78461398.08473006,198845727.86995643
stressed,20279,BCMo,maintenance_margin,924434907.2458999,649619002.819448,1944101478.3696973
stressed,20279,NBCM,cash,1775305044.6268864,1228363688.1780803,2298576064.7853928
stressed,20279,NBCM,df_contribution,62356600.4649593,36515919.11080557,115819527.16830634
stressed,20279,NBCM,maintenance_margin,577510439.0034873,327842325.3178211,1036372196.7695801
stressed,20339,BCMc,cash,5596006041.107844,4402512625.040927,7693035355.737749
stressed,20339,BCMc,df_contribution,377225939.1486995,298223487.7433941,489494619.98097366
stressed,20339,BCMc,maintenance_margin,3489420791.141574,2675865079.081907,4260649480.46426
stressed,20339,BCMo,cash,3007535298.070628,2036717379.6994512,8970718671.036966
stressed,20339,BCMo,df_contribution,105497944.08028159,74420277.35715753,202282997.59666014
stressed,20339,BCMo,maintenance_margin,973051299.2708015,693492443.3860912,1905056948.0439758
stressed,20339,NBCM,cash,1778767153.1080022,1231646125.1197157,2302177895.78155
stressed,20339,NBCM,df_contribution,63382508.36202656,35558304.01642729,115884108.34161828
stressed,20339,NBCM,maintenance_margin,553580416.9171479,315540774.605372,1025658672.8998154
