regime,t,type,p50,p25,p75
calm,20580,ZI,1726725060.0,1539932492.25,1919519046.0
calm,20640,BCM,14978081038.5,13210195196.25,16376360748.75
calm,20640,FT,10332464195.25,9440378093.25,11234062922.625
calm,20640,MT,919380699.0,705107422.125,1044929542.5
calm,20640,ZI,1746895538.25,1560954861.0,1966150742.625
calm,20700,BCM,15048477036.0,13205571426.0,16313718678.75
calm,20700,FT,10344213544.5,9433846488.375,11286887865.75
calm,20700,MT,909427891.5,697029840.0,1036332272.25
calm,20700,ZI,1835879685.75,1648365032.25,2051556568.875
calm,20760,BCM,15124205254.5,13302158478.75,16417834947.0
calm,20760,FT,10399123602.0,9610367862.375,11205179287.875
calm,20760,MT,870423219.0,665253481.5,996228517.5
calm,20760,ZI,1900378253.25,1717814881.125,2068366941.0
calm,20820,BCM,15074053951.5,13171952025.0,16274872685.25
calm,20820,FT,10304990147.25,9588431931.75,11187966938.625
calm,20820,MT,803924192.25,627157792.125,934513142.625
calm,20820,ZI,1884290404.5,1705922817.75,2032795221.75
calm,20880,BCM,15100113451.5,13238522448.75,16175862650.25
calm,20880,FT,10289167767.0,9511767990.0,11219344758.0
calm,20880,MT,786843227.25,611108280.0,913166775.0
calm,20880,ZI,1856636878.5,1687931067.375,2017132141.5
calm,20940,BCM,15073676671.5,13331504342.25,16133136027.75
calm,20940,FT,10285506983.25,9479965599.0,11205646390.125
calm,20940,MT,788544234.0,607887221.625,909197884.125
calm,20940,ZI,1860561211.5,1678722788.25,1983147671.25
calm,21000,BCM,15087564490.5,13253955824.25,16057118580.75
calm,21000,FT,10259403288.75,9435767134.5,11215716862.5
calm,21000,MT,773162122.5,594613364.625,893396947.5
calm,21000,ZI,1799901155.25,1629047385.0,1915775437.5
calm,21060,BCM,14988561993.0,13337417916.0,16045271496.0
calm,21060,FT,10238859018.0,9406186726.5,11203939974.375
calm,21060,MT,772481691.0,597588410.25,898468971.75
calm,21060,ZI,1795924188.0,1593342047.25,1923206823.0
calm,21120,BCM,15081632271.0,13435927452.0,16116822006.75
calm,21120,FT,10257900957.0,9415108576.125,11209732311.375
calm,21120,MT,755800317.0,590171551.875,883969501.5
calm,21120,ZI,1834056402.75,1661154494.625,1963535710.5
calm,21180,BCM,15055097548.5,13118387420.25,16066718280.0
calm,21180,FT,10291554285.75,9366043297.5,11240337899.25
calm,21180,MT,731733615.0,570864092.625,865002895.875
calm,21180,ZI,1802990146.5,1630830609.0,1965939680.25
calm,21240,BCM,15178443133.5,13287820763.25,16044868311.75
calm,21240,FT,10298474347.5,9332173765.125,11281250667.375
calm,21240,MT,710031656.25,555324787.125,839721556.125
calm,21240,ZI,1863037593.0,1690765898.625,1991068720.875
calm,21300,BCM,15144119334.0,13135374697.5,16017587480.25
calm,21300,FT,10357751130.75,9354405730.5,11209242642.75
calm,21300,MT,682395313.5,530719426.125,809947899.0
calm,21300,ZI,1926007974.0,1747276663.5,2051500307.625
calm,21360,BCM,15097644900.0,13204578917.25,15953838619.5
calm,21360,FT,10313218561.5,9248990098.5,11093852977.875
calm,21360,MT,653798088.0,516385887.75,779808424.5
calm,21360,ZI,1794139933.5,1630056177.0,1916588489.625
calm,21420,BCM,15110752554.0,13284775327.5,16020412798.5
calm,21420,FT,10337646262.5,9249728195.25,11137640571.0
calm,21420,MT,683320275.0,532255668.75,818834288.625
calm,21420,ZI,1787770032.75,1625326107.75,1905098439.375
calm,21480,BCM,15097431325.5,13379828602.5,16009875362.25
calm,21480,FT,10295036482.5,9215676831.375,11120207717.25
calm,21480,MT,687746121.75,536753381.625,827173940.625
calm,21480,ZI,1666533359.25,1533113658.0,1794824840.25
calm,21540,BCM,15140698834.5,13490180743.5,16142376816.0
calm,21540,FT,10409979357.0,9339713845.875,11229918610.5
calm,21540,MT,703800720.0,556385996.25,849838771.125
calm,21540,ZI,1632860383.5,1486196943.75,1746824042.25
calm,21600,BCM,15077320272.0,13474672087.5,16074754537.5
calm,21600,FT,10368466902.0,9386458981.875,11175792473.25
calm,21600,MT,730884150.0,569473958.25,874955925.0
calm,21600,ZI,1502794237.5,1342278960.75,1626312695.625
calm,21660,BCM,14998834512.0,13359544998.75,16043275944.0
calm,21660,FT,10328111059.5,9327609610.875,11138880285.0
calm,21660,MT,736460975.25,572581121.625,877380657.75
calm,21660,ZI,1506036138.75,1367911319.625,1635856796.25
calm,21720,BCM,15051400623.0,13473314223.75,16104521805.75
calm,21720,FT,10392218244.0,9410525094.375,11265517465.875
calm,21720,MT,726800267.25,565778763.0,862834197.375
calm,21720,ZI,1662757773.75,1522013910.75,1785978360.0
calm,21780,BCM,15081089328.0,13345442082.0,16049545078.5
calm,21780,FT,10379935147.5,9426110747.625,11342531338.875
calm,21780,MT,708959378.25,549507880.125,842296055.625
calm,21780,ZI,1801947897.0,1653317262.0,1930411283.625
calm,21840,BCM,15056656965.0,13272967017.0,16069807392.75
calm,21840,FT,10416927422.25,9415260803.25,11260418937.75
calm,21840,MT,680185937.25,530303051.25,812502779.625
calm,21840,ZI,1800474887.25,1654778183.625,1926796126.5
calm,21900,BCM,15055644357.0,13334664010.5,16097064363.0
calm,21900,FT,10393197327.0,9401065855.875,11201626806.75
calm,21900,MT,663648696.0,516404697.75,788662517.625
calm,21900,ZI,1813098696.75,1673399567.25,1946777828.625
calm,21960,BCM,15076785087.0,13362538576.5,16149105787.5
calm,21960,FT,10360028256.75,9399213822.375,11256735174.75
calm,21960,MT,651648930.75,507434258.25,780114318.75
calm,21960,ZI,1759508732.25,1632133532.25,1904458279.5
calm,22020,BCM,15071069182.5,13386127034.25,16197255429.75
calm,22020,FT,10355912631.0,9398233153.125,11206119268.125
calm,22020,MT,641253631.5,499779344.25,773720977.5
calm,22020,ZI,1771791576.75,1640973838.5,1919794911.75
calm,22080,BCM,15002961520.5,13417257636.0,16226705367.0
calm,22080,FT,10355036141.25,9322694723.25,11217182041.125
calm,22080,MT,628664652.0,496208875.5,763159259.25
calm,22080,ZI,1861483407.75,1711370791.125,2005495372.125
calm,22140,BCM,14973286887.0,13412515659.75,16182858901.5
calm,22140,FT,10328964392.25,9342761811.75,11238151494.375
calm,22140,MT,617610015.0,489956844.375,750882430.125
calm,22140,ZI,1869959655.0,1733723821.125,2011400991.0
calm,22200,BCM,14983519617.0,13413513159.0,16182049308.75
calm,22200,FT,10368140395.5,9363396333.375,11199981999.375
calm,22200,MT,607036718.25,481446356.625,739972122.75
calm,22200,ZI,1876198520.25,1747159222.5,2012775027.75
calm,22260,BCM,15006928450.5,13477230560.25,16184108691.0
calm,22260,FT,10386316786.5,9404077925.25,11267118328.5
calm,22260,MT,619507257.75,488935591.875,755943370.875
calm,22260,ZI,1878079257.0,1753659564.75,2021624601.75
calm,22320,BCM,15033837064.5,13493684787.75,16172771445.0
calm,22320,FT,10387128696.75,9391495640.625,11215219928.625
calm,22320,MT,616008771.0,486247961.25,747298264.5
calm,22320,ZI,1728993825.0,1632953570.625,1866319926.75
calm,22380,BCM,15030472032.0,13498770471.75,16203427807.5
calm,22380,FT,10394539017.75,9385778207.25,11278473750.0
calm,22380,MT,635227663.5,503846139.375,779343447.375
calm,22380,ZI,1706110681.5,1580609939.625,1844277351.75
calm,22440,BCM,15048976896.0,13502203857.0,16098769019.25
calm,22440,FT,10373358262.5,9380484903.375,11255312561.625
calm,22440,MT,667260292.5,525371328.0,825549049.125
calm,22440,ZI,1592507988.0,1482146278.875,1726872780.375
calm,22500,BCM,15132016597.5,13590192856.5,16162566966.0
calm,22500,FT,10444203747.0,9424895062.5,11299207261.5
calm,22500,MT,682238299.5,533292288.75,839571771.375
calm,22500,ZI,1657260492.75,1536010585.875,1775496182.625
calm,22560,BCM,14972896057.5,13649705784.0,16054692295.5
calm,22560,FT,10378312618.5,9381834517.5,11212456387.5
calm,22560,MT,782521683.75,580649056.875,929381860.125
calm,22560,ZI,1427029573.5,1314580937.625,1540341183.375
calm,22620,BCM,15042925773.0,13517945374.5,16069830923.25
calm,22620,FT,10404427212.0,9430222833.0,11311599020.625
calm,22620,MT,914126424.75,712315842.75,1058685052.5
calm,22620,ZI,1354892832.0,1252610244.0,1456534045.125
calm,22680,BCM,15129986877.0,13441293918.0,16192138268.25
calm,22680,FT,10373312925.0,9467131287.375,11304220234.5
calm,22680,MT,934090967.25,734001095.25,1099877060.25
calm,22680,ZI,1458955372.5,1336154119.875,1568075523.75
calm,22740,BCM,15232018302.0,13418261451.0,16239097431.0
calm,22740,FT,10339073291.25,9398869564.5,11229309750.375
calm,22740,MT,973658520.0,767633296.5,1123130641.5
calm,22740,ZI,1486833522.75,1371699752.625,1590518455.875
calm,22800,BCM,15058390086.0,13419905852.25,16245459945.0
calm,22800,FT,10281765708.0,9453667268.25,11180018010.375
calm,22800,MT,943796178.0,739304249.625,1094850334.125
calm,22800,ZI,1639514090.25,1513014933.375,1757266651.125
calm,22860,BCM,14980883323.5,13295249077.5,16100161906.5
calm,22860,FT,10299810960.0,9387558234.0,11140287846.75
calm,22860,MT,902659200.75,702964399.5,1050990653.25
calm,22860,ZI,1457776622.25,1350528136.875,1571690057.625
calm,22920,BCM,14993811504.0,13201720314.75,16089429883.5
calm,22920,FT,10203722811.0,9438719227.875,11090633265.0
calm,22920,MT,1016105915.25,806576177.25,1163894881.5
calm,22920,ZI,1334722988.25,1227168795.375,1440422366.625
calm,22980,BCM,14919185529.0,13125055664.25,16060119021.0
calm,22980,FT,10097359159.5,9311658322.5,11039839930.125
calm,22980,MT,1169815464.0,961561352.25,1328173257.375
calm,22980,ZI,1426617702.0,1312206799.5,1558399399.875
calm,23040,BCM,14933127474.0,13173522500.25,16110688817.25
calm,23040,FT,10123331260.5,9286985299.5,11052717793.875
calm,23040,MT,1186357356.0,988962604.875,1342744816.5
calm,23040,ZI,1419340671.0,1293050317.5,1532587305.375
calm,23100,BCM,14925706803.0,13250570872.5,16091548031.25
calm,23100,FT,10183458361.5,9411442363.125,11105539644.375
calm,23100,MT,1151903097.0,952428813.75,1298971183.5
calm,23100,ZI,1483640730.0,1321383736.125,1614604127.625
calm,23160,BCM,14974730190.0,13310999655.75,16259590890.0
calm,23160,FT,10132407713.25,9419980969.125,11042808087.375
calm,23160,MT,1125296475.75,916988139.0,1276396360.875
calm,23160,ZI,1651590573.75,1474981849.125,1800102379.5
calm,23220,BCM,15035597181.0,13360565612.25,16247178553.5
calm,23220,FT,10160483332.5,9360328807.125,11148823695.375
calm,23220,MT,1100990772.0,892365752.25,1242038643.75
calm,23220,ZI,1511413796.25,1347461308.125,1639447344.0
calm,23280,BCM,15134625513.0,13428844726.5,16417680466.5
calm,23280,FT,10193929987.5,9378213149.25,11142982939.5
calm,23280,MT,1102524979.5,883214318.25,1259048108.25
calm,23280,ZI,1588503233.25,1425954972.375,1736612277.75
calm,23340,BCM,15253095240.0,13485593544.75,16442791917.75
calm,23340,FT,10248734965.5,9427386495.375,11223855842.625
calm,23340,MT,1050232527.0,833245461.0,1221996661.875
calm,23340,ZI,1716923817.0,1545756912.0,1871633142.0
calm,23400,BCM,15171753406.5,13472377062.75,16358212669.5
calm,23400,FT,10347968459.25,9377992458.0,11208265504.875
calm,23400,MT,937661406.75,735052215.375,1101173665.5
calm,23400,ZI,1716162925.5,1534847430.375,1876136099.625
calm,23460,BCM,15218285346.0,13534403996.25,16307105440.5
calm,23460,FT,10287449250.75,9403139739.375,11147357208.375
calm,23460,MT,891174033.0,693935761.5,1042264328.625
calm,23460,ZI,1657392189.75,1476759876.75,1804793926.5
calm,23520,BCM,15218147619.0,13534247841.75,16263071871.75
calm,23520,FT,10260877133.25,9465697422.0,11150810187.75
calm,23520,MT,915586357.5,715311681.75,1066296469.5
calm,23520,ZI,1621658317.5,1433273494.5,1766969381.25
calm,23580,BCM,15097427478.0,13459690455.75,16241718937.5
calm,23580,FT,10240887258.0,9475182599.625,11138536271.25
calm,23580,MT,899390441.25,709758913.5,1051108299.0
calm,23580,ZI,1572258712.5,1418311084.5,1729855379.25
calm,23640,BCM,15020164552.5,13432644193.5,16341547608.0
calm,23640,FT,10251582626.25,9396808773.75,11104651499.625
calm,23640,MT,875211907.5,694792254.375,1024353948.375
calm,23640,ZI,1762058333.25,1579228912.125,1918416539.25
calm,23700,BCM,15054119473.5,13497585378.75,16236932652.0
calm,23700,FT,10235226217.5,9515540380.5,11126942139.375
calm,23700,MT,875229318.0,688952935.125,1023777684.0
calm,23700,ZI,1593806395.5,1424268265.5,1717100336.25
calm,23760,BCM,15030105462.0,13429981406.25,16150239432.0
calm,23760,FT,10186945987.5,9492897813.75,11063986453.125
calm,23760,MT,918036789.75,716232093.75,1082796309.0
calm,23760,ZI,1444771813.5,1256097786.75,1550943702.0
calm,23820,BCM,15101817673.5,13505031963.0,16246627022.25
calm,23820,FT,10243503740.25,9406263089.25,11099150786.25
calm,23820,MT,1014199976.25,812339749.125,1194425240.625
calm,23820,ZI,1516447323.0,1316320661.25,1640288019.375
calm,23880,BCM,15180237009.0,13389080429.25,16318541801.25
calm,23880,FT,10252271130.75,9392805703.125,11119990791.375
calm,23880,MT,1034441093.25,831496111.875,1210871542.5
calm,23880,ZI,1583732767.5,1369676729.25,1749344086.125
calm,23940,BCM,15228441450.0,13407804857.25,16298082569.25
calm,23940,FT,10251805513.5,9396040865.625,11088293262.75
calm,23940,MT,1046196288.0,842563663.875,1227225008.25
calm,23940,ZI,1498972189.5,1296948489.75,1665321629.625
calm,24000,BCM,15172984701.0,13455339500.25,16297567677.0
calm,24000,FT,10284297507.0,9371174556.375,11113053063.75
calm,24000,MT,1023333493.5,811544990.625,1191722928.75
calm,24000,ZI,1591765717.5,1422159926.625,1778626018.125
calm,24060,BCM,15189160720.5,13462824161.25,16326200254.5
calm,24060,FT,10258570687.5,9389271235.5,11091354667.875
calm,24060,MT,981456716.25,773502401.25,1153153030.5
calm,24060,ZI,1677939734.25,1482258642.75,1861382667.375
calm,24120,BCM,15435778954.5,13553585001.0,16489190065.5
calm,24120,FT,10446299952.75,9466081256.25,11249620602.75
calm,24120,MT,952659823.5,757626044.625,1147574898.0
calm,24120,ZI,1899385917.75,1702908079.875,2051346885.75
calm,24180,BCM,15266213334.0,13492733247.0,16425074481.75
calm,24180,FT,10557217329.75,9751821528.375,11377726678.125
calm,24180,MT,913755935.25,725740738.875,1072659889.125
calm,24180,ZI,1923699658.5,1752848454.375,2057650509.375
calm,24240,BCM,15337755949.5,13561456268.25,16389695965.5
calm,24240,FT,10696209268.5,9814924783.125,11378076702.75
calm,24240,MT,860396998.5,693513068.625,1020908873.25
calm,24240,ZI,1896771415.5,1737976881.375,2027133005.625
calm,24300,BCM,15359023170.0,13520650727.25,16472900418.75
calm,24300,FT,10703870403.75,9853411770.0,11398267481.625
calm,24300,MT,819030741.75,673165604.25,990030812.625
calm,24300,ZI,1897069862.25,1750435222.5,2021869238.625
calm,24360,BCM,15440862937.5,13574590287.75,16504578956.25
calm,24360,FT,10684909901.25,9844748242.875,11454568090.875
calm,24360,MT,810347051.25,659122088.625,980025495.75
calm,24360,ZI,1975117920.75,1818051724.125,2084035495.5
calm,24420,BCM,15363380218.5,13383788658.75,16336035819.0
calm,24420,FT,10588494546.0,9733157098.875,11405018694.375
calm,24420,MT,804256879.5,655561042.875,971125733.25
calm,24420,ZI,1755437676.75,1658390068.125,1892530780.875
calm,24480,BCM,15270012810.0,13389601459.5,16255068066.0
calm,24480,FT,10525852604.25,9673871892.75,11356860949.875
calm,24480,MT,823556758.5,664399456.875,989797683.375
calm,24480,ZI,1698271211.25,1569694356.0,1835734143.375
calm,24540,BCM,15227413695.0,13417236137.25,16228766250.0
calm,24540,FT,10472108348.25,9609371066.25,11308520575.125
calm,24540,MT,845421192.0,681708953.25,1006191463.5
calm,24540,ZI,1653204258.0,1539091422.0,1787625252.0
calm,24600,BCM,15208013695.5,13364317404.0,16221168911.25
calm,24600,FT,10460363571.0,9574407299.25,11353985298.0
calm,24600,MT,805308777.0,646734506.625,967461478.875
calm,24600,ZI,1715219338.5,1595904990.75,1872510534.0
calm,24660,BCM,15143848290.0,13466746921.5,16160768745.75
calm,24660,FT,10446903843.75,9509462163.0,11328020881.875
calm,24660,MT,798862342.5,645742342.125,961465648.5
calm,24660,ZI,1595523451.5,1477232976.375,1753647214.5
calm,24720,BCM,15140788735.5,13475369306.25,16019432079.75
calm,24720,FT,10410182673.75,9417048390.0,11351037876.75
calm,24720,MT,816709992.75,665210421.0,993418337.25
calm,24720,ZI,1444050490.5,1348799917.5,1601482545.0
calm,24780,BCM,15148602787.5,13424814283.5,16001259534.0
calm,24780,FT,10408040025.75,9378848199.375,11376803841.75
calm,24780,MT,841386330.0,687009110.625,1016880491.25
calm,24780,ZI,1378730639.25,1263247407.0,1517966311.5
calm,24840,BCM,15187631310.0,13426752314.25,16091225120.25
calm,24840,FT,10409326159.5,9422215396.875,11291881231.125
calm,24840,MT,880968242.25,716390740.125,1063480583.25
calm,24840,ZI,1408480177.5,1281884571.0,1546998955.875
calm,24900,BCM,15162304986.0,13405065516.0,16141148583.75
calm,24900,FT,10384694401.5,9476190761.625,11201015867.625
calm,24900,MT,863547837.75,696202668.0,1044833238.0
calm,24900,ZI,1478571489.0,1339498562.625,1612518564.375
calm,24960,BCM,15059909682.0,13424663452.5,15967340118.0
calm,24960,FT,10368573648.75,9399298618.125,11263877048.25
calm,24960,MT,839204122.5,671037199.875,1013072806.125
calm,24960,ZI,1336500216.0,1185913032.75,1461220063.875
calm,25020,BCM,15199315173.0,13552453320.75,16120169901.0
calm,25020,FT,10483891195.5,9551248457.625,11256341320.125
calm,25020,MT,826650076.5,666656888.625,1009796098.5
calm,25020,ZI,1429699558.5,1290654991.125,1589278053.375
calm,25080,BCM,15065464707.0,13319008515.0,16080940037.25
calm,25080,FT,10403827560.0,9490505393.25,11264768561.25
calm,25080,MT,792239787.0,649944961.875,971718300.0
calm,25080,ZI,1452321616.5,1299626130.375,1622257041.375
calm,25140,BCM,15046393567.5,13419838046.25,15945330336.75
calm,25140,FT,10371797595.0,9382176243.0,11277293196.375
calm,25140,MT,805708318.5,661355695.125,989195666.625
calm,25140,ZI,1272544823.25,1132764048.0,1442879691.75
calm,25200,BCM,15067772145.0,13406354025.75,15976461813.75
calm,25200,FT,10412401180.5,9428017727.25,11296087429.5
calm,25200,MT,805383463.5,663623978.625,990018723.375
calm,25200,ZI,1293655464.0,1150283318.625,1478126491.875
calm,25260,BCM,15071422360.5,13542591249.0,15929375028.75
calm,25260,FT,10373014037.25,9380182531.5,11317427277.75
calm,25260,MT,793026256.5,660108606.75,978943810.5
calm,25260,ZI,1280142472.5,1153089965.25,1422899523.0
calm,25320,BCM,15047912952.0,13430546318.25,15979546957.5
calm,25320,FT,10374486927.75,9386130268.125,11301421390.875
calm,25320,MT,796179273.75,655612480.125,990932322.375
calm,25320,ZI,1335105308.25,1188724572.0,1491147401.625
calm,25380,BCM,15093665694.0,13454780658.75,16015507213.5
calm,25380,FT,10380762252.0,9362783625.75,11288799117.0
calm,25380,MT,798351419.25,658794573.0,1002942637.875
calm,25380,ZI,1361409059.25,1196829256.5,1530494524.125
calm,25440,BCM,15083738676.0,13442992724.25,15869345415.75
calm,25440,FT,10358773724.25,9293706852.75,11293027057.125
calm,25440,MT,791229802.5,644728082.625,987765129.0
calm,25440,ZI,1155686076.0,1015896997.125,1295524712.25
calm,25500,BCM,15062843700.0,13537582753.5,16006671722.25
calm,25500,FT,10334270882.25,9334405454.625,11308002006.375
calm,25500,MT,829366677.0,679952094.75,1031977207.125
calm,25500,ZI,1194027167.25,1057440290.625,1345678886.25
calm,25560,BCM,15056760532.5,13551118087.5,15993215525.25
calm,25560,FT,10313271555.75,9306376148.25,11256143197.5
calm,25560,MT,858160093.5,701000871.75,1068587257.5
calm,25560,ZI,1173230545.5,1031012313.75,1335863109.375
calm,25620,BCM,15119099523.0,13651832778.75,16046905268.25
