ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.1,0.27499999999999997,71.90449036241321,28.905335961326195,11.771621607017845,8.083749093918028,5.4770490560062735,17.666734644144874,0.00040116716637602284,1.9718465156933611,-0.09983747628217861,-0.00495138414187592,0.00015844060476817752,0.0030383189530054527,0.28816012661641527,0.19938447879009738,0.15548516287836764,0.13195573407447705,4.147268368593273,0.23141182721924158
0.5,0.1,0.35,71.5098303603662,28.967119122407244,11.85524172330995,8.203544715222526,6.020962956145574,16.462961843280905,0.00040190481702955525,2.7618079664644037,-0.09999465838278127,-0.0028210920143566225,0.002847119348451971,0.0025628613574239663,0.27650927002637865,0.18531633904721248,0.16029310999785984,0.129606954861354,4.066211206853932,0.23190645403196142
0.5,0.1,0.425,69.88412413708042,29.27216592267647,10.147415679874983,7.606953784142936,6.890070097097729,15.967518653288309,0.00038683931541438465,2.1844778912992053,-0.09065835065814104,-0.0056474989763608254,0.001551871125514058,0.002370325878798724,0.26347628698474324,0.17597994651870782,0.15060167349097744,0.12441113737456304,4.032850078611907,0.2343486134149948
0.5,0.1,0.5,69.29444308794054,29.25197773863663,9.313973871252253,7.072068627042189,8.888752504398315,14.767670346611158,0.0003794871503843316,2.261121512321572,-0.08922929418622365,-0.001837341557132638,0.0012026273211449036,0.003556168830912745,0.2406595793494115,0.15518296679195195,0.12212815513291954,0.11086582445319652,3.952057176340647,0.2341869898115484
0.5,0.18,0.05,63.98236001209608,27.131750706694344,9.75396387514421,6.85768343615975,3.4648640709005516,16.774097923197225,0.0003833685000919171,3.251450431568167,-0.08043735379731502,-0.002677480232687436,0.003212727413069074,0.0007796141663287548,0.28997205728285685,0.2097934446364609,0.18895884657400652,0.17233459801892806,4.087161844328563,0.21721276705081483
0.5,0.18,0.125,65.17719810704935,27.782220675312512,8.758057967325602,6.696749849219707,4.633795168456052,17.30637444673548,0.00037458316617545925,1.400608794517857,-0.0803950243736594,-0.001729454390535909,0.0036652396202365924,0.0025898138396569926,0.25899855122859544,0.2083051664307599,0.18816880526534993,0.155316528981471,4.123003179360828,0.22242033302377462
0.5,0.18,0.2,67.53788955740292,28.303772623518235,9.19490061528235,7.2045200706355095,5.222535036991054,17.61216121097577,0.000378436751640833,1.7009610148491427,-0.08594136049809457,-0.0025354516943228438,0.003786964992700658,0.0020915754372458745,0.26488057613846183,0.2020075597158064,0.16960464390278931,0.14916491658509512,4.143593615686508,0.22659580046983796
0.5,0.18,0.27499999999999997,67.67883791306977,27.990936907075664,8.413551639191349,6.819453382080877,7.227399187035599,17.22749679768628,0.0003715441209150274,1.5062565876184664,-0.07978115212394629,0.0007577069727200486,0.0024273289777234515,0.0017919850276225558,0.2363849754367071,0.17742817202340913,0.152463131201665,0.13349294824001035,4.117691879461037,0.22409128418058688
0.5,0.18,0.35,66.71962266503125,28.124729363334097,8.57172226347168,6.439743662311894,6.595342706125298,16.988084669788286,0.00037293941512823374,1.524459420342021,-0.07896095268436937,-0.0028708323004634838,-0.0002342262357228701,0.0011454156702483144,0.24729790067622037,0.18378997374294329,0.16168465004630397,0.1341176281787696,4.101570841039618,0.22516240671700505
0.5,0.18,0.425,68.4388480444919,28.42977616360334,8.493340001575971,6.892512346770836,7.208697269980323,17.414522262561434,0.0003722479699440302,1.7494699949112178,-0.08196890611982306,-0.0026927353477347177,0.0037181141485049993,0.0021654169411917438,0.24819069880001787,0.17041228509404294,0.15301775285082894,0.12911624351832893,4.13028541317843,0.22760456610003854
