ft_sigma_c,zi_alpha,zi_delta,p_zi,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.875,0.13999999999999999,0.275,0.8,53.0560091012977,31.037439771692164,4.206115573877918,6.759272448472459,5.796724484818629,5.256456822436524,0.002485127403522933,55.34773440624973,-0.1264060292978193,-0.01707873156671517,0.013313616530269995,0.004802483043420421,0.38472463254005773,0.14103695958873477,0.05658954950190579,0.021189493254839886,2.193014641233008,0.2767924751502574
0.875,0.13999999999999999,0.3875,0.15,20.98315281593198,12.357142420907374,0.7353644831707417,3.0085860136262865,3.434364692864577,1.4476952053629997,0.001938426894578219,10.842847589286036,-0.04977863638252807,0.01651900854917819,0.0037772679352156492,0.0017057228120477127,0.2558914230706036,0.1284454129348881,0.08153705511180333,0.07456430010208313,2.9070967792242413,0.11020122992189435
0.875,0.13999999999999999,0.3875,0.3125,37.27727346076126,23.79619758210464,1.0286012845742147,3.9823680750755095,4.780800744501423,3.6893057745054705,0.0019846165245398233,32.33356646568662,-0.07412041688060368,0.011303414495532129,0.006167243026317471,0.0010141809129537913,0.29952923296695094,0.12165267722188484,0.06001439848919841,0.029186519807288386,2.48683050144472,0.21221494029036053
0.875,0.13999999999999999,0.3875,0.475,45.38220279212855,28.682260368651903,1.9248897950731743,4.759729983460227,5.195016552157242,4.820306092786004,0.0021257967394400054,51.72024173786073,-0.09447853772696842,0.00938936423678398,0.0038389030022616282,0.003474071643125367,0.3202708686898462,0.08242373904156093,0.0451826620290282,0.05240023275101602,2.2747859561189685,0.2557889406710706
0.875,0.13999999999999999,0.3875,0.6375000000000001,50.315498747703344,31.43491453977143,2.422414229872181,5.1376572382220065,5.841546111798278,5.478966628039453,0.0022041650391562573,65.72330263203146,-0.10123844240213929,0.007629992156642416,0.006810910737734235,0.003555646695407135,0.34414128649354847,0.08820620021523924,0.04790475125213081,0.017897003050345636,2.15129759677512,0.28033716265269687
0.875,0.13999999999999999,0.3875,0.8,54.23857483346292,32.92948161536708,3.8632140640290387,5.083306153401842,5.834453545260542,6.528119455404412,0.0024311147633038683,79.3055939449348,-0.10738774717729711,-0.00012986930930925593,0.005959433896176029,0.00252866021317445,0.3515370284836204,0.09272789598703246,0.04514759506751592,0.02493748646202096,1.9545981523452127,0.29366574011189517
0.875,0.13999999999999999,0.5,0.15,18.19025403977901,11.32378882514161,0.029058869191787018,2.4230547649222407,3.5174354201257523,0.8969161603976166,0.001818017615761089,12.360692880602674,-0.03378433848577657,0.016559004090911284,0.007985494531955916,-0.001605560456324846,0.24075879132060618,0.11169631813148195,0.09669085179666498,0.0813942164426768,3.0103590774543534,0.10098576300254186
0.875,0.13999999999999999,0.5,0.3125,35.358194627119516,22.739118722145626,0.05602752721764978,3.818961434797439,4.66898727571165,4.075099667247149,0.0018137696075683461,44.59409460275326,-0.06583514557868392,0.01887103603470146,0.004832119280332553,0.0014976527096979334,0.2796962439386478,0.09197583367138683,0.03671540008459873,0.05516293172625512,2.4145002914053184,0.20278789101602163
0.875,0.13999999999999999,0.5,0.475,45.028314322623686,28.811762873239008,0.8518563306544299,4.118898686161038,5.255780001511137,5.990016431058075,0.0019567762808184942,67.8108872031865,-0.07905435961894881,0.0078058569603301165,0.007369538488399011,0.0003065953106998198,0.27887079012869154,0.07547907435267508,0.026908071673402534,0.024806692459139936,2.0554838986104307,0.25694384645732415
0.875,0.13999999999999999,0.5,0.6375000000000001,52.80065435016181,33.36101410624738,1.8197257436108034,4.764112559070666,6.004192369805473,6.851609571427478,0.002109231667801448,69.98569557266022,-0.09546056052501406,0.008786790815459335,0.005584057104350032,4.008017812628505e-05,0.3139110631881203,0.06331362767325195,0.01256810699624463,0.017380127368832758,1.8939489080781822,0.297514155030688
0.875,0.13999999999999999,0.5,0.8,55.882861555446596,35.25957054992426,2.5163479348806903,4.7263745507068045,6.116276108603126,7.264292411331719,0.0022189611461063386,87.58077608890115,-0.09976165418383191,0.0007299448752733284,0.0037504284916523817,0.004173480148033471,0.30977439016103175,0.04426154218452008,0.016267396230981307,0.013664171092995057,1.8165774487276911,0.31444551731840753
0.875,0.26,0.05,0.15,15.108843833129969,9.515517667383596,0.6815878567343343,1.6263186700820773,2.77024149548532,0.515178143444641,0.001715233543879402,10.150834875638372,0.018366536640505055,0.0034652063882668065,-0.00166160402441109,0.008135744503855987,0.23244445293741064,0.13317048560013806,0.129175074053805,0.11191123140016666,3.275104267862907,0.0848595666029548
0.875,0.26,0.05,0.3125,21.323753760396574,17.31771236783901,0.6466274872577225,0.7342348540532544,2.199844858691826,0.42533419255475985,0.001720740378361694,21.14806326855388,-0.0063272368103583455,0.001977722866823277,0.002084782237696859,0.006517923213100528,0.30089576013380526,0.16280708030684074,0.16751096357042458,0.13230862545950506,3.0987731851595455,0.15443968656867885
0.875,0.26,0.05,0.475,27.9920216688034,22.59031650463277,1.069934826133077,1.1144225529899165,2.725998475024336,0.4913493100232971,0.0016540624946543851,26.305068935802428,-0.014751913344084456,0.0034074788726448403,5.958072431598571e-05,0.00881303684105739,0.32441038567948316,0.1763539533791519,0.14272300668300766,0.12285696281929219,3.0863964021100734,0.20146087002472213
0.875,0.26,0.05,0.6375000000000001,34.23410321482189,27.501208838991193,1.0457068905034412,1.4887919369318452,2.7359969716946977,1.4623985767007162,0.0016578787938914194,53.18386496064657,-0.029204269257264687,-0.005274847443918692,-4.00342211512894e-05,0.002250349486238884,0.33209447028936934,0.18083356471643683,0.14591237001127697,0.12436486212417595,2.904340131290842,0.2452563007826175
0.875,0.26,0.05,0.8,37.875080203942396,30.719286571233862,1.617887704676266,1.4728584752127496,2.2305255519087472,1.8345219009107694,0.0015677508837816374,56.9238001207844,-0.027608878915842936,-0.006886156989464658,-0.0006390251608656344,0.0032519381790287708,0.33097327469042503,0.20528692921289435,0.16686458228615977,0.13276278900150384,2.834572935108979,0.27395517888872273
0.875,0.26,0.1625,0.15,16.899415813873386,11.309744559555954,0.4816270101185138,1.1712242827023482,2.7471851306413493,1.1896348308552211,0.001746730673393121,7.055253374975541,-0.003356468840953822,0.00916322124386984,0.002091707815538349,0.012196567217117593,0.21954080937705833,0.13735309951019464,0.1380213590152267,0.11718807883123245,3.401554154138196,0.10086051597631429
0.875,0.26,0.1625,0.3125,25.963709738680137,20.442791239174905,1.5113419155813912,1.9210009393644716,2.005528706066862,0.08304693849250683,0.001584533601873996,10.817745651362616,-0.017342944964218378,0.013427474900867029,0.0074306964417812866,0.009658736082823574,0.2610464679165673,0.16691834549863002,0.14358177568431707,0.12403853106798433,3.1940865498356907,0.1823091990735653
0.875,0.26,0.1625,0.475,34.95460043357333,27.078429815813802,1.5108546894818446,2.1081809564104357,2.688556439716744,1.5685785321505021,0.0015846103480161512,54.241868033979586,-0.03604921944898018,0.00565754668129054,2.072043810763781e-05,0.009040947341566857,0.31858667030773674,0.1817039047803787,0.14712458741012646,0.11341112703956657,2.884433080857569,0.24148594945442556
0.875,0.26,0.1625,0.6375000000000001,41.24457845040064,31.948975397498483,2.4929316903217034,2.0765658853743956,2.6193070578637916,2.1067984193422657,0.0014299170317424528,43.99647597574509,-0.030990818486822114,0.006393485862847533,0.003575235209289054,0.008842528450235225,0.30385213633167296,0.17479613600891772,0.13467836073888018,0.11824243972629456,2.783525424670202,0.28492156710856664
0.875,0.26,0.1625,0.8,46.48575764844763,34.572554637261014,0.6335610089279001,3.8034949628485237,3.97856675118779,3.497580288222399,0.0017227985640875893,226.4078254013051,-0.0699218494832478,0.0070255143683327845,0.00775762479642159,0.003165638054026474,0.35181294279583986,0.17246379667535458,0.11354020202309079,0.0729452072093878,2.522775976356751,0.3083186964100957
0.875,0.26,0.275,0.15,17.63799057525689,11.304785383430417,0.7229098322801816,1.2561828817993326,3.5811344548714477,0.7729780228755099,0.001708724651575946,6.153131184017987,-0.005597468459067529,0.015644052825455983,0.0059056528998102,0.004306882453699532,0.20202180449866716,0.126457858565701,0.10851247275830249,0.09612499933309449,3.3234376390701406,0.10081628994979308
0.875,0.26,0.275,0.3125,31.047514963463257,23.003486913647038,2.0280882146401304,2.3553390831276357,3.015308044767997,0.6452927072804534,0.0015031375416819789,11.124405916703527,-0.021981240715362085,0.019255072005179126,0.010531168174952414,0.006308398559989009,0.24290247660886743,0.15860002734666281,0.11526503726464087,0.07591257080474038,3.057534467104677,0.20514553155000062
0.875,0.26,0.275,0.475,41.39880141663619,29.14428186088513,1.336372630753657,3.5095031144045112,4.311913421078663,3.096730389514227,0.0016120941484430455,83.33947751034788,-0.05773660639630309,0.010592954891419351,0.007171512931391933,0.008051902088696905,0.326072264852325,0.140837315921415,0.09979567531217326,0.051162932685614136,2.597928947705752,0.259909257080818
0.875,0.26,0.275,0.6375000000000001,47.07995369673045,33.83226377347048,1.7593946585937457,3.251169646571115,3.9909919331582566,4.24613368493685,0.0015454612059268825,188.0476159448563,-0.05786923041779324,0.009383414981461932,0.0010420125600109121,0.010260153186350993,0.34396465663190473,0.1731414742829951,0.1197567642754986,0.05910014014169562,2.3824341372848794,0.3017167684796035
0.875,0.26,0.275,0.8,52.69301621452906,37.77222315358078,2.993201250588271,3.076830951619426,4.071328598564429,4.779432260176152,0.0013511163295141767,163.15551843331335,-0.06448331306916794,0.005972377401753523,-0.002979776162436389,0.0029641909862092156,0.35765634947351915,0.15941328053080983,0.11113668243252424,0.08137017622187409,2.282449148702905,0.3368534007802756
0.875,0.26,0.3875,0.15,19.36667699069814,12.639487205024063,1.0106361012405338,1.5565368879205277,4.145307573649562,0.014709222863452016,0.0016634030213102222,7.241141601977947,0.003057590705432377,0.01926583840995208,0.002836785818018475,0.00373694196100818,0.19379630536571912,0.10750157773453373,0.08897923853985228,0.08539941752045004,3.181274316625011,0.11271918604895548
0.875,0.26,0.3875,0.3125,35.62893846023262,24.651364242622535,2.4444639702910984,2.5218471119230044,3.6971338773804625,2.314129258015514,0.0014375514965933225,18.83811451476728,-0.018456350134367226,0.026427905050132625,0.012464473366681486,0.00620673052601193,0.2595178818557447,0.13073892308575213,0.07607186986322219,0.05951498535858021,2.744654194744013,0.21984133274965786
0.875,0.26,0.3875,0.475,45.28816283274975,30.819749446716543,2.6545715431378536,3.469671330871783,4.535213909491217,3.808956602532348,0.001404456090438727,36.433114741200164,-0.044480454944989145,0.017752918514204265,0.013560081213289027,0.008013822911292148,0.2974551222105662,0.12065206206959844,0.05709648403030706,0.04983810976704021,2.4643978769646657,0.2748511087131577
0.875,0.26,0.3875,0.6375000000000001,48.85204265852385,34.11091358420103,3.304775809243349,3.421114897495981,3.819088907399493,4.196149460183996,0.001302038200504283,108.76235386779713,-0.05478660249426329,0.010046696461700236,0.013436401606979731,-0.00011034920220070283,0.3328060710930505,0.17075882667007444,0.10359530612919048,0.07565121204985985,2.3918053832870845,0.3042017727640936
0.875,0.26,0.3875,0.8,54.87397223394757,37.73378869692829,3.1244778277728016,4.144966755543897,4.6908544453403085,5.179884508362268,0.0013304381046332677,206.70701383173537,-0.06434012449455916,0.016230105195641217,0.012487335787685619,0.005299573283142081,0.35384672418472096,0.14406047234991345,0.08271866620493999,0.05865191737470504,2.2073707304930896,0.33651064156862176
0.875,0.26,0.5,0.15,18.23945014526422,11.477526651751573,1.0832806070605805,1.4541987303581034,3.952038096624846,0.27240605946911783,0.0016519603141653071,7.031382436508251,0.0009618052421653441,0.017993589643891746,0.0032789557503018433,0.003996688034543801,0.19963510643460788,0.11399880488582904,0.09201585363503471,0.08883366114022843,3.2295883689437646,0.10235679984915713
0.875,0.26,0.5,0.3125,35.466175287467124,24.670581470948783,2.7538635285087376,2.5192737553119233,3.8147775889060878,1.7076789437915922,0.001388815966005219,17.006849741433783,-0.008066998227314192,0.03421246622556331,0.016269991470307558,0.006719561399637937,0.23997644897994005,0.11537267422530596,0.07288190312647351,0.07361887051974803,2.8583539692390136,0.22001271235548478
0.875,0.26,0.5,0.475,46.72912840671126,31.612673901789194,3.235025160663412,3.0299480246142063,4.523911204768071,4.327570114876382,0.0013130250774312901,65.86834659689397,-0.036905464448330365,0.016766369826196385,0.014017778006199752,0.004497541094132219,0.3135978971052587,0.1379619523890953,0.06078676405194131,0.052816552393073334,2.3671661037747445,0.28192242400659573
0.875,0.26,0.5,0.6375000000000001,53.523870971887916,36.10470102304893,3.929865110470112,3.7588945592270386,4.644265501711979,5.086144777429855,0.0012035763315354723,74.79697630633318,-0.039169176196780724,0.028795884270050864,0.018073542934060383,0.006334127341471818,0.3146926768656296,0.1268931466629381,0.06493307586503717,0.048141482185557395,2.224945436974818,0.32198240686863516
0.875,0.26,0.5,0.8,58.51454331227112,39.766865738888896,2.407517323954327,4.103397455065178,5.425858325594286,6.8109044687684435,0.0014433712024230477,309.8647003399072,-0.07104525149338718,0.00897775139991197,0.01056122642698492,0.005070237175664527,0.3355431050550546,0.10587658356878038,0.04758799485561004,0.03195923632450277,1.9015804664838376,0.3546416610971297
0.875,0.38,0.05,0.15,25.885854022744525,12.538004213882155,2.1439573904124867,5.114651368814408,4.206489510224915,1.8827515394105598,0.0014848862365004123,10.646560956981897,0.08576266762655098,0.010984178607720661,-0.0054708947514814504,0.016092332016854647,0.1961711681108599,0.09936229272707588,0.08348361306603973,0.08744549233746268,2.8255306460825165,0.11181415881376969
0.875,0.38,0.05,0.3125,35.95212751059283,22.9671499225249,2.560784320383037,4.219398771213536,4.144748981847794,2.0600455146235697,0.0014192291240192256,17.18996639275202,0.06162766186540552,0.015566428354739573,-0.0046621668514999,0.017291451828009615,0.22177059905917454,0.08907717727153734,0.08845831557958655,0.07004591638841728,2.792290849633836,0.2048214775756331
0.875,0.38,0.05,0.475,38.173985929852115,26.517300552232676,2.723258213513295,3.1660949713190583,3.2779819577863085,2.4893502350007806,0.0013936368076176357,18.53685136460886,0.043403840999052846,0.005208906773554969,-0.00729056400808345,0.015198767948289955,0.24618365295526912,0.11289983837344937,0.10353220998443118,0.08951025561881269,2.7118030524447243,0.23648178806455736
0.875,0.38,0.05,0.6375000000000001,41.3338525764152,30.86290572585109,2.9610797475798063,2.270313026433196,2.9091997148629476,2.330354361688156,0.0013561759957316174,22.061375003146033,0.029053069342899054,-0.008458991897634991,-0.0011173188907774882,0.01178136736593134,0.2903341846817995,0.1593785323598217,0.12471157491469732,0.09881255598715895,2.7416122462356705,0.2752359772270492
0.875,0.38,0.05,0.8,42.88828545455678,32.891047158714585,3.4341664274174444,1.9795478904927157,2.3434011720550383,2.2401228058769953,0.0012816570452558276,20.220807157921218,0.02916470509876264,-1.5147612480349501e-05,-0.002778067387381249,0.00867404786192708,0.3045216768260159,0.1844214647817759,0.15328880572360112,0.12109323539611654,2.758529225759691,0.29332298090024134
0.875,0.38,0.1625,0.15,20.25213898954779,11.0620769744162,1.6672735607969997,3.319164464270516,3.703870609688881,0.49975338037519523,0.0015599717973619385,8.152189356608,0.04976455239647107,0.008157665010223953,0.0020483670774193038,0.008648923509813581,0.18908549654604956,0.1199161820349811,0.11023428102964698,0.10185633801005929,3.0848207727774812,0.09865181176586446
0.875,0.38,0.1625,0.3125,32.48618098889653,21.66998701050337,2.6379782157741656,3.372335231442001,3.835056235414838,0.9708242957621547,0.0014070698130243377,12.40096992034239,0.04158698258802742,0.015524794943982052,0.003725251287996051,0.011696134492698199,0.19783702271633674,0.12051876017430546,0.10883074024442867,0.0832779952537643,2.9965024792678263,0.1932533541823169
0.875,0.38,0.1625,0.475,40.16631423867989,29.263499040921303,3.1810618787632503,2.0614033857728846,2.8663540050798613,2.793995928142585,0.0013215251838659277,25.82648502205398,0.029910327977213103,0.003250907711288296,-0.0027655704522617096,0.006836246441410115,0.23523065381793584,0.1355253454994064,0.12238493805970974,0.1049730878936795,2.6546868373176484,0.26097243814811544
0.875,0.38,0.1625,0.6375000000000001,42.30345030938745,32.64662172334326,3.3825576690868746,1.0296702293613846,2.3623658701008203,2.882234817495108,0.0012897862754160862,40.366117615171966,0.008004760158895764,-0.0033896524750322483,-0.005024669424869827,0.003753669909012752,0.28532590324479645,0.16999823713536436,0.1496104587280286,0.1126248910038713,2.6381434510158206,0.29114319024277174
0.875,0.38,0.1625,0.8,45.980055830175914,35.88893477760878,3.888679954949647,0.7987817439250411,2.1061558895804247,3.2975034641120278,0.0012100636724295777,31.86338976129101,-0.0005069172935670512,-0.0031549775087763017,0.0023278293933593147,0.005258009816473963,0.3149627644210711,0.20023232327961127,0.1605705831596249,0.13499145569554974,2.560287194092926,0.32005819940923874
0.875,0.38,0.275,0.15,16.517855267757707,9.068289535568294,1.4596077550289819,2.6483825234244924,3.335244375436443,0.006331078299494558,0.0015926825849513352,6.733674474457656,0.028301283139546874,0.013231350601327805,0.0036523319094823436,0.009149341619353652,0.19652442831928296,0.137895995167484,0.11900656302637162,0.10623765465968073,3.17732959528276,0.0808711776613229
0.875,0.38,0.275,0.3125,32.23009182278428,21.482832820937535,2.797061159755427,3.466018349741526,3.6276488531872633,0.8565306391625299,0.001382011627010411,13.444202103793849,0.026285199866651798,0.023924346758850214,0.015799196770268826,0.00869112416407986,0.20811453069307215,0.13949204151112127,0.10471733835168219,0.08084803744987569,3.017930719433249,0.19158430957858272
0.875,0.38,0.275,0.475,41.79558055429524,29.388411025041897,3.8393656839786368,2.8445438495090936,3.432551502957443,2.2907084928081733,0.0012178314830081794,17.9576140074326,0.021396365392525735,0.02018165913531146,0.009018429005943667,0.00971261048525589,0.2216155845232071,0.14939834362819462,0.09863216655477595,0.08153122488997311,2.7490452151790223,0.26208640558599033
0.875,0.38,0.275,0.6375000000000001,48.90293375225635,35.65330994399723,4.5755239747311585,2.2143975786322208,2.68695252415068,3.772749730745067,0.0011018744173183226,22.22613020632845,0.012643623205453527,0.012203847281824632,0.010086986712075514,0.00806609643571078,0.2554534226105058,0.16459952899356065,0.12071173939824832,0.0821646065597098,2.471186088728809,0.317956892684781
0.875,0.38,0.275,0.8,51.81332370924748,38.59856397160931,4.93368698952079,1.546450349948235,2.4884123594341743,4.246210038734966,0.0010454578384991343,29.42241870065544,0.0025355348294899844,0.01169991207000702,0.004935791226046393,0.008996203376516786,0.288321683663547,0.18120321058417888,0.15808654227580501,0.09184471574821752,2.382419822163881,0.3442227238308326
0.875,0.38,0.3875,0.15,20.396159646629386,11.672223973774475,1.663336563235152,3.042241414772062,3.917683103652413,0.10067459119528509,0.0015605919393757346,7.223962468177223,0.03519534198121687,0.01961347953201548,0.003979060578029498,0.00498875340951765,0.184486933134689,0.12270140952335673,0.10430924835442608,0.09175632826604009,3.159641689299819,0.10409311425086876
0.875,0.38,0.3875,0.3125,32.524756249442405,21.812018757419857,3.2104387669897205,3.4991259667882226,3.640450163619717,0.362722594624886,0.0013168978397191163,12.540368247915653,0.02218401180004868,0.03113105614550762,0.015006795309074129,0.009250104971007271,0.22312780049851866,0.1348418147477216,0.09759323000684621,0.07332736163728944,3.1105118625061117,0.19451999598873243
0.875,0.38,0.3875,0.475,39.53068419491378,28.240181632548765,3.7022351441295642,2.294382486916991,3.5096481702761517,1.7842367610423182,0.0012394318035059758,40.46892017526142,-0.004038868539202997,0.020466926988185332,0.01969284125093544,0.010724501080920039,0.29480270987402496,0.1641299432584792,0.09875721197405468,0.07107370247637243,2.844000597902441,0.2518464741378327
0.875,0.38,0.3875,0.6375000000000001,48.22514902605218,34.70664766231462,4.644191269240022,2.4890825880057648,3.3509079574891993,3.0343195490025687,0.001091058186515611,50.49681098168373,-0.007828652771877298,0.028085235775224242,0.016008974451212226,0.013112998896760495,0.2981736940598612,0.16686764470830362,0.107570267777917,0.07887445790822852,2.6096299862340278,0.3095145405447277
0.875,0.38,0.3875,0.8,53.86929614823178,38.747497491137715,4.947349980162596,2.6273820266865333,3.136131144753749,4.410935505491187,0.0010433056922511416,148.3858101064815,-0.018292716210091466,0.023447902095188673,0.01607927359693609,0.0074504211645358386,0.3077489336445414,0.19165477873355208,0.12030562522964626,0.08025807295283882,2.351536420862104,0.3455509157759911
0.875,0.38,0.5,0.15,21.016813372770336,11.116308073554105,1.7645647290723934,3.017317614353039,4.022203857785263,1.096419098005533,0.0015446468346026108,6.180471319143315,0.03835795020036203,0.02343725039821606,-0.002110401220155156,0.0051607284125731205,0.17629048222009777,0.11834529050190601,0.10505257228359229,0.09361948828999615,3.3840776889508395,0.099135445734095
0.875,0.38,0.5,0.3125,38.92292671052486,24.324243787846267,3.639603752844194,4.701945243505475,4.586378361802799,1.6707555645261258,0.0012492972800546415,14.816466937862955,0.04098717366370381,0.04213941573982988,0.018847547920281805,0.004467430034351021,0.1994618224994608,0.09915979793342496,0.07389907589914596,0.06078811625151955,2.8652765147429258,0.21692406634444417
0.875,0.38,0.5,0.475,47.36619355579933,31.580065551236665,4.452521564604442,3.974927285870696,3.89214797705962,3.466531177027894,0.0011212493244955471,24.509906042777825,0.021077834465832977,0.03654006267747329,0.02182809983317431,0.010165675958139078,0.25108203844955784,0.12262353160741181,0.06217080178590695,0.05979515642650363,2.528597190161551,0.2816316221193784
0.875,0.38,0.5,0.6375000000000001,54.19466103383376,36.854600501002594,5.162630103650098,3.45992580672184,3.890259741073858,4.8272448813853694,0.0010093955241058604,30.820649255438234,0.0052189619764472115,0.03541363443377275,0.024637475986554882,0.012560666064041768,0.2790299553998358,0.12713692103210267,0.08116866385293765,0.06162289277580796,2.273485043776255,0.3286700246020408
0.875,0.38,0.5,0.8,58.68550727471614,40.357795509920926,5.728314837734687,3.161092074811041,3.569614161900314,5.86869069034917,0.0009202908536919165,40.11313632719264,-0.007737341296640595,0.04238935907789971,0.02295706847717896,0.009341448158978773,0.28546215118360746,0.16260776343471722,0.0862015339108464,0.06740403580613458,2.0782305425406835,0.35991158397630707
0.875,0.5,0.05,0.15,33.94945653164207,15.800128722262222,2.93502476632513,6.79845483639012,4.39307319712927,4.022775009535331,0.0013602800847717722,23.702527729980122,0.11458727132466724,0.01933719803316313,-0.007096456230464665,0.01943013181360555,0.21441783930754388,0.08676041896911539,0.07022251917802332,0.07237591154793073,2.424310331309371,0.14090584690288707
0.875,0.5,0.05,0.3125,43.79849712182309,24.538585911425525,3.450637785286727,6.4346809877796165,5.346794428136871,4.027798009194354,0.0012790625348761413,18.931690482795215,0.10821323102804624,0.01751170093616388,9.909878013365461e-05,0.02194503096422602,0.17936411879299277,0.06612395851786781,0.06977162812250855,0.04336108940705983,2.42336859887866,0.218835573458139
0.875,0.5,0.05,0.475,46.40791827037561,29.2893857382935,3.281333620326204,4.875748013946644,4.550844353556026,4.410606544253241,0.001305730731681784,25.02715898469589,0.07260829650672021,0.01711652914404721,-0.007671897203689169,0.016999489892812487,0.19452154814232725,0.08417134446619472,0.08065718884452165,0.07306917788298972,2.351598095854589,0.26120329620508864
0.875,0.5,0.05,0.6375000000000001,48.434635029612075,33.14537916282277,3.7024798978275886,3.994664191383668,4.219643841952353,3.37246793562569,0.001239393250763996,24.531876149375535,0.06594361313986813,0.008197726789533228,-0.003028699623143761,0.013995769373301792,0.22646936695267061,0.09009876370558906,0.07543945002557005,0.06846496788495915,2.5462325497035536,0.2955911185251506
0.875,0.5,0.05,0.8,54.54188109598019,37.36342947841797,4.174181323131872,3.4094292179120296,4.560862199918796,5.03397887659952,0.0011650925007118638,34.98421297911797,0.058856478724421575,0.004144861183645325,-0.002506360051507022,0.009736950982784473,0.20418684354436126,0.08676706161253206,0.07834917670011504,0.0627931124816106,2.234725712492241,0.33320777105029753
0.875,0.5,0.1625,0.15,30.402301206432565,14.680725172258457,2.721892102031538,5.909234986752638,4.597828526761196,2.4926204186287353,0.0013938519926951112,12.519492418463324,0.11009076198410955,0.00965791802694659,-0.0043446238607961415,0.01077354089399879,0.17234688889094066,0.09824971295301603,0.09335375933412697,0.07259595894344971,2.711189945101328,0.13092298486346976
0.875,0.5,0.1625,0.3125,41.88350185271021,24.56741175391489,3.343827974166329,5.074190781644902,4.957655315497028,3.9404160274870628,0.0012958868407896814,17.44956618583317,0.087061913794022,0.013469027179202347,-0.0012243104127181378,0.013205986968543623,0.16146974201952652,0.08642368715721516,0.09840184495426019,0.05800644049205713,2.4397513286456642,0.21909264286687935
0.875,0.5,0.1625,0.475,45.55784940080412,29.964927874829243,3.7452688201095463,4.015326432529773,4.039305030083926,3.793021243251637,0.0012326532901683269,21.893511801807364,0.0633983452993579,0.010132680838266142,0.001332197048685883,0.011358817588726288,0.1893509878390751,0.11924432948750587,0.10216027650370339,0.0809467491367966,2.4673855030145133,0.2672277937607975
0.875,0.5,0.1625,0.6375000000000001,52.963432351509,36.12013574331201,4.239350063659897,3.4119925053727824,4.260687785366295,4.931266253798016,0.001154827349831598,29.084143890257252,0.057297359864650434,0.008196306182064692,-0.004585850282938261,0.0043616996689311615,0.18764266891736284,0.10708983298321732,0.08936459317589501,0.08211029404326065,2.2539826932809572,0.3221200539959851
0.875,0.5,0.1625,0.8,56.60869296684799,39.674514971263974,4.888764489138882,3.269861407966002,3.537013918856461,5.23853817962267,0.00105253387281563,33.36237590923034,0.045192033799639486,0.014079211376066247,-0.0074000143217829275,0.006304176221718166,0.20491127226527284,0.12984639201271428,0.1122544264209852,0.09186546573226724,2.1963741013559677,0.3538180752040612
0.875,0.5,0.275,0.15,28.90391460835857,13.945666188779592,2.7464694874473894,5.761963885402555,4.854967311224171,1.5948477355048605,0.0013899806493563877,10.888712289198123,0.10210416780805348,0.01772810657655283,-0.0017582986479277583,0.010804564620786062,0.14545026784084386,0.10331375626515321,0.08959207019013414,0.07790318427587908,2.8795080236393598,0.1243677149405906
0.875,0.5,0.275,0.3125,39.99245579466845,24.341181747851408,3.542646965433902,5.517337745312943,4.690209298406044,1.9010800376641543,0.0012645695723157528,15.109872017207099,0.07430948922834256,0.023892519407798813,0.01234328932612315,0.013731175116886027,0.17336704623962318,0.11135602688482055,0.08465922068327225,0.062241793614989854,2.8220943445927027,0.21707511939225693
0.875,0.5,0.275,0.475,48.33117387862181,31.651239660457232,4.308792981487146,4.882867569151894,4.148581470027925,3.3396921974976137,0.0011438889455707992,22.95473181758053,0.06125734800714697,0.01949241678655927,0.014091049220954846,0.013238511369253017,0.2041014402196387,0.12485217074127063,0.08133531684335953,0.06958716457832513,2.552377478557022,0.2822663541721086
0.875,0.5,0.275,0.6375000000000001,53.682466022888825,36.56111019579725,4.905403120447317,4.007579073214533,3.736464058072624,4.471909575357096,0.0010499130141119275,30.7866582428289,0.04598821480144447,0.011527365648773191,0.012452000157215511,0.017127187954140668,0.21018523281543997,0.13681614382771215,0.09619877482430735,0.07810815946094263,2.3401047539453046,0.3260526725070242
0.875,0.5,0.275,0.8,57.612584312557125,39.987008718180505,5.463509639619689,3.0091364285223543,3.5076992561397113,5.645230270094873,0.0009620020374666013,36.621331954655595,0.042415595976141036,0.008420189179760076,0.001024674178101351,0.010223445321606886,0.224658096791876,0.13094502534296806,0.1123605315814702,0.0739746579137277,2.1201258121044986,0.35660490035182657
0.875,0.5,0.3875,0.15,28.433369298666104,14.09940401538955,2.6732961232445636,5.6187410481987605,4.634252044520775,1.4076760673124533,0.0014015066604143374,9.959162695888056,0.0951898094080353,0.021752304849100557,0.001534950217325055,0.00638222946153907,0.16231852054813217,0.10153757545985893,0.09868273760706046,0.07343695509226719,2.9145997301917155,0.12573875178720584
0.875,0.5,0.3875,0.3125,43.13936769516404,24.836452950482318,3.9897039000414964,6.286133826521664,4.977242793314368,3.0498342248041945,0.0011941507357902453,17.412045462853566,0.08565870010785755,0.038576385753825736,0.013620877225046416,0.005241864339198314,0.1680408323386664,0.09756803141543091,0.07056812490266288,0.063681670246701,2.6067212316359445,0.22149195734845606
