ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-07-04T00:00:00.000000000Z,35,1,2255,3.200000000,3.650000000,3.200000000,3.650000000,4,ESU9-ESH0
2019-07-05T00:00:00.000000000Z,35,1,9625,1.350000000,1.900000000,1.300000000,1.850000000,5273,ESU9-ESZ9
2019-07-05T00:00:00.000000000Z,35,1,10571,3002.250000000,3002.250000000,2983.750000000,2996.250000000,10,ESH0
2019-07-05T00:00:00.000000000Z,35,1,3175,3.250000000,3.250000000,3.150000000,3.250000000,29,ESZ9-ESH0
2019-07-05T00:00:00.000000000Z,35,1,37699,3002.750000000,3004.000000000,2971.250000000,2991.750000000,1175709,ESU9
2019-07-05T00:00:00.000000000Z,35,1,16145,3003.000000000,3005.500000000,2973.500000000,2993.250000000,962,ESZ9
2019-07-05T00:00:00.000000000Z,35,1,2255,3.700000000,5.050000000,3.700000000,5.050000000,7,ESU9-ESH0
2019-07-07T00:00:00.000000000Z,35,1,16145,2991.500000000,2995.000000000,2990.500000000,2990.500000000,34,ESZ9
2019-07-07T00:00:00.000000000Z,35,1,9625,1.700000000,1.700000000,1.700000000,1.700000000,2,ESU9-ESZ9
2019-07-07T00:00:00.000000000Z,35,1,37699,2990.750000000,2994.750000000,2988.500000000,2988.750000000,10780,ESU9
2019-07-08T00:00:00.000000000Z,35,1,16145,2989.500000000,2990.750000000,2975.000000000,2977.250000000,529,ESZ9
2019-07-08T00:00:00.000000000Z,35,1,9625,1.700000000,1.900000000,1.650000000,1.850000000,569,ESU9-ESZ9
2019-07-08T00:00:00.000000000Z,35,1,2255,4.900000000,4.950000000,4.900000000,4.950000000,105,ESU9-ESH0
2019-07-08T00:00:00.000000000Z,35,1,10571,2989.000000000,2989.000000000,2985.000000000,2985.000000000,2,ESH0
2019-07-08T00:00:00.000000000Z,35,1,37699,2989.000000000,2989.500000000,2973.250000000,2975.750000000,972160,ESU9
2019-07-08T00:00:00.000000000Z,35,1,3175,3.000000000,3.100000000,3.000000000,3.100000000,14,ESZ9-ESH0
2019-07-09T00:00:00.000000000Z,35,1,37699,2975.750000000,2986.250000000,2963.500000000,2982.000000000,931437,ESU9
