date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-05-13,SPY,163.2,163.54,0.0020811662,41526824,42211189,39297540,36164310,3.6340258E-9,7.548586E-10,0.0013369082,0.034894686,-1.325372E-8,-1.583621E-8,78
2013-05-14,SPY,163.67,165.27,0.0097887999,57818881,64457274,48296847,60566746,1.0546371E-8,8.642011E-10,0.1661364709,0.0103531784,-4.66409E-10,1.8025475E-9,78
2013-05-15,SPY,164.96,166.1,0.0071879745,62928288,60395165,51401478,56103317,5.5062877E-9,1.085655E-9,0.0252078997,0.0705718869,1.9628081E-8,2.3546767E-8,78
2013-05-16,SPY,165.77,165.31,-0.002597326,60245518,51805466,49375247,47865124,8.4156903E-9,1.1694619E-9,0.0650843148,0.0033577059,-1.82445E-8,-1.769134E-8,78
2013-05-17,SPY,165.95,166.97,0.0061276174,63442535,67777151,56042017,55792995,2.7542313E-9,8.88479E-10,0.0628096743,0.0481141294,3.7939244E-9,2.7191437E-9,78
2013-05-20,SPY,166.78,166.93,0.0011385769,43283158,42585954,38267772,37324371,3.1151991E-9,8.432393E-10,0.0452170849,0.0469132227,-2.09856E-10,-4.93724E-10,78
2013-05-21,SPY,167.08,167.19,0.0001795386,45164629,53868969,39359956,48274420,2.8739002E-9,1.0523799E-9,0.0718224422,0.0011840532,-1.12282E-8,-1.118139E-8,78
2013-05-22,SPY,167.34,165.85,-0.008521926,133267591,114901151,108738538,102797069,2.8981046E-8,4.0930422E-9,0.0864768454,0.0485538091,-1.672761E-8,-1.506666E-8,78
2013-05-23,SPY,164.17,165.43,0.0077665581,119255315,95642202,96440700,87890596,6.0484286E-9,2.6399845E-9,0.0117958977,0.1045426846,6.0433915E-9,1.1722202E-9,78
2013-05-24,SPY,164.46,165.32,0.005276097,71493292,80948833,62098368,69744664,7.4863304E-9,1.693086E-9,0.0503572308,0.0617447971,-1.247994E-8,-1.553122E-8,78
2013-05-28,SPY,167.04,166.3,-0.004439918,74365643,71092461,64847246,59262852,6.4541887E-9,1.692716E-9,0.0538997275,0.0270288503,-3.897908E-8,-3.846152E-8,78
2013-05-29,SPY,165.42,165.22,-0.001209775,79256540,85592889,68626258,68182725,4.6680615E-9,2.3789171E-9,0.0056751068,0.0639000675,-1.030272E-9,-7.21594E-10,78
2013-05-30,SPY,165.35,165.82,0.0032604787,54150850,55153440,46804279,46893779,7.7860747E-9,1.5684436E-9,0.002520377,0.0523588446,5.7813429E-9,5.5785611E-9,78
2013-05-31,SPY,165.37,163.44,-0.012963877,86166872,94895453,77730378,75629446,8.9685573E-9,2.1588543E-9,0.0156578548,0.1233130952,-2.503126E-8,-2.317041E-8,78
2013-06-03,SPY,163.83,164.38,0.0033515159,79047746,96447565,79146399,71461783,6.450939E-9,3.3880181E-9,0.1212550143,0.0690990393,-1.622606E-8,-1.543528E-8,78
2013-06-04,SPY,164.44,163.505,-0.005365867,83668304,75371235,70543793,64391847,1.3569503E-8,2.8118823E-9,0.0190093386,0.0203205344,-4.891667E-8,-4.805404E-8,78
2013-06-05,SPY,163.09,161.26,-0.011780443,115131255,99305839,103180298,80029856,4.1971697E-8,3.7256348E-9,0.0386583577,0.0204656774,-1.145288E-8,-6.396959E-9,78
2013-06-07,SPY,163.85,164.81,0.0058419201,94693447,97709045,81188761,86102990,4.3468662E-9,2.1391031E-9,0.0304710011,0.092469116,-1.070594E-8,-9.7182E-9,78
2013-06-10,SPY,165.3,164.76,-0.003029387,54640990,52817447,45754561,45323340,4.3137048E-9,1.9183955E-9,0.0045239347,0.0052132137,-2.39102E-8,-2.281973E-8,78
2013-06-11,SPY,163.26,163.12,-0.000857896,81283397,81744618,68376699,70338597,4.8339863E-9,2.4037953E-9,0.018555998,0.0037905261,-5.581866E-8,-5.6516E-8,78
2013-06-12,SPY,164.22,161.77,-0.015155059,92158878,90199081,81963487,71362921,1.1299123E-8,2.9704592E-9,0.0259605478,0.075041947,-4.400311E-8,-3.956882E-8,78
2013-06-13,SPY,161.65,164.21,0.0157734881,76964129,89808656,62352807,84197238,4.3669068E-9,2.0113529E-9,0.0103715507,0.0012627034,4.84379E-10,1.5687504E-8,78
